Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","LCTS","1","619000","619Z0231","2","1","02/04/24 07:00","02/04/24 15:00","439","S 02/04/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","2","1","02/04/24 07:00","02/04/24 15:00","1228","S 02/04/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","02/04/24 07:00","02/04/24 15:00","341","S 02/04/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","1","02/04/24 07:05","02/04/24 08:54","31444","S 02/04/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","02/04/24 07:06","02/04/24 08:53","28748","S 02/04/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","02/04/24 07:25","02/04/24 08:43","215","S 02/04/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/04/24 08:32","02/04/24 08:52","50","S 02/05/24","NS",
"02301-9997","ATU","2","207000","ATU","2","3","02/04/24 08:46","02/04/24 15:00","885","S 02/04/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","2","02/04/24 09:08","02/04/24 09:29","6457","S 02/04/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","1","02/04/24 09:09","02/04/24 10:28","17305","S 02/04/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","2","2","02/04/24 09:10","02/04/24 09:29","4678","S 02/04/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","1","02/04/24 09:13","02/04/24 10:17","22622","S 02/04/24","S",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/04/24 09:32","02/04/24 09:34","9","S 02/05/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","02/04/24 09:33","02/04/24 10:52","20756","S 02/04/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","3","02/04/24 09:36","02/04/24 10:53","18090","S 02/04/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","3","02/04/24 09:36","02/04/24 10:26","15141","S 02/04/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","3","02/04/24 09:41","02/04/24 10:27","9051","S 02/04/24","S",
"02301-9997","LCREM","1","490000","490F0023","2","4","02/04/24 09:50","02/04/24 12:47","3606","S 02/04/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/04/24 10:00","02/04/24 10:10","25","S 02/05/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","2","02/04/24 10:49","02/04/24 11:14","40","S 02/04/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","4","02/04/24 11:11","02/04/24 12:47","21477","S 02/04/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","2","02/04/24 11:12","02/04/24 11:57","13072","S 02/04/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","02/04/24 11:13","02/04/24 11:30","1282","S 02/04/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","3","02/04/24 11:15","02/04/24 11:46","8079","S 02/04/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","4","02/04/24 11:15","02/04/24 12:48","28803","S 02/04/24","S",
"02301-9997","DIOSS","11","483000","483FIM00","2","1","02/04/24 11:28","02/04/24 13:11","24663","S 02/04/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","2","3","02/04/24 11:29","02/04/24 12:11","18178","S 02/04/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","2","1","02/04/24 11:33","02/04/24 11:33","1","S 02/05/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","5","02/04/24 11:33","02/04/24 11:50","2453","S 02/04/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","4","02/04/24 11:34","02/04/24 12:54","26648","S 02/04/24","NS",
"02301-9997","DIOSS","10","893000","893FIM00","2","6","02/04/24 11:50","02/04/24 12:52","15106","S 02/04/24","NS",
"02301-9997","LCREM","1","487000","487F0023","2","5","02/04/24 12:48","02/04/24 14:10","2205","S 02/04/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","3","02/04/24 12:49","02/04/24 13:26","13776","S 02/04/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","5","02/04/24 12:49","02/04/24 13:26","6289","S 02/04/24","S",
"02301-9997","DBCS","2","918000","LV02360U","2","4","02/04/24 12:51","02/04/24 13:19","12578","S 02/04/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","02/04/24 12:51","02/04/24 13:59","1912","S 02/04/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","4","02/04/24 12:53","02/04/24 13:22","13631","S 02/04/24","S",
"02301-9997","DBCS","8","918000","LV02018U","2","2","02/04/24 12:56","02/04/24 13:24","12101","S 02/04/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","2","7","02/04/24 13:11","02/04/24 13:40","10039","S 02/04/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","2","1","02/04/24 13:20","02/04/24 13:48","18","S 02/05/24","NS",
