Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/05/24 17:23","12/05/24 23:03","68592","S 12/05/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","9","12/05/24 23:07","12/06/24 00:52","35714","S 12/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/06/24 17:01","12/06/24 17:30","52","S 12/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","12/06/24 18:04","12/06/24 20:32","35991","S 12/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","11","12/06/24 20:33","12/07/24 01:44","72532","S 12/07/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","14","12/09/24 17:02","12/09/24 17:48","1050","S 12/09/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","15","12/09/24 17:49","12/10/24 02:57","167200","S 12/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","2","12","12/10/24 13:05","12/10/24 13:52","3251","S 12/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","2","13","12/10/24 13:54","12/10/24 13:57","498","S 12/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","2","14","12/10/24 13:58","12/10/24 14:02","1541","S 12/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","2","15","12/10/24 14:03","12/10/24 14:24","5804","S 12/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","16","12/10/24 15:51","12/10/24 16:27","9589","S 12/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","17","12/10/24 17:08","12/11/24 02:45","175558","S 12/11/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/11/24 17:08","12/11/24 18:23","22722","S 12/12/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/05/24 17:26","12/05/24 17:58","4656","S 12/05/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/05/24 19:15","12/06/24 00:56","73467","S 12/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/06/24 17:15","12/06/24 18:58","21122","S 12/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","12/06/24 19:18","12/06/24 19:37","719","S 12/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","12/06/24 19:39","12/06/24 19:47","391","S 12/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","12/06/24 19:51","12/06/24 20:03","362","S 12/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","12/06/24 20:17","12/06/24 21:14","116","S 12/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","16","12/06/24 21:49","12/07/24 01:41","49211","S 12/07/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/09/24 17:02","12/10/24 03:02","162068","S 12/10/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","2","7","12/10/24 13:05","12/10/24 14:26","5881","S 12/10/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/10/24 15:11","12/10/24 16:26","4887","S 12/10/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","12/10/24 17:08","12/11/24 02:57","147308","S 12/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","12/11/24 17:10","12/11/24 18:24","10764","S 12/12/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","4","12/05/24 13:48","12/05/24 15:53","15780","S 12/05/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","12/05/24 15:59","12/05/24 18:43","23331","S 12/05/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","12/05/24 19:13","12/05/24 23:00","33073","S 12/05/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","12/05/24 23:03","12/05/24 23:49","4915","S 12/05/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","12/06/24 00:00","12/06/24 00:30","4388","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","12/06/24 00:38","12/06/24 01:09","4992","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","12/06/24 01:31","12/06/24 02:19","6024","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","12/06/24 02:42","12/06/24 03:38","9785","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","12/06/24 03:45","12/06/24 04:43","7689","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","12/06/24 04:53","12/06/24 05:36","7654","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","12/06/24 05:42","12/06/24 06:12","5386","S 12/06/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","9","12/06/24 06:16","12/06/24 06:37","3916","S 12/06/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","2","3","12/06/24 12:33","12/06/24 14:00","6972","S 12/06/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","12/06/24 14:05","12/06/24 19:39","30367","S 12/06/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","1","12/06/24 19:47","12/07/24 00:15","28289","S 12/07/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","12/07/24 00:25","12/07/24 01:01","3778","S 12/07/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","12/07/24 01:45","12/07/24 02:32","4306","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","12/07/24 02:42","12/07/24 03:14","4090","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","12/07/24 03:21","12/07/24 03:21","2","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","5","12/07/24 03:22","12/07/24 03:44","3125","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","6","12/07/24 03:50","12/07/24 04:24","5211","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","7","12/07/24 04:33","12/07/24 05:16","8318","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","8","12/07/24 05:25","12/07/24 05:54","3161","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","9","12/07/24 06:00","12/07/24 06:18","2539","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7043","2","3","12/07/24 12:50","12/07/24 13:30","2490","S 12/07/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","12/07/24 14:15","12/07/24 20:39","22205","S 12/07/24","NS",
"02301-9997","AFSM100","1","466000","466F7361","3","1","12/07/24 20:44","12/07/24 22:31","9615","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","2","12/07/24 22:39","12/07/24 23:05","3002","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","1","12/07/24 23:13","12/07/24 23:39","2747","S 12/07/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","2","12/07/24 23:43","12/08/24 00:14","3974","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","3","12/08/24 00:31","12/08/24 02:52","17124","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","12/08/24 02:58","12/08/24 03:38","3999","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","12/08/24 03:46","12/08/24 04:15","4781","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","12/08/24 04:22","12/08/24 04:49","4367","S 12/08/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","2","3","12/08/24 12:54","12/08/24 14:13","6902","S 12/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","12/08/24 15:13","12/08/24 17:03","14968","S 12/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","12/08/24 17:36","12/08/24 18:14","2709","S 12/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","12/08/24 18:15","12/08/24 18:22","13","S 12/08/24","NS",
"02301-9997","AFSM100","1","466000","466F7361","3","4","12/08/24 18:36","12/08/24 20:42","8009","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","5","12/08/24 21:42","12/08/24 22:06","3529","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7343","3","6","12/08/24 22:15","12/08/24 22:35","2992","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","7","12/08/24 22:41","12/08/24 23:19","2634","S 12/08/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","1","12/08/24 23:28","12/08/24 23:59","3595","S 12/09/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","2","12/09/24 00:13","12/09/24 00:50","4033","S 12/09/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","12/09/24 01:47","12/09/24 02:32","7461","S 12/09/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","4","12/09/24 03:34","12/09/24 04:23","6404","S 12/09/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","2","3","12/09/24 13:10","12/09/24 13:29","1527","S 12/09/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","4","12/09/24 14:05","12/09/24 15:28","7361","S 12/09/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","1","12/09/24 18:51","12/09/24 19:12","3","S 12/09/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","12/09/24 19:12","12/09/24 19:57","6056","S 12/09/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","12/09/24 20:16","12/09/24 23:03","17490","S 12/09/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","2","12/09/24 23:26","12/09/24 23:49","2257","S 12/09/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","3","12/09/24 23:59","12/10/24 00:15","1807","S 12/10/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","4","12/10/24 00:25","12/10/24 00:43","1493","S 12/10/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","5","12/10/24 00:51","12/10/24 01:31","1797","S 12/10/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","6","12/10/24 01:32","12/10/24 01:50","1706","S 12/10/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","7","12/10/24 02:01","12/10/24 02:10","11","S 12/10/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","8","12/10/24 02:11","12/10/24 02:42","1981","S 12/10/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","9","12/10/24 02:48","12/10/24 03:03","1692","S 12/10/24","S",
