Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","LCTS","1","619000","619Z0231","2","1","06/27/23 07:00","06/27/23 15:00","464","S 06/27/23","NS",
"02301-9997","ATU","2","207000","ATU","2","2","06/27/23 07:00","06/27/23 15:00","3266","S 07/31/23","NS",
"02301-9997","ATU","1","207000","ATU","2","2","06/27/23 07:00","06/27/23 15:00","358","S 06/27/23","NS",
"02301-9997","LCTS","2","619000","619Z023T","2","1","06/27/23 07:00","06/27/23 15:00","1850","S 06/27/23","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","1","06/27/23 07:06","06/27/23 07:25","4411","S 06/27/23","NS",
"02301-9997","ATU","2","207000","ATU","2","1","06/27/23 07:25","06/27/23 15:00","1615","S 06/27/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","2","06/27/23 07:27","06/27/23 07:57","8245","S 06/27/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","06/27/23 07:32","06/27/23 07:57","10116","S 06/27/23","NS",
"02301-9997","DBCS","8","893000","893FIM00","2","1","06/27/23 07:37","06/27/23 07:55","2649","S 06/27/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","3","06/27/23 08:09","06/27/23 08:48","12123","S 06/27/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","2","06/27/23 08:10","06/27/23 08:32","6021","S 06/27/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","06/27/23 08:35","06/27/23 09:51","20019","S 06/27/23","NS",
"02301-9997","DBCS","8","893000","893FIM00","2","2","06/27/23 08:35","06/27/23 09:48","19586","S 06/27/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","06/27/23 08:37","06/27/23 08:42","14","S 06/28/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","4","06/27/23 08:51","06/27/23 09:53","21857","S 06/27/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","06/27/23 09:53","06/27/23 10:34","9552","S 06/27/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","5","06/27/23 09:54","06/27/23 10:28","12866","S 06/27/23","NS",
"02301-9997","DBCS","8","893000","893FIM00","2","3","06/27/23 10:00","06/27/23 10:21","4583","S 06/27/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","06/27/23 10:14","06/27/23 10:14","2","S 06/28/23","NS",
"02301-9997","DBCS","8","893000","893FIM00","2","4","06/27/23 10:32","06/27/23 11:00","2085","S 06/27/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","6","06/27/23 10:39","06/27/23 11:44","20223","S 06/27/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","5","06/27/23 10:40","06/27/23 11:11","13609","S 06/27/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","06/27/23 10:54","06/27/23 11:30","239","S 06/28/23","NS",
"02301-9997","DBCS","8","918000","LV02301U","2","5","06/27/23 11:13","06/27/23 12:24","21860","S 06/27/23","S",
"02301-9997","DIOSS","10","483000","483FIM00","2","6","06/27/23 11:17","06/27/23 11:52","14164","S 06/27/23","NS",
