Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","07/25/23 17:59","07/25/23 21:55","49746","S 07/25/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","07/26/23 17:11","07/26/23 17:33","3436","S 07/26/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","07/26/23 19:16","07/26/23 19:51","5597","S 07/26/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","07/26/23 19:57","07/26/23 22:49","32177","S 07/26/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","07/27/23 17:28","07/27/23 17:38","2183","S 07/27/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","07/27/23 19:45","07/27/23 23:30","43545","S 07/27/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","07/28/23 17:39","07/28/23 17:49","135","S 07/28/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","07/28/23 18:04","07/28/23 18:10","1571","S 07/28/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","07/28/23 19:13","07/28/23 20:15","8859","S 07/28/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","07/28/23 20:16","07/28/23 22:10","28978","S 07/28/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","07/31/23 18:17","07/31/23 23:04","46733","S 07/31/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","08/01/23 19:11","08/01/23 19:29","1158","S 08/01/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","08/01/23 19:30","08/01/23 19:34","1370","S 08/01/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","08/01/23 19:35","08/01/23 22:34","31613","S 08/01/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","08/01/23 22:36","08/01/23 23:15","9621","S 08/01/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","07/25/23 18:09","07/25/23 21:50","36970","S 07/25/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","07/26/23 17:25","07/26/23 17:35","1115","S 07/26/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","07/26/23 19:12","07/26/23 22:51","39907","S 07/26/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","07/27/23 19:21","07/27/23 21:30","3329","S 07/27/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","07/27/23 21:32","07/27/23 23:31","28006","S 07/27/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","07/28/23 17:59","07/28/23 18:45","13025","S 07/28/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","07/28/23 19:12","07/28/23 20:32","17530","S 07/28/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","07/28/23 20:33","07/28/23 22:14","17297","S 07/28/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","07/31/23 19:14","07/31/23 23:11","56833","S 07/31/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","08/01/23 19:16","08/01/23 20:40","5595","S 08/01/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","08/01/23 20:41","08/01/23 23:14","44790","S 08/01/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","07/25/23 11:19","07/25/23 13:37","19136","S 07/25/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","4","07/25/23 14:44","07/25/23 15:33","5033","S 07/25/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","07/25/23 15:34","07/25/23 15:50","4156","S 07/25/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","07/25/23 16:05","07/25/23 18:12","8284","S 07/25/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","07/25/23 18:31","07/25/23 18:56","2639","S 07/25/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","07/25/23 19:09","07/25/23 20:37","11456","S 07/25/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","07/25/23 21:08","07/25/23 22:14","8270","S 07/25/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","3","6","07/25/23 22:30","07/25/23 23:07","3312","S 07/25/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","1","2","07/25/23 23:34","07/26/23 00:14","4766","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","07/26/23 00:26","07/26/23 00:54","5950","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","07/26/23 02:33","07/26/23 02:59","5784","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","07/26/23 03:08","07/26/23 03:41","5358","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","6","07/26/23 03:51","07/26/23 04:29","6179","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","7","07/26/23 04:40","07/26/23 04:59","2873","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","8","07/26/23 05:07","07/26/23 05:25","2365","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","9","07/26/23 05:28","07/26/23 05:42","2810","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","10","07/26/23 05:49","07/26/23 06:01","2156","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","11","07/26/23 06:05","07/26/23 06:22","2995","S 07/26/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","07/26/23 11:42","07/26/23 12:56","11936","S 07/26/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","07/26/23 13:35","07/26/23 13:58","783","S 07/26/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","07/26/23 15:42","07/26/23 16:56","8191","S 07/26/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","07/26/23 17:34","07/26/23 18:06","1585","S 07/26/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","3","07/26/23 18:12","07/26/23 18:54","3400","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7359","3","6","07/26/23 19:15","07/26/23 20:24","4643","S 07/26/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","7","07/26/23 20:28","07/26/23 22:38","13948","S 07/26/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","3","8","07/26/23 22:47","07/26/23 23:07","1770","S 07/26/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","1","07/26/23 23:24","07/26/23 23:50","2586","S 07/26/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","2","07/27/23 00:08","07/27/23 01:02","5255","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","07/27/23 02:00","07/27/23 02:32","2567","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","07/27/23 02:45","07/27/23 03:36","5687","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","07/27/23 03:43","07/27/23 04:25","4468","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","6","07/27/23 04:35","07/27/23 05:08","2817","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","07/27/23 05:15","07/27/23 05:55","5264","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","07/27/23 05:59","07/27/23 06:02","41","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","9","07/27/23 06:02","07/27/23 06:27","2982","S 07/27/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","07/27/23 11:10","07/27/23 18:12","32586","S 07/27/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","1","07/27/23 18:18","07/27/23 19:09","1551","S 07/27/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","2","07/27/23 19:40","07/27/23 20:08","3849","S 07/27/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","07/27/23 20:21","07/27/23 20:46","3299","S 07/27/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","07/27/23 21:31","07/27/23 23:09","13125","S 07/27/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","07/27/23 23:19","07/27/23 23:40","2829","S 07/27/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","07/27/23 23:47","07/28/23 00:10","2187","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","07/28/23 00:14","07/28/23 00:52","5780","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","07/28/23 01:40","07/28/23 02:09","5753","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","5","07/28/23 02:16","07/28/23 02:39","3740","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","6","07/28/23 03:01","07/28/23 03:27","2992","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","07/28/23 03:31","07/28/23 03:57","2771","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","8","07/28/23 04:02","07/28/23 04:28","2085","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","07/28/23 04:54","07/28/23 05:19","5252","S 07/28/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","07/28/23 05:26","07/28/23 05:39","2645","S 07/28/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","11","07/28/23 05:46","07/28/23 06:23","4652","S 07/28/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","07/28/23 11:28","07/28/23 16:28","19408","S 07/28/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","07/28/23 17:10","07/28/23 18:28","4082","S 07/28/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","2","07/28/23 18:29","07/28/23 19:54","6233","S 07/28/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","07/28/23 20:05","07/28/23 20:44","5352","S 07/28/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","07/28/23 21:37","07/28/23 23:44","21141","S 07/28/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","07/28/23 23:54","07/29/23 00:19","3722","S 07/29/23","NS",
"02301-9997","AFSM100","4","466000","466F7359","1","2","07/29/23 01:04","07/29/23 01:49","7884","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","3","07/29/23 02:00","07/29/23 02:37","6730","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","07/29/23 03:41","07/29/23 04:07","3855","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","07/29/23 04:18","07/29/23 04:54","3481","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","6","07/29/23 05:04","07/29/23 05:24","3198","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","7","07/29/23 05:34","07/29/23 05:49","1984","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","07/29/23 05:55","07/29/23 06:06","1713","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","9","07/29/23 06:10","07/29/23 06:23","1904","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","07/29/23 06:25","07/29/23 06:49","1952","S 07/29/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","07/29/23 16:00","07/29/23 16:27","3508","S 07/29/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","07/29/23 16:32","07/29/23 17:05","3507","S 07/29/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","07/29/23 17:32","07/29/23 18:51","6937","S 07/29/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","4","07/29/23 19:10","07/29/23 20:23","6402","S 07/29/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","5","07/29/23 21:15","07/29/23 21:42","1320","S 07/29/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","6","07/29/23 22:48","07/29/23 23:11","1938","S 07/29/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","1","1","07/29/23 23:20","07/29/23 23:40","1194","S 07/29/23","S",
"02301-9997","AFSM100","4","466000","466F7347","1","2","07/29/23 23:56","07/30/23 00:04","377","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","07/30/23 00:12","07/30/23 00:23","1725","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","07/30/23 01:03","07/30/23 01:15","836","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","5","07/30/23 01:25","07/30/23 01:51","4925","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","6","07/30/23 02:23","07/30/23 02:38","1649","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","07/30/23 05:13","07/30/23 05:40","1060","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","8","07/30/23 05:43","07/30/23 05:52","1567","S 07/30/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","07/30/23 06:00","07/30/23 06:29","3710","S 07/30/23","S",
