Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","02/06/25 17:32","02/06/25 18:18","3526","S 02/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","02/06/25 18:22","02/06/25 20:03","20852","S 02/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","02/06/25 20:39","02/06/25 21:41","9890","S 02/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","02/07/25 17:38","02/07/25 20:02","18113","S 02/07/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","02/07/25 20:35","02/07/25 23:03","31760","S 02/07/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","02/10/25 18:03","02/10/25 23:50","51592","S 02/10/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","02/11/25 17:46","02/12/25 00:05","57754","S 02/12/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","02/12/25 17:42","02/12/25 19:18","14945","S 02/12/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","02/12/25 20:03","02/12/25 23:09","34894","S 02/12/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","02/06/25 17:37","02/06/25 19:24","20348","S 02/06/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","02/06/25 20:04","02/06/25 21:37","22476","S 02/06/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","02/07/25 17:42","02/07/25 19:17","18259","S 02/07/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","02/07/25 20:04","02/07/25 23:24","37322","S 02/07/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","02/10/25 17:51","02/10/25 21:06","41055","S 02/10/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","02/10/25 21:24","02/10/25 23:47","28808","S 02/10/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","02/11/25 17:43","02/11/25 23:52","48554","S 02/12/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","02/12/25 17:42","02/12/25 20:02","28347","S 02/12/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","02/12/25 20:40","02/12/25 22:55","23656","S 02/12/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","02/06/25 14:16","02/06/25 16:54","17377","S 02/06/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","02/06/25 17:05","02/06/25 17:39","1757","S 02/06/25","NS",
"02301-9997","AFSM100","1","466000","466F7361","3","2","02/06/25 17:45","02/06/25 18:17","2272","S 02/06/25","S",
