Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","10/03/24 17:32","10/04/24 00:30","68362","S 10/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","10/04/24 18:04","10/04/24 18:25","2384","S 10/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","10/04/24 19:17","10/04/24 23:36","70637","S 10/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","1","10/06/24 15:49","10/06/24 16:06","746","S 10/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","10/07/24 17:53","10/07/24 21:02","24834","S 10/07/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","10/07/24 21:44","10/08/24 01:14","42432","S 10/08/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","10/08/24 17:53","10/09/24 00:13","69637","S 10/09/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","10/09/24 17:04","10/09/24 23:18","65836","S 10/09/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","10/10/24 17:04","10/10/24 22:45","72693","S 10/10/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","10/03/24 19:25","10/04/24 00:02","45428","S 10/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","11","10/04/24 00:08","10/04/24 00:57","6150","S 10/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","10/04/24 17:40","10/04/24 17:41","62","S 10/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","10/04/24 17:42","10/04/24 21:12","31783","S 10/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","10/04/24 21:22","10/04/24 22:16","8110","S 10/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","10/07/24 17:53","10/08/24 01:03","45494","S 10/08/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","12","10/08/24 01:17","10/08/24 01:20","38","S 10/08/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","10/08/24 17:46","10/09/24 00:14","54979","S 10/09/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","10/09/24 18:13","10/09/24 18:18","417","S 10/09/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","10/09/24 19:16","10/09/24 23:31","47078","S 10/09/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","10/10/24 19:24","10/10/24 22:54","38434","S 10/10/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","10/03/24 14:38","10/03/24 16:24","12657","S 10/03/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/03/24 17:06","10/03/24 18:23","12256","S 10/03/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","10/03/24 18:38","10/03/24 18:50","2002","S 10/03/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","3","10/03/24 19:10","10/03/24 19:32","3363","S 10/03/24","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","10/03/24 19:56","10/04/24 00:59","46564","S 10/04/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","10/04/24 01:11","10/04/24 01:55","3850","S 10/04/24","NS",
"02301-9997","AFSM100","1","466000","466F7343","1","2","10/04/24 02:02","10/04/24 03:04","5248","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","10/04/24 03:08","10/04/24 03:50","5719","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","10/04/24 03:59","10/04/24 04:31","4590","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","10/04/24 04:37","10/04/24 05:12","5389","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","10/04/24 05:23","10/04/24 05:59","6891","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","7","10/04/24 06:04","10/04/24 06:26","3038","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","3","10/04/24 12:39","10/04/24 13:24","6442","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","4","10/04/24 14:08","10/04/24 14:50","6374","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7043","3","1","10/04/24 15:04","10/04/24 16:25","8382","S 10/04/24","S",
"02301-9997","AFSM100","1","466000","466F7043","3","2","10/04/24 17:03","10/04/24 17:39","1169","S 10/04/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","10/04/24 17:40","10/04/24 18:54","9952","S 10/04/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","10/04/24 19:20","10/04/24 19:44","2710","S 10/04/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","5","10/04/24 19:57","10/04/24 22:26","18459","S 10/04/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","6","10/04/24 22:41","10/04/24 23:38","4231","S 10/04/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","10/04/24 23:47","10/05/24 00:28","4062","S 10/05/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","5","10/05/24 00:42","10/05/24 01:36","8410","S 10/05/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","6","10/05/24 01:57","10/05/24 02:41","4949","S 10/05/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","7","10/05/24 03:04","10/05/24 03:42","7675","S 10/05/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","8","10/05/24 05:31","10/05/24 05:53","1680","S 10/05/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/05/24 15:42","10/05/24 16:55","12041","S 10/05/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","10/05/24 17:34","10/05/24 18:51","6927","S 10/05/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","1","10/05/24 23:14","10/06/24 06:02","25905","S 10/06/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/06/24 15:11","10/06/24 16:17","12068","S 10/06/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","10/06/24 16:31","10/06/24 16:47","1919","S 10/06/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","3","10/06/24 17:32","10/06/24 18:38","6930","S 10/06/24","S",
"02301-9997","AFSM100","1","466000","466F7343","3","4","10/06/24 18:38","10/06/24 19:54","6109","S 10/06/24","S",
"02301-9997","AFSM100","1","466000","466F7343","3","5","10/06/24 20:38","10/06/24 21:00","2620","S 10/06/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","10/06/24 22:46","10/07/24 00:01","12616","S 10/07/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","1","10/07/24 00:11","10/07/24 00:58","9091","S 10/07/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","2","10/07/24 01:04","10/07/24 02:26","10920","S 10/07/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","3","10/07/24 02:36","10/07/24 03:42","12809","S 10/07/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","10/07/24 03:48","10/07/24 04:41","7907","S 10/07/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","10/07/24 04:48","10/07/24 06:14","13513","S 10/07/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/07/24 15:18","10/07/24 19:29","28671","S 10/07/24","NS",
