Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","03/20/25 17:46","03/20/25 20:03","19615","S 03/20/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/20/25 20:44","03/20/25 21:55","10379","S 03/20/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/20/25 22:01","03/20/25 23:22","13339","S 03/20/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","03/21/25 18:57","03/21/25 19:26","5996","S 03/21/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/21/25 20:03","03/21/25 23:16","37227","S 03/21/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","03/24/25 17:34","03/24/25 18:04","3465","S 03/24/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","03/24/25 18:23","03/24/25 20:19","21421","S 03/24/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","15","03/24/25 20:36","03/24/25 20:40","629","S 03/24/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","16","03/24/25 21:01","03/25/25 00:11","31466","S 03/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","03/25/25 17:41","03/25/25 19:51","16103","S 03/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/25/25 20:05","03/25/25 21:51","20993","S 03/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/25/25 21:56","03/25/25 23:18","8988","S 03/25/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","03/25/25 23:25","03/26/25 00:20","10114","S 03/26/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/26/25 17:34","03/26/25 19:26","17522","S 03/26/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","03/26/25 20:10","03/26/25 23:00","25519","S 03/26/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","03/20/25 17:35","03/20/25 19:24","18546","S 03/20/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/20/25 20:04","03/20/25 21:53","16127","S 03/20/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/20/25 22:01","03/20/25 23:22","14839","S 03/20/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","03/21/25 18:50","03/21/25 19:54","15413","S 03/21/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/21/25 20:32","03/21/25 21:54","15194","S 03/21/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/21/25 22:14","03/21/25 23:25","15215","S 03/21/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","03/24/25 17:35","03/24/25 19:03","16088","S 03/24/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","03/24/25 20:25","03/24/25 21:58","9547","S 03/24/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","13","03/24/25 22:04","03/24/25 23:18","11815","S 03/24/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","14","03/24/25 23:38","03/25/25 00:25","7185","S 03/25/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/25/25 17:40","03/25/25 19:51","11425","S 03/25/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/25/25 20:17","03/26/25 00:06","23514","S 03/26/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","13","03/26/25 17:32","03/26/25 17:50","320","S 03/26/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","14","03/26/25 17:58","03/26/25 18:57","10288","S 03/26/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","15","03/26/25 19:04","03/26/25 23:07","31790","S 03/26/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","6","03/20/25 14:33","03/20/25 18:39","21805","S 03/20/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","1","03/20/25 18:47","03/20/25 19:20","4305","S 03/20/25","S",
