Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/26/23 17:27","09/26/23 18:24","8864","S 09/26/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/26/23 19:14","09/26/23 22:17","34118","S 09/26/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/27/23 17:09","09/27/23 17:15","860","S 09/27/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/27/23 19:17","09/27/23 22:33","36455","S 09/27/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/28/23 19:08","09/28/23 22:15","41990","S 09/28/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/29/23 19:11","09/29/23 21:00","23483","S 09/29/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/29/23 21:01","09/29/23 22:54","23031","S 09/29/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","10/02/23 19:11","10/02/23 23:59","64769","S 10/03/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","10/03/23 19:59","10/03/23 22:07","30248","S 10/03/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","6","10/03/23 22:27","10/03/23 22:53","7003","S 10/04/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/26/23 19:11","09/26/23 22:12","35150","S 09/26/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/27/23 19:14","09/27/23 22:13","42920","S 09/27/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/28/23 19:09","09/28/23 22:21","37907","S 09/28/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/29/23 19:12","09/29/23 22:55","43557","S 09/29/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","10/02/23 19:15","10/03/23 00:01","57989","S 10/03/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","10/03/23 19:16","10/03/23 23:06","53897","S 10/03/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/26/23 11:53","09/26/23 13:13","11528","S 09/26/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","09/26/23 14:04","09/26/23 15:00","7885","S 09/26/23","NS",
"02301-9997","AFSM100","4","466000","466F7072","3","1","09/26/23 15:05","09/26/23 16:19","6532","S 09/26/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","2","09/26/23 16:20","09/26/23 17:00","3283","S 09/26/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","3","09/26/23 17:32","09/26/23 18:08","3688","S 09/26/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","4","09/26/23 18:18","09/26/23 19:30","3968","S 09/26/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","5","09/26/23 19:32","09/26/23 20:00","2499","S 09/26/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","6","09/26/23 20:11","09/26/23 21:28","11315","S 09/26/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","7","09/26/23 22:03","09/26/23 23:50","14785","S 09/26/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","09/26/23 23:58","09/27/23 00:23","4030","S 09/27/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","09/27/23 00:36","09/27/23 01:09","3600","S 09/27/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","3","09/27/23 01:17","09/27/23 01:33","2750","S 09/27/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","09/27/23 02:24","09/27/23 03:07","6256","S 09/27/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","5","09/27/23 03:13","09/27/23 03:35","3163","S 09/27/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","6","09/27/23 03:43","09/27/23 04:29","5458","S 09/27/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","7","09/27/23 04:36","09/27/23 05:01","3346","S 09/27/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","09/27/23 05:07","09/27/23 05:39","3923","S 09/27/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/27/23 11:35","09/27/23 13:25","9749","S 09/27/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","5","09/27/23 14:12","09/27/23 17:38","24838","S 09/27/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","1","09/27/23 17:51","09/27/23 19:31","4900","S 09/27/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","09/27/23 19:52","09/27/23 20:58","8652","S 09/27/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","09/27/23 21:02","09/28/23 00:10","25077","S 09/28/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","09/28/23 00:28","09/28/23 00:53","3809","S 09/28/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","09/28/23 01:02","09/28/23 01:22","2751","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","09/28/23 01:39","09/28/23 02:24","7850","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","4","09/28/23 02:30","09/28/23 02:52","3751","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","5","09/28/23 02:58","09/28/23 03:37","8832","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","6","09/28/23 03:44","09/28/23 04:09","5029","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","09/28/23 04:16","09/28/23 04:38","4211","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","8","09/28/23 04:42","09/28/23 05:23","7839","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","09/28/23 05:28","09/28/23 06:04","8135","S 09/28/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","09/28/23 06:09","09/28/23 06:30","2814","S 09/28/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/28/23 11:45","09/28/23 13:01","13692","S 09/28/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","09/28/23 13:32","09/28/23 15:16","5000","S 09/28/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","09/28/23 15:16","09/28/23 19:44","20226","S 09/28/23","NS",
"02301-9997","AFSM100","4","466000","466F7368","3","2","09/28/23 19:59","09/28/23 20:47","7648","S 09/28/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","1","3","09/28/23 20:58","09/29/23 01:59","33432","S 09/29/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","09/29/23 02:09","09/29/23 02:54","7352","S 09/29/23","NS",
"02301-9997","AFSM100","4","466000","466F7359","1","2","09/29/23 02:58","09/29/23 03:39","5845","S 09/29/23","S",
