Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","01/02/25 19:22","01/02/25 23:33","61416","S 01/02/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","9","01/03/25 19:07","01/03/25 23:25","43300","S 01/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","01/06/25 17:11","01/06/25 22:45","74060","S 01/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","01/07/25 18:26","01/07/25 22:36","50701","S 01/07/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","01/08/25 19:18","01/08/25 23:11","34897","S 01/08/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","01/02/25 17:05","01/02/25 23:36","72155","S 01/02/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","6","01/03/25 17:21","01/03/25 23:32","86615","S 01/06/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","01/06/25 16:57","01/06/25 22:45","61762","S 01/06/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","01/07/25 17:22","01/07/25 22:30","52050","S 01/07/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","01/08/25 17:08","01/08/25 22:54","65273","S 01/08/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","3","01/02/25 13:36","01/02/25 14:01","3620","S 01/02/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","01/02/25 14:45","01/02/25 15:31","11057","S 01/02/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/02/25 18:48","01/02/25 19:30","2940","S 01/02/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","01/02/25 19:49","01/02/25 22:43","16505","S 01/02/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","3","01/02/25 22:48","01/02/25 23:11","3362","S 01/02/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","1","01/02/25 23:24","01/02/25 23:45","3669","S 01/02/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","2","01/02/25 23:55","01/03/25 00:13","1925","S 01/03/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","3","01/03/25 00:22","01/03/25 00:45","3265","S 01/03/25","S",
