Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFSM100","1","466000","466F7343","1","2","10/19/24 00:36","10/19/24 01:06","6105","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","10/19/24 01:15","10/19/24 01:26","2650","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","10/19/24 02:02","10/19/24 02:23","2193","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","10/19/24 02:38","10/19/24 03:03","4839","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","10/19/24 03:18","10/19/24 03:51","4855","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","7","10/19/24 04:00","10/19/24 04:44","6518","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","8","10/19/24 04:57","10/19/24 05:36","3819","S 10/19/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","9","10/19/24 05:43","10/19/24 06:14","6664","S 10/19/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/19/24 15:30","10/19/24 16:09","6608","S 10/19/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","1","10/20/24 03:03","10/20/24 06:00","17358","S 10/20/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/20/24 15:11","10/20/24 16:50","18342","S 10/20/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","10/20/24 17:32","10/20/24 18:20","6523","S 10/20/24","S",
"02301-9997","AFSM100","1","466000","466F7343","3","3","10/20/24 18:33","10/20/24 19:07","5192","S 10/20/24","S",
"02301-9997","AFSM100","1","466000","466F7359","3","4","10/20/24 19:07","10/20/24 20:41","8403","S 10/20/24","S",
"02301-9997","AFSM100","1","466000","466F7368","3","5","10/20/24 22:03","10/20/24 23:02","10006","S 10/20/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","1","10/20/24 23:13","10/20/24 23:56","7266","S 10/21/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","2","10/21/24 00:02","10/21/24 00:31","3082","S 10/21/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","3","10/21/24 00:59","10/21/24 01:30","5831","S 10/21/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","4","10/21/24 02:13","10/21/24 03:02","8519","S 10/21/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","5","10/21/24 03:08","10/21/24 03:43","6243","S 10/21/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","1","6","10/21/24 04:51","10/21/24 06:05","15067","S 10/21/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","10/21/24 18:30","10/21/24 20:30","8647","S 10/21/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","3","10/21/24 20:36","10/22/24 02:27","45472","S 10/22/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","10/22/24 02:32","10/22/24 04:12","16981","S 10/22/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","3","10/22/24 04:30","10/22/24 05:21","9423","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","4","10/22/24 05:30","10/22/24 06:12","7309","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","5","10/22/24 06:20","10/22/24 07:03","6452","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7359","2","1","10/22/24 07:10","10/22/24 07:28","22","NS","NS",
"02301-9997","AFSM100","1","466000","466F7359","2","2","10/22/24 07:30","10/22/24 08:09","4846","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7361","2","3","10/22/24 08:15","10/22/24 08:33","2148","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7043","2","4","10/22/24 08:44","10/22/24 09:13","4331","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","2","5","10/22/24 09:28","10/22/24 09:50","2335","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","6","10/22/24 10:03","10/22/24 10:32","5355","S 10/22/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","7","10/22/24 11:15","10/22/24 11:18","2","S 10/22/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","8","10/22/24 11:35","10/22/24 12:52","14851","S 10/22/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","9","10/22/24 13:36","10/22/24 15:55","25507","S 10/22/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/22/24 16:03","10/22/24 19:10","35116","S 10/22/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","10/22/24 19:15","10/22/24 20:29","15421","S 10/22/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","10/22/24 20:39","10/23/24 00:14","22803","S 10/23/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","10/23/24 00:27","10/23/24 01:29","9143","S 10/23/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","10/23/24 01:38","10/23/24 02:36","11132","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","10/23/24 02:56","10/23/24 03:55","11217","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","10/23/24 04:02","10/23/24 04:45","5678","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","10/23/24 04:53","10/23/24 05:26","5294","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","10/23/24 05:34","10/23/24 06:59","14971","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7043","2","1","10/23/24 07:03","10/23/24 08:30","12724","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","2","2","10/23/24 08:50","10/23/24 10:52","14253","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","6","10/23/24 12:30","10/23/24 13:29","10188","S 10/23/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","7","10/23/24 14:32","10/23/24 15:01","4012","S 10/23/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/23/24 15:23","10/23/24 16:39","15310","S 10/23/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","10/23/24 17:25","10/23/24 18:52","7152","S 10/23/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","10/23/24 19:16","10/23/24 23:04","32999","S 10/23/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","10/23/24 23:15","10/24/24 00:18","11018","S 10/24/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","10/24/24 00:27","10/24/24 01:00","7405","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","10/24/24 01:10","10/24/24 01:48","5985","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","10/24/24 02:05","10/24/24 03:06","12424","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","5","10/24/24 03:12","10/24/24 03:47","5444","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","10/24/24 03:53","10/24/24 04:30","5028","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","7","10/24/24 04:32","10/24/24 05:12","7399","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","8","10/24/24 05:18","10/24/24 05:51","5408","S 10/24/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","9","10/24/24 05:58","10/24/24 06:52","10548","S 10/24/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","10/24/24 14:08","10/24/24 16:23","21685","S 10/24/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","10/24/24 17:03","10/24/24 19:06","11267","S 10/24/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","10/24/24 19:13","10/24/24 19:14","1","NS","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","10/24/24 19:14","10/24/24 19:32","2454","S 10/24/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","10/24/24 19:41","10/24/24 19:54","1062","S 10/24/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","5","10/24/24 20:12","10/24/24 22:24","17405","S 10/24/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","6","10/24/24 22:32","10/24/24 22:55","2476","S 10/24/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","1","10/24/24 23:05","10/25/24 00:10","11122","S 10/25/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","2","10/25/24 00:19","10/25/24 01:25","11892","S 10/25/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","3","10/25/24 01:28","10/25/24 02:15","7926","S 10/25/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","10/25/24 02:28","10/25/24 03:13","6869","S 10/26/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","10/25/24 03:18","10/25/24 04:02","8689","S 10/26/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","10/25/24 04:10","10/25/24 04:48","7521","S 10/26/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","7","10/25/24 04:49","10/25/24 05:38","7182","S 10/26/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","8","10/25/24 05:45","10/25/24 06:42","9936","S 10/26/24","S",
"02301-9997","AFSM100 Canceller","1","468000","FLAT CANCELLATIONS","3","1","10/17/24 20:50","10/17/24 21:00","215","S 10/18/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","6","10/17/24 14:52","10/17/24 16:13","2814","S 10/17/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","10/17/24 16:13","10/17/24 16:26","961","S 10/17/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","10/17/24 17:08","10/17/24 19:23","8598","S 10/17/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","10/17/24 20:04","10/17/24 21:51","5748","S 10/17/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","10/17/24 22:13","10/17/24 23:56","6349","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/18/24 00:32","10/18/24 02:52","9082","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","10/18/24 03:32","10/18/24 05:18","8502","S 10/18/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","10/18/24 12:09","10/18/24 13:15","2990","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","2","6","10/18/24 13:15","10/18/24 13:27","681","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","10/18/24 14:04","10/18/24 16:24","9372","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","10/18/24 17:01","10/18/24 19:23","8906","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","10/18/24 20:02","10/18/24 21:52","5995","S 10/18/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","10/18/24 22:23","10/19/24 00:05","4885","S 10/19/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/19/24 00:30","10/19/24 02:52","8884","S 10/19/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","10/19/24 03:31","10/19/24 05:21","7838","S 10/19/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","5","10/19/24 14:52","10/19/24 16:32","2377","S 10/19/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","6","10/19/24 17:05","10/19/24 18:21","2183","S 10/19/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","10/19/24 18:21","10/19/24 19:25","3175","S 10/19/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","10/19/24 20:00","10/19/24 21:50","3708","S 10/19/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","10/19/24 22:21","10/19/24 23:52","3946","S 10/20/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/20/24 00:30","10/20/24 02:51","10849","S 10/20/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","10/20/24 03:32","10/20/24 05:23","5857","S 10/20/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","10/20/24 15:02","10/20/24 15:16","297","S 10/20/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","7","10/20/24 15:17","10/20/24 16:23","2157","S 10/20/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","8","10/20/24 17:02","10/20/24 19:00","3061","S 10/20/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","10/20/24 19:00","10/20/24 19:22","755","S 10/20/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","10","10/20/24 19:59","10/20/24 21:57","6694","S 10/20/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","11","10/20/24 22:20","10/20/24 23:55","4635","S 10/21/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/21/24 00:31","10/21/24 03:01","9273","S 10/21/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","10/21/24 03:30","10/21/24 05:19","8511","S 10/21/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","5","10/21/24 14:55","10/21/24 16:00","2217","S 10/21/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","10/21/24 16:01","10/21/24 16:25","1020","S 10/21/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","10/21/24 17:05","10/21/24 19:26","6823","S 10/21/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","10/21/24 20:01","10/21/24 21:52","5251","S 10/21/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","10/21/24 23:01","10/21/24 23:52","3033","S 10/22/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/22/24 00:30","10/22/24 02:51","9028","S 10/22/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","10/22/24 03:33","10/22/24 04:30","2881","S 10/22/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","4","10/22/24 12:09","10/22/24 13:55","3954","S 10/22/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","10/22/24 14:01","10/22/24 15:22","3690","S 10/22/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","10/22/24 15:22","10/22/24 16:26","4700","S 10/22/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","10/22/24 16:58","10/22/24 19:25","10027","S 10/22/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","10/22/24 20:00","10/22/24 21:49","5504","S 10/22/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","10/22/24 22:10","10/23/24 04:35","20784","S 10/23/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/23/24 04:39","10/23/24 05:08","1123","S 10/23/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","4","10/23/24 14:52","10/23/24 16:25","3258","S 10/23/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","5","10/23/24 17:06","10/23/24 18:09","3121","S 10/23/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","10/23/24 18:10","10/23/24 19:27","5463","S 10/23/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","10/23/24 20:05","10/23/24 21:49","6445","S 10/23/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","10/23/24 22:05","10/24/24 05:43","26925","S 10/24/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","3","10/24/24 14:38","10/24/24 16:15","4339","S 10/24/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","4","10/24/24 16:57","10/24/24 19:25","11018","S 10/24/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","10/24/24 20:00","10/24/24 21:50","5958","S 10/24/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","6","10/24/24 22:22","10/24/24 23:57","4819","S 10/25/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","10/25/24 00:32","10/25/24 02:54","11008","S 10/26/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","10/25/24 03:29","10/25/24 04:28","3399","S 10/26/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","3","10/25/24 05:01","10/25/24 05:42","2796","S 10/26/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","10/17/24 08:00","10/17/24 16:00","536","S 10/17/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","10/18/24 00:00","10/18/24 08:00","106","S 10/18/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","10/18/24 08:00","10/18/24 16:00","372","S 10/18/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","10/19/24 00:00","10/19/24 08:00","323","S 10/19/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","10/19/24 08:00","10/19/24 16:00","1254","S 10/19/24","NS",
"02301-9997","ATU","1","207000","ATU","3","1","10/19/24 19:00","10/20/24 00:00","185","S 10/20/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","10/20/24 00:00","10/20/24 08:00","467","S 10/20/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","10/20/24 08:00","10/20/24 16:00","540","S 10/20/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","10/23/24 00:00","10/23/24 08:00","483","S 10/23/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","10/23/24 08:00","10/23/24 16:00","334","S 10/23/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","10/24/24 00:00","10/24/24 08:00","155","S 10/24/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","10/24/24 08:00","10/24/24 16:00","287","S 10/24/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/17/24 08:00","10/17/24 16:00","1178","S 10/17/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/18/24 00:00","10/18/24 08:00","836","S 10/18/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/18/24 08:00","10/18/24 16:00","1325","S 10/18/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/19/24 00:00","10/19/24 08:00","897","S 10/19/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/19/24 08:00","10/19/24 16:00","865","S 10/19/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","10/19/24 16:00","10/20/24 00:00","192","S 10/20/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/20/24 00:00","10/20/24 08:00","937","S 10/20/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/20/24 08:00","10/20/24 16:00","623","S 10/20/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","10/20/24 16:00","10/21/24 00:00","234","S 10/21/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/21/24 00:00","10/21/24 08:00","421","S 10/21/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/21/24 08:00","10/21/24 13:12","451","S 10/21/24","NS",
"02301-9997","ATU","2","207000","ATU","2","3","10/21/24 13:16","10/21/24 16:00","351","S 10/21/24","NS",
"02301-9997","ATU","2","207000","ATU","3","4","10/21/24 16:00","10/22/24 00:00","177","S 10/22/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/22/24 00:00","10/22/24 02:07","136","S 10/22/24","NS",
"02301-9997","ATU","2","207000","ATU","1","2","10/22/24 02:10","10/22/24 08:00","552","S 10/22/24","NS",
"02301-9997","ATU","2","207000","ATU","2","3","10/22/24 08:00","10/22/24 16:00","1297","S 10/22/24","NS",
"02301-9997","ATU","2","207000","ATU","3","4","10/22/24 16:00","10/23/24 00:00","771","S 10/23/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/23/24 00:00","10/23/24 08:00","726","S 10/23/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/23/24 08:00","10/23/24 15:41","1290","S 10/23/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","10/23/24 16:01","10/24/24 00:00","166","S 10/24/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/24/24 00:00","10/24/24 08:00","1087","S 10/24/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","10/24/24 08:00","10/24/24 16:00","1003","S 10/24/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","10/24/24 16:00","10/25/24 00:00","152","S 10/25/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","10/25/24 00:00","10/25/24 08:00","919","S 10/26/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","1","10/17/24 11:19","10/17/24 13:34","50210","S 10/17/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","2","10/17/24 14:15","10/17/24 15:17","24991","S 10/17/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","3","10/17/24 15:35","10/17/24 16:24","27417","S 10/17/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","4","10/17/24 17:02","10/17/24 18:24","41394","S 10/17/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","5","10/17/24 18:38","10/17/24 18:51","3014","S 10/17/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","6","10/17/24 19:14","10/17/24 22:11","87761","S 10/17/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","7","10/17/24 22:45","10/18/24 00:24","47436","S 10/18/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","8","10/18/24 01:02","10/18/24 02:14","32458","S 10/18/24","S",
"02301-9997","DBCS","1","896000","896FA368","1","9","10/18/24 02:21","10/18/24 02:31","2850","S 10/18/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","2","3","10/18/24 11:11","10/18/24 11:24","25","S 10/19/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","4","10/18/24 11:25","10/18/24 12:05","17070","S 10/18/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","5","10/18/24 12:29","10/18/24 13:08","11220","S 10/18/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","6","10/18/24 14:10","10/18/24 14:56","18080","S 10/18/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","7","10/18/24 15:18","10/18/24 16:21","27372","S 10/18/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","8","10/18/24 17:04","10/18/24 17:31","13557","S 10/18/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","9","10/18/24 17:48","10/18/24 17:57","1105","S 10/18/24","S",
