Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","05/13/24 19:16","05/13/24 22:52","48370","S 05/13/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","05/14/24 19:44","05/14/24 22:41","50868","S 05/14/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","05/15/24 19:20","05/15/24 22:22","48815","S 05/15/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","05/17/24 19:15","05/17/24 22:45","53928","S 05/17/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","05/13/24 19:21","05/13/24 22:55","54217","S 05/13/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","05/14/24 19:57","05/14/24 22:52","37540","S 05/14/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","05/15/24 19:21","05/15/24 22:12","39420","S 05/15/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","05/17/24 19:16","05/17/24 22:59","39939","S 05/17/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/12/24 15:04","05/12/24 16:59","18813","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","05/12/24 18:29","05/12/24 19:03","3868","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","05/12/24 19:13","05/12/24 19:35","2755","S 05/12/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","4","05/12/24 19:37","05/12/24 20:27","5593","S 05/12/24","S",
"02301-9997","AFSM100","4","466000","466F7025","3","5","05/12/24 21:30","05/12/24 21:56","2758","S 05/12/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","6","05/12/24 22:23","05/12/24 22:55","3336","S 05/12/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","1","05/12/24 23:30","05/13/24 00:12","4492","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","2","05/13/24 00:20","05/13/24 01:19","9765","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","05/13/24 01:36","05/13/24 02:27","7169","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","4","05/13/24 02:34","05/13/24 03:24","4576","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","05/13/24 03:30","05/13/24 04:19","6772","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","05/13/24 04:28","05/13/24 05:10","6771","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","05/13/24 05:20","05/13/24 06:09","9557","S 05/13/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","05/13/24 11:36","05/13/24 12:25","7224","S 05/13/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/13/24 15:41","05/13/24 17:17","14750","S 05/13/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","05/13/24 18:19","05/13/24 19:20","5304","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","05/13/24 19:26","05/13/24 19:52","4010","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7359","3","4","05/13/24 20:10","05/13/24 20:42","3942","S 05/13/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","05/13/24 20:48","05/13/24 23:38","19310","S 05/13/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","05/13/24 23:50","05/14/24 00:11","2055","S 05/14/24","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","05/14/24 00:18","05/14/24 01:13","4442","S 05/14/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","3","05/14/24 02:31","05/14/24 03:43","7137","S 05/14/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","4","05/14/24 03:48","05/14/24 04:25","5295","S 05/14/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","5","05/14/24 05:08","05/14/24 05:37","3493","S 05/14/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","6","05/14/24 05:42","05/14/24 06:26","6525","S 05/14/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","05/14/24 10:28","05/14/24 11:31","36","S 05/14/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","05/14/24 11:35","05/14/24 12:42","6707","S 05/14/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/14/24 15:03","05/14/24 16:05","8812","S 05/14/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","05/14/24 16:14","05/14/24 17:23","5698","S 05/14/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","05/14/24 18:15","05/14/24 18:45","2428","S 05/14/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","4","05/14/24 19:10","05/14/24 19:43","2255","S 05/14/24","S",
"02301-9997","AFSM100","4","466000","466F7359","3","5","05/14/24 19:51","05/14/24 20:28","2965","S 05/14/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","6","05/14/24 20:40","05/14/24 20:58","1021","S 05/14/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","1","7","05/14/24 21:23","05/15/24 01:09","24330","S 05/15/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","05/15/24 01:35","05/15/24 02:02","3840","S 05/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","05/15/24 02:13","05/15/24 02:38","3051","S 05/15/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","3","05/15/24 03:12","05/15/24 03:49","6282","S 05/15/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","4","05/15/24 03:55","05/15/24 04:19","3630","S 05/15/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","5","05/15/24 05:15","05/15/24 05:33","2415","S 05/15/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","6","05/15/24 05:39","05/15/24 06:03","4001","S 05/15/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","05/15/24 11:27","05/15/24 13:02","7778","S 05/15/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","05/15/24 14:08","05/15/24 15:00","3236","S 05/15/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/15/24 17:05","05/15/24 19:19","12807","S 05/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","05/15/24 19:23","05/15/24 20:14","6748","S 05/15/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","05/15/24 20:22","05/15/24 21:25","3939","S 05/15/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","1","4","05/15/24 21:40","05/16/24 00:42","17907","S 05/16/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","05/16/24 00:57","05/16/24 01:14","2650","S 05/16/24","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","05/16/24 01:45","05/16/24 02:16","4503","S 05/16/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","05/16/24 02:50","05/16/24 03:20","2146","S 05/16/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","4","05/16/24 03:36","05/16/24 04:00","3510","S 05/16/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","05/16/24 04:13","05/16/24 04:40","3401","S 05/16/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","05/16/24 05:17","05/16/24 05:34","2924","S 05/16/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","05/16/24 05:38","05/16/24 06:09","5437","S 05/16/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","1","05/16/24 11:59","05/16/24 12:07","1","NS","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","2","05/16/24 12:27","05/16/24 15:00","8837","S 05/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/16/24 17:09","05/16/24 18:56","10964","S 05/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","05/16/24 19:31","05/16/24 20:29","4090","S 05/16/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","4","05/16/24 20:37","05/16/24 21:16","5340","S 05/16/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","05/16/24 21:32","05/16/24 23:53","14251","S 05/17/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","05/17/24 00:01","05/17/24 00:17","1680","S 05/17/24","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","2","05/17/24 00:27","05/17/24 01:04","5528","S 05/17/24","S",
