Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/18/24 06:53","02/18/24 07:29","105","S 02/18/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","2","1","02/18/24 07:00","02/18/24 15:00","1529","S 02/18/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","2","1","02/18/24 07:00","02/18/24 15:00","391","S 02/18/24","NS",
"02301-9997","ATU","2","207000","ATU","2","3","02/18/24 07:00","02/18/24 15:00","930","S 02/18/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","1","02/18/24 07:07","02/18/24 08:55","29110","S 02/18/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","02/18/24 07:09","02/18/24 08:53","32732","S 02/18/24","NS",
"02301-9997","LCREM","1","490000","490F0023","2","1","02/18/24 07:41","02/18/24 07:59","832","S 02/18/24","NS",
"02301-9997","ATU","1","207000","ATU","2","3","02/18/24 08:01","02/18/24 15:00","193","S 02/18/24","NS",
"02301-9997","LCREM","1","487000","487F0023","2","2","02/18/24 08:04","02/18/24 08:41","1264","S 02/18/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","2","02/18/24 09:02","02/18/24 09:31","5335","S 02/18/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","2","02/18/24 09:33","02/18/24 10:52","21084","S 02/18/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","3","02/18/24 09:33","02/18/24 10:52","28344","S 02/18/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/18/24 09:38","02/18/24 09:38","2","S 02/19/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/18/24 10:12","02/18/24 10:12","2","S 02/19/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","02/18/24 11:15","02/18/24 11:32","4360","S 02/18/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","4","02/18/24 11:17","02/18/24 11:30","3828","S 02/18/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","1","02/18/24 11:18","02/18/24 13:00","31324","S 02/18/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","1","02/18/24 11:26","02/18/24 13:29","41903","S 02/18/24","S",
"02301-9997","DIOSS","6","483000","483FIM00","2","5","02/18/24 11:32","02/18/24 12:55","25170","S 02/18/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","02/18/24 11:35","02/18/24 12:55","28944","S 02/18/24","NS",
"02301-9997","AFSM100","4","466000","466F7043","2","3","02/18/24 11:38","02/18/24 12:05","2169","S 02/18/24","S",
"02301-9997","DBCS","2","918000","LV02360U","2","1","02/18/24 11:39","02/18/24 13:03","30406","S 02/18/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","1","02/18/24 11:40","02/18/24 13:04","35421","S 02/18/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","2","1","02/18/24 12:12","02/18/24 12:13","2","S 02/19/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","02/18/24 12:22","02/18/24 13:30","1294","S 02/18/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","02/18/24 12:26","02/18/24 12:57","5168","S 02/18/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","6","02/18/24 13:06","02/18/24 13:26","6283","S 02/18/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","5","02/18/24 13:07","02/18/24 13:59","13763","S 02/18/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","2","1","02/18/24 13:23","02/18/24 13:24","3","S 02/19/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","02/18/24 13:29","02/18/24 13:29","1","S 02/19/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","7","02/18/24 13:33","02/18/24 14:04","1142","S 02/18/24","NS",
