Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","2","6","12/11/23 14:18","12/11/23 15:07","9307","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/11/23 15:50","12/11/23 18:56","50175","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/11/23 19:13","12/11/23 21:38","51796","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/11/23 21:42","12/11/23 21:56","1615","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","10","12/11/23 22:04","12/12/23 03:29","92076","S 12/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","12/12/23 16:18","12/12/23 18:54","24091","S 12/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/12/23 19:11","12/12/23 21:00","26928","S 12/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","7","12/12/23 21:08","12/13/23 03:37","128173","S 12/13/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/13/23 16:59","12/13/23 17:07","490","S 12/13/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/13/23 17:33","12/13/23 18:27","19259","S 12/13/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/13/23 19:13","12/14/23 02:46","143519","S 12/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","12/14/23 16:59","12/14/23 18:24","21483","S 12/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/14/23 18:27","12/14/23 22:29","52698","S 12/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","7","12/14/23 22:34","12/15/23 05:52","96051","S 12/15/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/15/23 17:08","12/15/23 18:50","31413","S 12/15/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","12/15/23 19:11","12/16/23 02:48","139292","S 12/16/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","12/16/23 15:55","12/17/23 01:01","150704","S 12/17/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","12/18/23 15:13","12/18/23 18:34","52151","S 12/18/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","11","12/18/23 19:08","12/19/23 03:57","160507","S 12/19/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","2","5","12/11/23 13:13","12/11/23 13:41","1095","S 12/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","2","6","12/11/23 13:51","12/11/23 13:57","2","S 12/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/11/23 15:01","12/11/23 15:07","53","S 12/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/11/23 15:49","12/11/23 23:57","127656","S 12/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","9","12/12/23 00:10","12/12/23 01:56","29520","S 12/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","10","12/12/23 01:58","12/12/23 03:24","17555","S 12/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","12","12/12/23 03:27","12/12/23 03:39","453","S 12/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","12/12/23 16:12","12/12/23 18:30","25205","S 12/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/12/23 19:09","12/12/23 21:44","36445","S 12/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","7","12/12/23 21:59","12/13/23 00:33","42471","S 12/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","8","12/13/23 00:35","12/13/23 03:44","42402","S 12/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","12/13/23 16:58","12/13/23 18:28","25964","S 12/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/13/23 19:12","12/13/23 20:02","13276","S 12/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/13/23 20:06","12/13/23 21:32","24425","S 12/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","9","12/13/23 21:55","12/14/23 01:29","55166","S 12/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","10","12/14/23 01:31","12/14/23 02:45","26054","S 12/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","12/14/23 17:04","12/14/23 18:26","24648","S 12/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/14/23 19:05","12/14/23 22:29","43157","S 12/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","8","12/14/23 22:35","12/15/23 04:59","50072","S 12/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","10","12/15/23 05:16","12/15/23 05:26","1723","S 12/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/15/23 17:07","12/15/23 18:58","32162","S 12/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/15/23 19:00","12/16/23 02:47","119170","S 12/16/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","12/16/23 17:08","12/16/23 17:18","230","S 12/16/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/16/23 17:47","12/16/23 23:02","58617","S 12/16/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","7","12/16/23 23:06","12/17/23 00:31","22421","S 12/17/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","8","12/17/23 00:33","12/17/23 01:01","6559","S 12/17/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","12/18/23 15:10","12/18/23 16:03","2905","S 12/18/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","12/18/23 16:09","12/18/23 18:53","40261","S 12/18/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","13","12/18/23 19:09","12/19/23 03:52","126971","S 12/19/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","1","12/11/23 12:02","12/11/23 13:10","6485","S 12/11/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","2","12/11/23 13:34","12/11/23 15:13","6757","S 12/11/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","12/11/23 16:09","12/11/23 17:12","3822","S 12/11/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","12/11/23 17:28","12/11/23 19:16","4289","S 12/11/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","12/11/23 19:29","12/11/23 20:03","4330","S 12/11/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","12/11/23 20:12","12/11/23 20:54","5880","S 12/11/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","12/11/23 20:58","12/11/23 21:04","23","S 12/11/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","6","12/11/23 21:05","12/12/23 00:33","27700","S 12/12/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","12/12/23 00:42","12/12/23 01:11","4092","S 12/12/23","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","12/12/23 01:18","12/12/23 02:09","5567","S 12/12/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","12/12/23 02:14","12/12/23 03:07","5877","S 12/12/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","4","12/12/23 03:15","12/12/23 03:56","4881","S 12/12/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","12/12/23 04:02","12/12/23 04:35","5114","S 12/12/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","12/12/23 04:41","12/12/23 05:15","3561","S 12/12/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","12/12/23 05:22","12/12/23 06:01","6399","S 12/12/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","8","12/12/23 06:08","12/12/23 06:25","1430","S 12/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","12/12/23 10:59","12/12/23 13:32","10135","S 12/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","12/12/23 14:07","12/12/23 15:05","3413","S 12/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","12/12/23 17:17","12/12/23 19:56","6890","S 12/12/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","12/12/23 20:05","12/12/23 20:39","3054","S 12/12/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","12/12/23 20:47","12/13/23 00:01","24562","S 12/13/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","12/13/23 00:05","12/13/23 00:55","4170","S 12/13/23","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","2","12/13/23 01:05","12/13/23 01:27","2483","S 12/13/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","12/13/23 01:39","12/13/23 02:00","2520","S 12/13/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","12/13/23 03:03","12/13/23 03:26","2927","S 12/13/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","12/13/23 03:32","12/13/23 03:52","2418","S 12/13/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","12/13/23 04:00","12/13/23 06:04","3220","S 12/13/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","7","12/13/23 06:10","12/13/23 06:32","1593","S 12/13/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","8","12/13/23 06:39","12/13/23 07:11","3397","S 12/13/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","4","12/13/23 14:17","12/13/23 20:17","33804","S 12/13/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","1","12/13/23 20:31","12/14/23 00:12","25326","S 12/14/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","12/14/23 00:21","12/14/23 00:43","3081","S 12/14/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","12/14/23 00:48","12/14/23 01:27","6861","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","12/14/23 01:41","12/14/23 02:24","4309","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","12/14/23 03:03","12/14/23 03:35","5178","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","12/14/23 03:41","12/14/23 04:09","5341","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","12/14/23 04:21","12/14/23 04:50","4433","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","12/14/23 04:56","12/14/23 05:29","5712","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","12/14/23 05:31","12/14/23 05:59","4121","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","12/14/23 06:02","12/14/23 06:21","3998","S 12/14/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","12/14/23 11:46","12/14/23 12:57","10207","S 12/14/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","12/14/23 13:34","12/14/23 14:27","6597","S 12/14/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","12/14/23 15:17","12/14/23 16:28","6951","S 12/14/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","12/14/23 16:35","12/14/23 17:06","2807","S 12/14/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","4","12/14/23 17:18","12/14/23 20:06","3456","S 12/14/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","12/14/23 20:28","12/14/23 23:34","21698","S 12/14/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","12/14/23 23:43","12/14/23 23:58","2532","S 12/15/23","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","12/15/23 00:04","12/15/23 00:33","3612","S 12/15/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","12/15/23 00:46","12/15/23 01:15","3991","S 12/15/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","4","12/15/23 03:06","12/15/23 03:29","3727","S 12/15/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","12/15/23 03:36","12/15/23 04:07","4196","S 12/15/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","12/15/23 04:16","12/15/23 04:39","3018","S 12/15/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","12/15/23 04:44","12/15/23 05:23","8150","S 12/15/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","8","12/15/23 06:08","12/15/23 06:41","5243","S 12/15/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","12/15/23 11:18","12/15/23 15:57","18672","S 12/15/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","12/15/23 16:14","12/15/23 17:45","9507","S 12/15/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","12/15/23 17:50","12/15/23 18:53","8062","S 12/15/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","12/15/23 19:25","12/15/23 21:01","13328","S 12/15/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","12/15/23 21:34","12/15/23 23:59","17936","S 12/16/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","12/16/23 00:09","12/16/23 00:37","4809","S 12/16/23","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","2","12/16/23 00:47","12/16/23 01:44","5553","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","12/16/23 01:53","12/16/23 02:34","5675","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","12/16/23 02:41","12/16/23 03:46","6034","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","12/16/23 03:55","12/16/23 05:01","4187","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","12/16/23 05:02","12/16/23 05:14","717","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","12/16/23 05:22","12/16/23 06:00","5550","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","12/16/23 06:05","12/16/23 06:27","3923","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","12","12/16/23 06:34","12/16/23 06:59","2450","S 12/16/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","7","12/16/23 11:28","12/16/23 14:56","15379","S 12/16/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","12/16/23 19:11","12/16/23 20:44","8658","S 12/16/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","12/16/23 20:47","12/16/23 21:43","2930","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","12/16/23 22:36","12/16/23 23:15","2185","S 12/16/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","1","12/16/23 23:24","12/17/23 01:29","9177","S 12/17/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","2","12/17/23 01:37","12/17/23 05:03","10946","S 12/17/23","NS",
"02301-9997","AFSM100","4","466000","466F7359","1","3","12/17/23 05:16","12/17/23 05:54","3177","S 12/17/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","4","12/17/23 06:03","12/17/23 06:32","3451","S 12/17/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","2","12/17/23 11:19","12/17/23 13:20","14575","S 12/17/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","12/17/23 17:39","12/17/23 18:10","1234","S 12/17/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","12/17/23 18:10","12/17/23 19:13","5074","S 12/17/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","12/17/23 19:26","12/17/23 20:16","3451","S 12/17/23","S",
"02301-9997","AFSM100","4","466000","466F7072","3","4","12/17/23 20:33","12/17/23 21:28","6536","S 12/17/23","S",
"02301-9997","AFSM100","4","466000","466F7361","3","5","12/17/23 21:45","12/17/23 22:00","1276","S 12/17/23","S",
"02301-9997","AFSM100","4","466000","466F7361","3","6","12/17/23 22:06","12/17/23 22:34","4376","S 12/17/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","12/17/23 22:54","12/17/23 23:21","3387","S 12/17/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","1","12/17/23 23:56","12/18/23 00:34","3798","S 12/18/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","2","12/18/23 00:40","12/18/23 01:06","3562","S 12/18/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","3","12/18/23 01:15","12/18/23 01:50","4082","S 12/18/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","12/18/23 02:02","12/18/23 02:33","4884","S 12/18/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","5","12/18/23 02:46","12/18/23 04:51","12275","S 12/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","6","12/18/23 05:28","12/18/23 05:38","827","S 12/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","7","12/18/23 05:38","12/18/23 05:58","1179","S 12/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","12/18/23 16:16","12/18/23 19:04","3315","S 12/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","12/18/23 19:12","12/18/23 20:20","6310","S 12/18/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","12/18/23 20:24","12/18/23 23:58","23326","S 12/19/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","12/19/23 00:10","12/19/23 00:34","1781","S 12/19/23","NS",
