Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/06/25 17:35","03/06/25 20:02","29224","S 03/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/06/25 20:37","03/06/25 22:01","22716","S 03/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","03/06/25 22:02","03/06/25 22:40","6504","S 03/06/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","03/07/25 17:34","03/07/25 19:24","24557","S 03/07/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/07/25 20:05","03/07/25 21:58","26153","S 03/07/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/07/25 22:09","03/07/25 22:22","2080","S 03/07/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/10/25 17:34","03/10/25 21:59","43783","S 03/10/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","03/10/25 22:48","03/10/25 23:42","10615","S 03/10/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/11/25 17:33","03/11/25 20:04","26368","S 03/11/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","03/11/25 20:32","03/11/25 23:03","27183","S 03/11/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","03/12/25 17:36","03/12/25 22:33","43496","S 03/12/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/06/25 17:35","03/06/25 19:21","10884","S 03/06/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/06/25 20:03","03/06/25 22:49","25188","S 03/06/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/07/25 17:32","03/07/25 20:06","19828","S 03/07/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/07/25 20:40","03/07/25 22:00","14727","S 03/07/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","03/07/25 22:28","03/07/25 22:54","3665","S 03/07/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/10/25 17:35","03/10/25 19:49","19613","S 03/10/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","7","03/10/25 20:04","03/10/25 23:34","38600","S 03/11/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/11/25 17:33","03/11/25 19:24","17599","S 03/11/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/11/25 20:02","03/11/25 22:44","20049","S 03/11/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","03/11/25 22:50","03/11/25 22:57","246","S 03/11/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","03/12/25 17:36","03/12/25 19:19","22804","S 03/12/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","03/12/25 20:06","03/12/25 21:54","18637","S 03/12/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","03/12/25 22:00","03/12/25 22:36","3948","S 03/12/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","03/06/25 14:18","03/06/25 19:21","31856","S 03/06/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","1","03/06/25 20:02","03/06/25 22:25","15829","S 03/06/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","03/06/25 22:26","03/06/25 23:33","5532","S 03/06/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","03/06/25 23:39","03/06/25 23:53","899","S 03/06/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","03/07/25 00:00","03/07/25 00:39","5494","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","03/07/25 01:29","03/07/25 02:12","4733","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","03/07/25 02:21","03/07/25 02:55","5795","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","03/07/25 03:01","03/07/25 03:39","7203","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","03/07/25 03:47","03/07/25 05:49","672","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","7","03/07/25 05:49","03/07/25 06:12","4399","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7359","3","3","03/07/25 14:22","03/07/25 15:49","13372","S 03/07/25","S",
"02301-9997","AFSM100","1","466000","466F7361","3","1","03/07/25 16:25","03/07/25 17:06","6760","S 03/07/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","03/07/25 17:46","03/07/25 19:29","17359","S 03/07/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","03/07/25 20:05","03/07/25 20:25","2058","S 03/07/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","03/07/25 20:47","03/07/25 21:52","8222","S 03/07/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","5","03/07/25 22:14","03/08/25 00:40","17541","S 03/08/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","03/08/25 00:50","03/08/25 01:17","3001","S 03/08/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","03/08/25 02:06","03/08/25 02:34","3729","S 03/08/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","03/08/25 02:43","03/08/25 03:14","3179","S 03/08/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","03/08/25 03:23","03/08/25 03:51","3187","S 03/08/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","5","03/08/25 04:03","03/08/25 05:00","11853","S 03/08/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","6","03/08/25 05:06","03/08/25 05:38","5201","S 03/08/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","7","03/08/25 05:42","03/08/25 06:11","4989","S 03/08/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","03/08/25 14:52","03/08/25 16:31","5636","S 03/08/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","03/08/25 17:34","03/08/25 19:16","12112","S 03/08/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","03/08/25 20:18","03/08/25 21:45","10566","S 03/08/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","1","03/08/25 23:05","03/08/25 23:40","2233","S 03/08/25","NS",
"02301-9997","AFSM100","1","466000","466F7359","1","2","03/08/25 23:47","03/09/25 03:16","9965","S 03/09/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","1","03/09/25 03:23","03/09/25 04:13","7562","S 03/09/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","2","03/09/25 04:18","03/09/25 05:09","8985","S 03/09/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","3","03/09/25 05:19","03/09/25 06:12","10571","S 03/09/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","03/09/25 14:31","03/09/25 16:50","18091","S 03/09/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","03/09/25 17:35","03/09/25 20:15","8425","S 03/09/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","03/09/25 20:25","03/09/25 21:41","13783","S 03/09/25","S",
"02301-9997","AFSM100","1","466000","466F7343","3","3","03/09/25 22:09","03/09/25 23:22","11185","S 03/09/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","1","03/09/25 23:38","03/10/25 00:41","10861","S 03/10/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","2","03/10/25 00:48","03/10/25 01:31","6342","S 03/10/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","03/10/25 02:03","03/10/25 02:38","4550","S 03/10/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","4","03/10/25 02:46","03/10/25 03:15","3897","S 03/10/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","03/10/25 03:24","03/10/25 03:53","3601","S 03/10/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","03/10/25 04:43","03/10/25 05:05","3597","S 03/10/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","7","03/10/25 05:10","03/10/25 05:28","2960","S 03/10/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","1","9","03/10/25 05:40","03/10/25 06:06","530","S 04/13/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","03/10/25 14:24","03/10/25 16:36","16116","S 03/10/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","03/10/25 17:42","03/10/25 17:57","362","S 03/10/25","NS",
