Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/10/24 17:38","06/10/24 18:37","14745","S 06/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/10/24 19:12","06/10/24 20:45","18119","S 06/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","06/10/24 20:47","06/10/24 21:34","7695","S 06/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","06/10/24 21:35","06/10/24 23:17","31728","S 06/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/11/24 19:13","06/11/24 23:13","51780","S 06/11/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/12/24 19:13","06/12/24 22:47","62056","S 06/12/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/13/24 19:14","06/13/24 22:54","57286","S 06/13/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/14/24 19:19","06/14/24 19:53","5769","S 06/14/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/14/24 19:55","06/14/24 23:29","44207","S 06/14/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","06/10/24 19:11","06/10/24 23:28","44673","S 06/10/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","06/11/24 19:09","06/11/24 23:26","43151","S 06/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/12/24 19:14","06/12/24 22:40","36288","S 06/12/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/13/24 19:15","06/13/24 22:47","34463","S 06/13/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/14/24 19:19","06/14/24 23:32","39286","S 06/14/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","06/09/24 13:34","06/09/24 14:54","8890","S 06/09/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/09/24 15:27","06/09/24 16:19","2691","S 06/09/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","06/09/24 17:40","06/09/24 18:55","10023","S 06/09/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","06/09/24 21:05","06/09/24 22:17","8159","S 06/09/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","06/09/24 22:41","06/10/24 00:15","9679","S 06/10/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","1","06/10/24 00:20","06/10/24 01:18","8866","S 06/10/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","2","06/10/24 01:34","06/10/24 02:29","7038","S 06/10/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","3","06/10/24 02:37","06/10/24 03:36","7575","S 06/10/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","4","06/10/24 03:42","06/10/24 04:18","5759","S 06/10/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","5","06/10/24 05:07","06/10/24 05:59","10118","S 06/10/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","06/10/24 12:33","06/10/24 13:11","6357","S 06/10/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/10/24 17:03","06/10/24 18:49","13868","S 06/10/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/10/24 19:10","06/10/24 19:25","790","S 06/10/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","06/10/24 19:31","06/10/24 20:54","9092","S 06/10/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","06/10/24 21:34","06/10/24 23:37","14348","S 06/10/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/10/24 23:47","06/11/24 00:09","2803","S 06/11/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","06/11/24 00:18","06/11/24 01:21","5745","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","06/11/24 01:36","06/11/24 02:08","3752","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","06/11/24 02:22","06/11/24 02:52","4155","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","06/11/24 02:57","06/11/24 03:06","580","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","6","06/11/24 03:15","06/11/24 03:54","3911","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","06/11/24 03:54","06/11/24 04:26","4225","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","06/11/24 04:33","06/11/24 05:03","4178","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","9","06/11/24 05:03","06/11/24 05:30","2743","S 06/11/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","10","06/11/24 05:33","06/11/24 05:56","3971","S 06/11/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","06/11/24 13:54","06/11/24 14:39","3211","S 06/11/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/11/24 16:54","06/11/24 19:55","22110","S 06/11/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","06/11/24 20:06","06/11/24 20:54","6217","S 06/11/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","06/11/24 21:09","06/12/24 00:01","14444","S 06/12/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/12/24 00:14","06/12/24 00:35","2806","S 06/12/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","06/12/24 00:47","06/12/24 01:32","5315","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","06/12/24 01:39","06/12/24 02:31","5010","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","06/12/24 02:35","06/12/24 03:45","4905","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","06/12/24 03:50","06/12/24 04:20","3709","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","06/12/24 04:34","06/12/24 04:58","3632","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","06/12/24 05:09","06/12/24 05:22","2680","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","06/12/24 05:31","06/12/24 05:52","2750","S 06/12/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","06/12/24 06:02","06/12/24 06:16","2442","S 06/12/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/12/24 17:01","06/12/24 20:06","22388","S 06/12/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","06/12/24 20:12","06/12/24 20:55","4487","S 06/12/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","06/12/24 21:14","06/12/24 23:19","16337","S 06/12/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/12/24 23:51","06/13/24 00:20","3408","S 06/13/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","06/13/24 00:42","06/13/24 01:34","6429","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","06/13/24 01:38","06/13/24 02:32","5021","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","06/13/24 03:04","06/13/24 04:17","9097","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","5","06/13/24 04:20","06/13/24 04:54","5552","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","06/13/24 05:06","06/13/24 05:21","2856","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","7","06/13/24 05:23","06/13/24 05:38","1805","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","8","06/13/24 05:40","06/13/24 06:04","2247","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","9","06/13/24 06:08","06/13/24 06:23","1922","S 06/13/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","06/13/24 11:40","06/13/24 12:12","4001","S 06/13/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","06/13/24 13:31","06/13/24 14:04","5720","S 06/13/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/13/24 15:47","06/13/24 16:23","4066","S 06/13/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/13/24 17:09","06/13/24 18:39","8512","S 06/13/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","06/13/24 19:14","06/13/24 19:49","5383","S 06/13/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","4","06/13/24 20:01","06/13/24 20:36","4959","S 06/13/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","06/13/24 21:34","06/13/24 23:25","13020","S 06/13/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/13/24 23:26","06/14/24 00:01","3593","S 06/14/24","NS",
"02301-9997","AFSM100","4","466000","466F7043","1","2","06/14/24 00:12","06/14/24 01:15","10516","S 06/14/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","06/14/24 01:53","06/14/24 02:38","4893","S 06/14/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","06/14/24 02:58","06/14/24 03:46","8397","S 06/14/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","06/14/24 03:50","06/14/24 04:37","7572","S 06/14/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","06/14/24 05:17","06/14/24 05:44","3820","S 06/14/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","06/14/24 05:44","06/14/24 06:26","6725","S 06/14/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/14/24 17:20","06/14/24 18:58","8123","S 06/14/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/14/24 19:10","06/14/24 20:11","7150","S 06/14/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","06/14/24 20:16","06/14/24 20:59","5365","S 06/14/24","S",
"02301-9997","AFSM100","4","466000","466F7025","3","4","06/14/24 21:36","06/14/24 21:48","448","S 06/14/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","06/14/24 22:01","06/14/24 23:54","12154","S 06/15/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","06/15/24 00:06","06/15/24 00:19","1113","S 06/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","3","06/15/24 00:33","06/15/24 01:06","4028","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","06/15/24 01:20","06/15/24 02:08","5527","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","06/15/24 02:33","06/15/24 02:52","2883","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","6","06/15/24 03:00","06/15/24 03:26","2042","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","06/15/24 03:27","06/15/24 04:00","3818","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","06/15/24 04:09","06/15/24 04:45","5344","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","06/15/24 04:53","06/15/24 05:20","3108","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","11","06/15/24 05:25","06/15/24 05:58","4781","S 06/15/24","S",
"02301-9997","AFSM100","4","466000","466F7368","3","1","06/15/24 16:19","06/15/24 16:28","436","S 06/15/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","1","06/15/24 23:10","06/16/24 01:14","9396","S 06/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/16/24 19:31","06/16/24 20:56","10386","S 06/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/16/24 22:18","06/16/24 23:03","5053","S 06/16/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","1","06/16/24 23:19","06/17/24 00:02","3630","S 06/17/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","06/17/24 00:08","06/17/24 00:42","5278","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","06/17/24 00:54","06/17/24 01:20","3683","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","06/17/24 01:31","06/17/24 01:59","4459","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","06/17/24 02:09","06/17/24 02:38","4473","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","06/17/24 02:50","06/17/24 03:11","3349","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","06/17/24 03:23","06/17/24 03:55","4176","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","06/17/24 04:37","06/17/24 04:55","3029","S 06/17/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","06/17/24 05:03","06/17/24 05:30","5274","S 06/17/24","S",
"02301-9997","APBS","2","439000","439PA023","1","5","06/09/24 22:03","06/10/24 00:00","4430","S 06/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","06/10/24 00:35","06/10/24 02:55","9767","S 06/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","06/10/24 03:35","06/10/24 05:19","5771","S 06/10/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","06/10/24 12:49","06/10/24 14:00","1827","S 06/10/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","7","06/10/24 14:33","06/10/24 15:38","1106","S 06/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","06/10/24 15:38","06/10/24 17:01","3826","S 06/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","06/10/24 17:40","06/10/24 19:59","6278","S 06/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","06/10/24 22:44","06/10/24 23:54","3835","S 06/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","06/11/24 00:40","06/11/24 03:25","4491","S 06/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","06/11/24 03:39","06/11/24 05:03","5599","S 06/11/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","4","06/11/24 12:41","06/11/24 13:10","432","S 06/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","2","5","06/11/24 13:11","06/11/24 14:00","3103","S 06/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","06/11/24 14:35","06/11/24 16:59","6629","S 06/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","06/11/24 17:37","06/11/24 19:42","7053","S 06/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","06/11/24 23:08","06/12/24 02:57","13173","S 06/12/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","06/12/24 03:36","06/12/24 05:27","8581","S 06/12/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","4","06/12/24 12:38","06/12/24 13:40","2461","S 06/12/24","NS",
"02301-9997","APBS","2","439000","439PA023","2","5","06/12/24 13:41","06/12/24 14:00","1560","S 06/12/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","06/12/24 14:34","06/12/24 16:58","7504","S 06/12/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","7","06/12/24 22:26","06/12/24 23:58","4098","S 06/13/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","06/13/24 00:36","06/13/24 02:57","11791","S 06/13/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","06/13/24 03:34","06/13/24 05:16","7698","S 06/13/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","06/13/24 12:58","06/13/24 14:00","3384","S 06/13/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","06/13/24 14:35","06/13/24 14:57","374","S 06/13/24","NS",
