Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/19/24 17:43","09/19/24 19:31","13945","S 09/19/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/19/24 19:59","09/19/24 23:08","31261","S 09/19/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/20/24 19:24","09/20/24 22:39","42047","S 09/20/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/23/24 17:50","09/23/24 20:28","31675","S 09/23/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/23/24 20:31","09/23/24 22:18","29311","S 09/23/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/24/24 19:17","09/24/24 22:14","44866","S 09/24/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/25/24 19:19","09/25/24 21:22","28372","S 09/25/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/25/24 21:39","09/25/24 22:46","18658","S 09/25/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/19/24 19:12","09/19/24 23:07","35891","S 09/19/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/20/24 17:42","09/20/24 18:03","1955","S 09/20/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","09/20/24 18:52","09/20/24 22:51","43104","S 09/20/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/23/24 17:46","09/23/24 22:28","50237","S 09/23/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/24/24 17:40","09/24/24 22:05","46981","S 09/24/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/25/24 19:12","09/25/24 22:38","36689","S 09/25/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","09/19/24 15:13","09/19/24 19:14","31335","S 09/19/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","09/19/24 19:21","09/19/24 19:46","1685","S 09/19/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","3","09/19/24 20:12","09/19/24 20:38","2349","S 09/19/24","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","09/19/24 20:48","09/19/24 23:51","24961","S 09/19/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","09/19/24 23:57","09/20/24 00:17","2283","S 09/20/24","NS",
"02301-9997","AFSM100","1","466000","466F7343","1","2","09/20/24 00:23","09/20/24 01:02","4904","S 09/20/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","09/20/24 01:43","09/20/24 02:21","5722","S 09/20/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","09/20/24 02:30","09/20/24 03:04","4886","S 09/20/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","09/20/24 03:04","09/20/24 03:33","4673","S 09/20/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","09/20/24 03:40","09/20/24 04:11","5108","S 09/20/24","S",
