Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/26/24 19:22","12/26/24 22:29","47743","S 12/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/27/24 19:18","12/27/24 22:10","47066","S 12/27/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/30/24 17:53","12/30/24 22:43","71445","S 12/30/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/31/24 17:26","12/31/24 21:41","59807","S 12/31/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/26/24 17:47","12/26/24 22:26","51064","S 12/26/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/27/24 17:17","12/27/24 22:14","67678","S 12/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/30/24 17:06","12/30/24 22:45","73189","S 12/30/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","12/31/24 17:35","12/31/24 21:37","57804","S 12/31/24","NS",
"02301-9997","AFSM100","1","466000","466F7359","3","4","12/26/24 14:49","12/26/24 16:10","8978","S 12/26/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","12/26/24 16:12","12/26/24 18:27","1316","S 12/26/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","12/26/24 18:27","12/26/24 19:31","7681","S 12/26/24","NS",
"02301-9997","AFSM100","1","466000","466F7368","3","3","12/26/24 19:41","12/26/24 20:41","2845","S 12/26/24","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","12/26/24 20:47","12/26/24 23:15","14783","S 12/26/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","12/26/24 23:37","12/26/24 23:49","1123","S 12/26/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","12/27/24 00:06","12/27/24 00:40","2838","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","12/27/24 00:44","12/27/24 01:03","2879","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","12/27/24 01:20","12/27/24 02:20","6222","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","12/27/24 03:14","12/27/24 03:52","5824","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","12/27/24 04:00","12/27/24 04:19","3168","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","12/27/24 04:46","12/27/24 05:26","3146","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","12/27/24 05:34","12/27/24 05:57","3347","S 12/27/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","9","12/27/24 06:03","12/27/24 06:25","2688","S 12/27/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","12/27/24 15:59","12/27/24 20:37","21414","S 12/27/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","12/27/24 20:47","12/27/24 23:25","16625","S 12/27/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","12/27/24 23:39","12/28/24 00:04","2203","S 12/28/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","12/28/24 00:12","12/28/24 00:42","2804","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","12/28/24 01:37","12/28/24 02:04","2861","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","12/28/24 02:15","12/28/24 02:50","2724","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","12/28/24 03:02","12/28/24 03:35","4493","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","7","12/28/24 04:39","12/28/24 05:06","2957","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","8","12/28/24 05:12","12/28/24 05:53","4386","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","9","12/28/24 05:56","12/28/24 06:12","2392","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","10","12/28/24 06:16","12/28/24 06:29","1254","S 12/28/24","S",
"02301-9997","AFSM100","1","466000","466F7043","3","1","12/28/24 15:12","12/28/24 15:31","1591","S 12/28/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","12/28/24 15:45","12/28/24 16:28","6424","S 12/28/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","12/28/24 17:04","12/28/24 17:55","3592","S 12/28/24","NS",
