Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/19/24 15:24","12/19/24 16:13","3732","S 12/19/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/19/24 17:09","12/19/24 18:51","29237","S 12/19/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","10","12/19/24 19:11","12/20/24 04:23","136631","S 12/20/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","12/20/24 17:07","12/21/24 04:12","157817","S 12/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","12/21/24 16:20","12/21/24 18:26","30815","S 12/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","12/21/24 19:18","12/22/24 00:06","79274","S 12/22/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/23/24 17:28","12/24/24 01:44","160005","S 12/24/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","3","12/24/24 17:14","12/24/24 19:49","35593","S 12/24/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","4","12/24/24 20:02","12/24/24 22:31","38034","S 12/24/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/19/24 15:37","12/19/24 16:30","4689","S 12/19/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/19/24 17:30","12/19/24 19:04","23437","S 12/19/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","9","12/19/24 19:07","12/20/24 04:22","154173","S 12/20/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/20/24 17:15","12/21/24 04:09","158114","S 12/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","14","12/21/24 17:56","12/21/24 18:55","15706","S 12/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","15","12/21/24 19:15","12/22/24 00:27","75742","S 12/22/24","NS",
