Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/04/23 17:52","12/04/23 18:54","7426","S 12/04/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","12/04/23 19:11","12/04/23 21:48","36409","S 12/04/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","11","12/04/23 21:55","12/05/23 03:02","71048","S 12/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/05/23 16:48","12/05/23 16:55","691","S 12/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/05/23 16:57","12/05/23 17:08","298","S 12/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/05/23 19:12","12/06/23 02:10","85638","S 12/06/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","12/06/23 16:14","12/06/23 19:01","25339","S 12/06/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/06/23 19:09","12/06/23 20:32","15283","S 12/06/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/06/23 20:41","12/07/23 00:07","49653","S 12/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","9","12/07/23 00:14","12/07/23 00:25","551","S 12/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/07/23 16:52","12/07/23 19:02","18258","S 12/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/07/23 19:09","12/07/23 20:11","13817","S 12/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/07/23 20:18","12/08/23 01:05","71126","S 12/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/08/23 16:53","12/08/23 18:57","30668","S 12/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/08/23 19:10","12/09/23 01:13","88676","S 12/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","12/09/23 15:39","12/09/23 17:43","30040","S 12/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/09/23 17:53","12/09/23 18:52","12866","S 12/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/09/23 19:07","12/09/23 22:34","61525","S 12/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","2","6","12/11/23 14:18","12/11/23 15:07","9307","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/11/23 15:50","12/11/23 18:56","50175","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/11/23 19:13","12/11/23 21:38","51796","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/11/23 21:42","12/11/23 21:56","1615","S 12/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","10","12/11/23 22:04","12/12/23 03:29","92076","S 12/12/23","NS",
