Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/26/24 17:53","09/26/24 22:15","49601","S 09/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/27/24 19:28","09/27/24 22:33","46272","S 09/27/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","5","09/30/24 17:56","10/01/24 08:22","68542","S 10/01/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","10/01/24 19:13","10/01/24 23:45","74168","S 10/01/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","10/02/24 19:34","10/03/24 01:38","75599","S 10/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","10/03/24 17:32","10/04/24 00:30","68362","S 10/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","8","09/26/24 19:15","09/26/24 22:16","31359","S 09/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/27/24 18:37","09/27/24 18:43","695","S 09/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","09/27/24 18:56","09/27/24 22:44","45739","S 09/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/30/24 17:50","09/30/24 18:35","72","S 09/30/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","09/30/24 19:15","09/30/24 23:54","50392","S 10/01/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","12","10/01/24 00:05","10/01/24 00:14","40","S 10/01/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","10/01/24 19:13","10/01/24 19:28","1185","S 10/01/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","10/01/24 19:47","10/01/24 23:39","45233","S 10/01/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","10/02/24 19:15","10/03/24 00:19","55674","S 10/03/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","6","10/03/24 00:24","10/03/24 00:57","2515","S 10/03/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","7","10/03/24 00:58","10/03/24 01:30","2152","S 10/03/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","10/03/24 19:25","10/04/24 00:02","45428","S 10/04/24","NS",
