Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/21/24 17:11","08/21/24 18:53","18259","S 08/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","08/21/24 19:23","08/21/24 21:26","27790","S 08/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","08/21/24 21:27","08/21/24 22:51","13720","S 08/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","08/22/24 17:34","08/22/24 18:46","12290","S 08/22/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","08/22/24 19:31","08/22/24 23:23","44935","S 08/22/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","08/23/24 17:07","08/23/24 18:15","12613","S 08/23/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","08/23/24 18:19","08/23/24 18:57","1861","S 08/23/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","08/23/24 19:17","08/23/24 22:40","49456","S 08/23/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","08/26/24 17:59","08/26/24 18:55","11902","S 08/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","08/26/24 19:19","08/26/24 22:48","46545","S 08/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","08/27/24 19:16","08/27/24 22:12","43038","S 08/27/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/28/24 17:17","08/28/24 17:46","6190","S 08/28/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","08/28/24 18:38","08/28/24 22:34","51554","S 08/28/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","08/21/24 17:57","08/21/24 18:01","3","S 08/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","08/21/24 19:13","08/21/24 22:29","31616","S 08/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","08/22/24 19:21","08/22/24 21:33","17134","S 08/22/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","08/22/24 21:40","08/22/24 23:07","14719","S 08/22/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","08/23/24 19:25","08/23/24 22:24","24251","S 08/23/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","08/26/24 17:43","08/26/24 18:32","6034","S 08/26/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","08/26/24 19:11","08/26/24 22:56","33987","S 08/26/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","08/27/24 17:37","08/27/24 18:56","13498","S 08/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","08/27/24 19:21","08/27/24 19:55","6478","S 08/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","08/27/24 20:02","08/27/24 22:16","22282","S 08/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","08/28/24 19:12","08/28/24 22:34","33925","S 08/28/24","NS",
"02301-9997","AFSM100","1","466000","466F7368","2","3","08/21/24 11:34","08/21/24 13:27","15507","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7368","2","4","08/21/24 13:39","08/21/24 15:06","5594","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","3","1","08/21/24 15:19","08/21/24 18:23","17950","S 08/22/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","08/21/24 19:15","08/21/24 20:18","8239","S 08/22/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","08/21/24 20:19","08/21/24 21:26","11009","S 08/22/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","4","08/21/24 21:37","08/22/24 00:59","22852","S 08/22/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","08/22/24 01:41","08/22/24 01:54","1381","S 08/22/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","08/22/24 02:01","08/22/24 02:39","5444","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","08/22/24 03:04","08/22/24 03:44","4794","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","08/22/24 03:51","08/22/24 04:36","5697","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","08/22/24 04:41","08/22/24 04:59","2842","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","08/22/24 05:06","08/22/24 06:00","8670","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","7","08/22/24 06:05","08/22/24 06:22","1310","S 08/22/24","S",
"02301-9997","AFSM100","1","466000","466F7361","2","3","08/22/24 11:56","08/22/24 14:15","10063","S 08/22/24","S",
