Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","01/30/25 17:23","01/30/25 19:23","17997","S 01/30/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","01/30/25 20:03","01/30/25 23:58","34718","S 01/31/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","01/31/25 17:37","01/31/25 19:13","15437","S 01/31/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","01/31/25 19:20","01/31/25 23:42","39468","S 01/31/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","02/03/25 17:35","02/03/25 19:43","21998","S 02/03/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","02/03/25 20:07","02/03/25 23:28","54090","S 02/04/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","02/04/25 17:36","02/04/25 19:05","19590","S 02/04/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","02/04/25 19:36","02/04/25 20:02","5512","S 02/04/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","02/04/25 20:36","02/04/25 23:47","49178","S 02/04/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","02/05/25 17:34","02/05/25 19:20","13293","S 02/05/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","02/05/25 20:05","02/05/25 22:28","22832","S 02/05/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","01/30/25 17:37","01/30/25 18:29","9412","S 01/30/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","01/30/25 18:55","01/30/25 20:03","11468","S 01/30/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","01/30/25 20:37","01/30/25 23:58","38224","S 01/31/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","01/31/25 17:34","01/31/25 19:26","21406","S 01/31/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","01/31/25 20:05","01/31/25 20:20","1383","S 01/31/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","01/31/25 20:35","01/31/25 23:30","30965","S 01/31/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","02/03/25 17:20","02/03/25 20:13","32038","S 02/03/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","6","02/03/25 20:49","02/03/25 23:32","38132","S 02/04/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","02/04/25 17:32","02/04/25 17:50","1264","S 02/04/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","02/04/25 18:10","02/04/25 19:41","17620","S 02/04/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","02/04/25 20:02","02/04/25 22:30","23212","S 02/04/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","9","02/04/25 22:59","02/05/25 00:33","9246","S 02/05/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","02/05/25 17:33","02/05/25 20:04","37134","S 02/05/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","02/05/25 20:39","02/05/25 22:24","29137","S 02/05/25","NS",
"02301-9997","AFSM100","1","466000","466F7043","2","3","01/30/25 14:16","01/30/25 14:32","749","S 01/30/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","01/30/25 14:43","01/30/25 17:17","15380","S 01/30/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/30/25 17:35","01/30/25 19:31","13787","S 01/30/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","01/30/25 20:10","01/30/25 21:36","10089","S 01/30/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","01/30/25 22:13","01/30/25 23:28","6403","S 01/30/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","01/30/25 23:38","01/30/25 23:54","1578","S 01/31/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","01/31/25 00:07","01/31/25 00:44","4065","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","01/31/25 01:34","01/31/25 02:04","2842","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","01/31/25 02:31","01/31/25 02:58","3236","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","01/31/25 03:29","01/31/25 04:16","5965","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","01/31/25 04:34","01/31/25 05:02","4796","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","01/31/25 05:12","01/31/25 05:27","2443","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","01/31/25 05:32","01/31/25 05:46","1723","S 01/31/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","9","01/31/25 05:48","01/31/25 06:08","3034","S 01/31/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/31/25 15:12","01/31/25 16:22","10350","S 01/31/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","01/31/25 17:21","01/31/25 19:02","11984","S 01/31/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","01/31/25 20:04","01/31/25 23:22","29918","S 01/31/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","01/31/25 23:33","02/01/25 00:00","3239","S 02/01/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","02/01/25 00:12","02/01/25 00:43","4523","S 02/01/25","S",
