Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","05/28/24 19:14","05/29/24 01:13","61032","S 05/29/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","05/29/24 19:14","05/29/24 19:36","2261","S 05/29/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","05/29/24 19:37","05/29/24 21:14","30765","S 05/29/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","05/29/24 21:16","05/29/24 23:12","26562","S 05/29/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","05/30/24 17:47","05/30/24 22:44","66371","S 05/30/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","05/31/24 19:16","05/31/24 22:26","48962","S 05/31/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","05/28/24 19:27","05/29/24 01:26","57279","S 05/29/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","05/29/24 19:13","05/29/24 23:10","40038","S 05/29/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","05/30/24 19:14","05/30/24 22:39","29435","S 05/30/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","05/31/24 18:06","05/31/24 22:38","47009","S 05/31/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/26/24 15:01","05/26/24 16:03","9370","S 05/26/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","05/26/24 17:38","05/26/24 18:35","6087","S 05/26/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","05/26/24 19:19","05/26/24 19:37","1678","S 05/26/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","4","05/26/24 19:42","05/26/24 20:00","1929","S 05/26/24","S",
"02301-9997","AFSM100","4","466000","466F7368","3","5","05/26/24 20:12","05/26/24 20:56","5379","S 05/26/24","S",
"02301-9997","AFSM100","4","466000","466F7368","3","6","05/26/24 22:25","05/26/24 23:25","2963","S 05/26/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","1","05/27/24 00:14","05/27/24 00:30","1853","S 05/27/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","2","05/27/24 00:59","05/27/24 01:17","2905","S 05/27/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","3","05/27/24 02:07","05/27/24 02:33","2651","S 05/27/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","05/27/24 02:50","05/27/24 03:08","1669","S 05/27/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","05/27/24 03:25","05/27/24 04:28","713","S 05/27/24","S",
"02301-9997","AFSM100","4","466000","466F7043","2","8","05/27/24 06:02","05/27/24 06:12","716","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7043","2","4","05/27/24 11:34","05/27/24 11:42","332","S 05/27/24","S",
"02301-9997","AFSM100","4","466000","466F7043","2","5","05/27/24 11:45","05/27/24 11:59","798","S 05/27/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","6","05/27/24 12:08","05/27/24 13:23","6279","S 05/27/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","7","05/27/24 13:44","05/27/24 14:20","2237","S 05/27/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","05/27/24 15:20","05/27/24 16:06","1188","S 05/27/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","1","05/28/24 00:17","05/28/24 01:26","1260","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","2","05/28/24 01:45","05/28/24 02:15","1320","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","05/28/24 02:35","05/28/24 03:11","2766","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","05/28/24 03:12","05/28/24 03:38","1052","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","05/28/24 03:44","05/28/24 04:01","1925","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","05/28/24 04:08","05/28/24 04:17","916","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","7","05/28/24 04:59","05/28/24 05:19","494","S 05/28/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","8","05/28/24 05:37","05/28/24 05:53","1216","S 05/28/24","S",
