Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","03/17/24 06:54","03/17/24 07:20","67","S 03/17/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","2","1","03/17/24 07:00","03/17/24 15:00","836","S 03/17/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","2","1","03/17/24 07:00","03/17/24 15:00","1264","S 03/17/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","03/17/24 07:00","03/17/24 15:00","828","S 03/17/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","03/17/24 07:00","03/17/24 15:00","661","S 03/17/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","1","03/17/24 07:07","03/17/24 08:54","27309","S 03/17/24","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","1","03/17/24 07:07","03/17/24 08:52","24067","S 03/17/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","03/17/24 07:07","03/17/24 07:13","1890","S 03/17/24","NS",
"02301-9997","DIOSS","10","893000","893FIM00","2","2","03/17/24 07:13","03/17/24 07:21","2232","S 03/17/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","03/17/24 07:22","03/17/24 08:52","27137","S 03/17/24","NS",
"02301-9997","LCREM","1","490000","490F0023","2","1","03/17/24 08:33","03/17/24 08:53","2192","S 03/17/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","2","03/17/24 09:32","03/17/24 09:56","6670","S 03/17/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","03/17/24 09:34","03/17/24 09:49","5058","S 03/17/24","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","2","03/17/24 09:34","03/17/24 09:46","3173","S 03/17/24","NS",
"02301-9997","LCREM","1","487000","487F0023","2","2","03/17/24 09:53","03/17/24 10:03","1076","S 03/17/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","3","03/17/24 09:57","03/17/24 10:00","29","S 03/17/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","1","03/17/24 10:04","03/17/24 10:46","9031","S 03/17/24","S",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","03/17/24 10:05","03/17/24 10:14","8","S 03/18/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","5","03/17/24 10:30","03/17/24 10:53","4817","S 03/17/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","4","03/17/24 10:34","03/17/24 10:53","7695","S 03/17/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","03/17/24 10:50","03/17/24 10:57","8","S 03/18/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","1","03/17/24 11:11","03/17/24 11:48","13993","S 03/17/24","S",
"02301-9997","DBCS","3","918000","LV02330U","2","1","03/17/24 11:13","03/17/24 12:06","21139","S 03/17/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","1","03/17/24 11:14","03/17/24 12:14","26492","S 03/17/24","S",
"02301-9997","DBCS","2","918000","LV02360U","2","1","03/17/24 11:19","03/17/24 12:37","33602","S 03/17/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","1","03/17/24 11:20","03/17/24 12:21","18981","S 03/17/24","S",
"02301-9997","PSS","4","325000","PSS-RUN-325","2","1","03/17/24 11:31","03/17/24 11:32","5","S 03/18/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","6","03/17/24 11:32","03/17/24 12:55","33154","S 03/17/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","5","03/17/24 11:37","03/17/24 13:24","26010","S 03/17/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","2","03/17/24 11:38","03/17/24 12:43","13029","S 03/17/24","S",
"02301-9997","PSS","5","325000","PSS-RUN-325","2","1","03/17/24 11:39","03/17/24 11:40","5","S 03/18/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","03/17/24 11:45","03/17/24 13:05","10683","S 03/17/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","2","03/17/24 12:08","03/17/24 12:32","8675","S 03/17/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","2","03/17/24 12:15","03/17/24 12:35","7439","S 03/17/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","2","03/17/24 12:46","03/17/24 13:24","10033","S 03/17/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","2","7","03/17/24 13:00","03/17/24 13:34","8167","S 03/17/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","2","1","03/17/24 13:02","03/17/24 13:27","37","S 03/18/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","2","1","03/17/24 13:04","03/17/24 13:12","8","S 03/18/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","03/17/24 13:35","03/17/24 14:04","398","S 03/17/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","3","03/17/24 13:36","03/17/24 14:01","4137","S 03/17/24","S",
"02301-9997","DBCS","8","918000","LV02018U","2","3","03/17/24 13:38","03/17/24 14:00","4475","S 03/17/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","3","03/17/24 13:42","03/17/24 13:58","6080","S 03/17/24","S",
