Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFSM100","4","466000","466F7347","3","3","08/17/23 16:19","08/17/23 16:42","3988","S 08/17/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","4","08/17/23 16:49","08/17/23 17:15","4926","S 08/17/23","S",
"02301-9997","AFSM100","4","466000","466F7072","3","5","08/17/23 17:23","08/17/23 17:43","1500","S 08/17/23","S",
"02301-9997","AFSM100","4","466000","466F7072","3","6","08/17/23 18:23","08/17/23 18:41","2476","S 08/17/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","7","08/17/23 19:08","08/17/23 20:21","10757","S 08/17/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","9","08/17/23 21:19","08/17/23 22:08","4361","S 08/17/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","3","10","08/17/23 22:19","08/17/23 22:39","1829","S 08/17/23","NS",
"02301-9997","AFSM100","4","466000","466F7359","1","1","08/17/23 23:08","08/18/23 00:10","4681","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","2","08/18/23 00:37","08/18/23 01:02","4064","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","3","08/18/23 01:57","08/18/23 02:27","2656","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","4","08/18/23 02:35","08/18/23 03:19","1380","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","08/18/23 03:20","08/18/23 03:33","1018","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","6","08/18/23 03:40","08/18/23 03:59","1926","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","08/18/23 04:04","08/18/23 04:22","2045","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","08/18/23 04:28","08/18/23 04:44","2366","S 08/18/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","9","08/18/23 05:43","08/18/23 06:36","7699","S 08/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","08/18/23 15:23","08/18/23 16:24","10878","S 08/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","08/18/23 17:43","08/18/23 18:25","5280","S 08/18/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","3","08/18/23 18:30","08/18/23 18:57","3388","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","4","08/18/23 19:08","08/18/23 19:28","547","S 08/18/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","5","08/18/23 19:33","08/18/23 20:04","4499","S 08/18/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","6","08/18/23 20:12","08/18/23 20:54","4783","S 08/18/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","7","08/18/23 21:07","08/18/23 23:00","13876","S 08/18/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","08/18/23 23:09","08/18/23 23:32","2985","S 08/18/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","08/18/23 23:42","08/19/23 00:00","2032","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","08/19/23 00:08","08/19/23 00:27","3569","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","4","08/19/23 00:35","08/19/23 00:51","2304","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","5","08/19/23 01:34","08/19/23 01:46","1829","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","6","08/19/23 02:02","08/19/23 02:22","2606","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","08/19/23 02:34","08/19/23 02:51","2413","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","8","08/19/23 03:06","08/19/23 03:23","2048","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","08/19/23 03:26","08/19/23 03:53","4254","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","08/19/23 04:32","08/19/23 04:52","3147","S 08/19/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","12","08/19/23 05:02","08/19/23 05:54","8816","S 08/19/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","08/19/23 15:24","08/19/23 16:53","12284","S 08/19/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","08/19/23 17:37","08/19/23 17:47","240","S 08/19/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","4","08/19/23 18:38","08/19/23 19:41","2981","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","5","08/19/23 19:51","08/19/23 20:22","3366","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7072","3","6","08/19/23 20:30","08/19/23 20:49","2593","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7361","3","7","08/19/23 22:51","08/19/23 23:00","1191","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","1","08/19/23 23:09","08/19/23 23:28","2304","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","2","08/19/23 23:34","08/19/23 23:46","1472","S 08/19/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","3","08/20/23 00:01","08/20/23 00:49","2209","S 08/20/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","08/20/23 14:37","08/20/23 15:11","3752","S 08/20/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","1","08/21/23 02:54","08/21/23 04:22","14393","S 08/21/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","08/21/23 11:15","08/21/23 11:50","4841","S 08/21/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","08/21/23 12:58","08/21/23 13:22","3503","S 08/21/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","5","08/21/23 14:38","08/21/23 15:41","8042","S 08/21/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","08/21/23 16:26","08/21/23 16:57","5047","S 08/21/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","08/21/23 17:31","08/21/23 18:20","6564","S 08/21/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","3","08/21/23 18:29","08/21/23 18:55","4696","S 08/21/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","4","08/21/23 19:08","08/21/23 19:09","2","NS","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","5","08/21/23 19:09","08/21/23 19:56","5599","S 08/21/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","6","08/21/23 20:02","08/21/23 20:42","1406","S 08/21/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","7","08/21/23 20:43","08/21/23 23:14","17974","S 08/21/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","08/21/23 23:21","08/21/23 23:40","2356","S 08/21/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","08/21/23 23:48","08/22/23 00:27","5496","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","08/22/23 00:32","08/22/23 01:19","6111","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","08/22/23 02:05","08/22/23 03:20","10405","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","5","08/22/23 03:27","08/22/23 04:05","6859","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","6","08/22/23 04:12","08/22/23 04:46","5986","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","08/22/23 04:56","08/22/23 05:37","5549","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","8","08/22/23 05:41","08/22/23 06:01","4082","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","9","08/22/23 06:08","08/22/23 06:26","1190","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","2","5","08/22/23 10:01","08/22/23 11:34","13","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","2","7","08/22/23 11:44","08/22/23 12:26","2502","S 08/22/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","8","08/22/23 12:42","08/22/23 13:27","3987","S 08/22/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","9","08/22/23 14:07","08/22/23 15:03","6438","S 08/22/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","08/22/23 16:04","08/22/23 18:24","4889","S 08/22/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","2","08/22/23 18:24","08/22/23 19:09","3618","S 08/22/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","3","08/22/23 19:10","08/22/23 19:22","581","S 08/22/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","08/22/23 19:35","08/22/23 20:51","7555","S 08/22/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","08/22/23 21:03","08/22/23 22:44","15225","S 08/22/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","6","08/22/23 22:53","08/22/23 23:19","2493","S 08/22/23","NS",
"02301-9997","AFSM100","4","466000","466F7379","1","1","08/22/23 23:27","08/23/23 00:51","11864","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","2","08/23/23 01:00","08/23/23 01:34","5637","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","3","08/23/23 01:44","08/23/23 02:31","8600","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","4","08/23/23 02:39","08/23/23 02:51","1589","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","08/23/23 03:35","08/23/23 04:01","4099","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","6","08/23/23 04:11","08/23/23 04:50","8634","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","7","08/23/23 04:58","08/23/23 05:16","1465","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","8","08/23/23 05:23","08/23/23 05:50","3700","S 08/23/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","9","08/23/23 05:52","08/23/23 06:09","1714","S 08/23/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","10","08/23/23 06:18","08/23/23 06:56","3301","S 08/23/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","08/15/23 14:05","08/15/23 16:00","5534","S 08/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","08/15/23 16:40","08/15/23 17:44","2965","S 08/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","08/15/23 19:40","08/15/23 21:20","4898","S 08/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","08/15/23 23:09","08/15/23 23:59","2932","S 08/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/16/23 00:36","08/16/23 02:53","9145","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/16/23 03:38","08/16/23 05:34","7491","S 08/16/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","4","08/16/23 11:40","08/16/23 12:57","3243","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","2","5","08/16/23 12:57","08/16/23 13:50","2947","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","08/16/23 14:33","08/16/23 15:34","2018","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","08/16/23 16:36","08/16/23 17:52","4647","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","08/16/23 17:58","08/16/23 18:29","1248","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","08/16/23 18:30","08/16/23 18:44","522","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","10","08/16/23 20:36","08/16/23 22:01","5636","S 08/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","11","08/16/23 23:08","08/17/23 00:00","4098","S 08/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/17/23 00:39","08/17/23 02:56","7639","S 08/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/17/23 03:40","08/17/23 05:23","6486","S 08/17/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","4","08/17/23 12:00","08/17/23 13:47","2899","S 08/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","08/17/23 14:10","08/17/23 15:59","5092","S 08/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","08/17/23 16:36","08/17/23 19:00","7195","S 08/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","08/17/23 19:35","08/17/23 20:59","3065","S 08/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","08/17/23 23:10","08/18/23 00:01","4411","S 08/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/18/23 00:37","08/18/23 02:48","10221","S 08/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/18/23 05:00","08/18/23 05:29","1652","S 08/18/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","4","08/18/23 14:15","08/18/23 16:02","1071","S 08/18/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","5","08/18/23 16:36","08/18/23 17:14","806","S 08/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","08/18/23 17:15","08/18/23 19:01","5503","S 08/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","08/18/23 19:37","08/18/23 22:01","6618","S 08/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","08/18/23 22:15","08/19/23 02:50","15207","S 08/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/19/23 03:40","08/19/23 04:20","2646","S 08/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/19/23 04:51","08/19/23 05:16","801","S 08/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","5","08/19/23 22:16","08/19/23 23:53","5942","S 08/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/20/23 00:41","08/20/23 02:50","8079","S 08/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/20/23 03:38","08/20/23 05:45","7930","S 08/20/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","4","08/20/23 12:17","08/20/23 14:02","3295","S 08/20/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","5","08/20/23 15:15","08/20/23 17:14","2697","S 08/21/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","6","08/20/23 17:58","08/20/23 18:47","898","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","7","08/20/23 22:43","08/20/23 23:55","4315","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/21/23 00:35","08/21/23 02:56","10078","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/21/23 03:40","08/21/23 05:58","10721","S 08/21/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","4","08/21/23 14:23","08/21/23 15:55","5304","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","08/21/23 15:55","08/21/23 16:02","270","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","08/21/23 16:32","08/21/23 17:45","4394","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","08/21/23 17:59","08/21/23 18:04","107","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","08/21/23 20:48","08/21/23 22:00","3144","S 08/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","08/21/23 23:20","08/22/23 00:01","1526","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/22/23 00:36","08/22/23 01:27","2707","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/22/23 02:23","08/22/23 02:47","703","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","3","08/22/23 04:34","08/22/23 05:37","3134","S 08/22/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","5","08/22/23 12:48","08/22/23 14:01","2937","S 08/22/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","6","08/22/23 14:11","08/22/23 14:29","465","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","08/22/23 14:38","08/22/23 16:01","3016","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","08/22/23 16:33","08/22/23 19:00","8489","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","08/22/23 19:43","08/22/23 21:53","7316","S 08/22/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","08/22/23 23:09","08/23/23 02:56","13439","S 08/23/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","08/23/23 03:37","08/23/23 04:34","2907","S 08/23/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","08/23/23 04:55","08/23/23 05:26","1329","S 08/23/23","NS",
"02301-9997","ATU","1","207000","ATU","2","3","08/16/23 07:59","08/16/23 15:00","5","S 08/16/23","NS",
"02301-9997","ATU","1","207000","ATU","1","1","08/16/23 23:00","08/17/23 07:00","1","S 08/17/23","NS",
"02301-9997","ATU","1","207000","ATU","2","2","08/17/23 07:00","08/17/23 15:00","136","S 08/17/23","NS",
"02301-9997","ATU","1","207000","ATU","1","1","08/17/23 23:00","08/18/23 07:00","1","S 08/18/23","NS",
"02301-9997","ATU","1","207000","ATU","1","1","08/18/23 23:00","08/19/23 07:00","1","S 08/19/23","NS",
"02301-9997","ATU","1","207000","ATU","2","2","08/19/23 07:00","08/19/23 15:00","210","S 08/19/23","NS",
"02301-9997","ATU","1","207000","ATU","3","3","08/19/23 15:00","08/19/23 23:00","707","S 08/19/23","NS",
"02301-9997","ATU","1","207000","ATU","1","1","08/19/23 23:00","08/20/23 07:00","170","S 08/20/23","NS",
"02301-9997","ATU","1","207000","ATU","2","2","08/20/23 07:00","08/20/23 15:00","578","S 08/20/23","NS",
"02301-9997","ATU","1","207000","ATU","3","3","08/20/23 15:00","08/20/23 23:00","649","S 08/21/23","NS",
"02301-9997","ATU","1","207000","ATU","1","1","08/21/23 23:00","08/22/23 07:00","1","S 08/22/23","NS",
"02301-9997","ATU","1","207000","ATU","1","1","08/22/23 23:00","08/23/23 07:00","1","S 08/23/23","NS",
"02301-9997","ATU","2","207000","ATU","2","2","08/15/23 07:00","08/15/23 15:00","1036","S 08/15/23","NS",
"02301-9997","ATU","2","207000","ATU","3","3","08/15/23 15:00","08/15/23 23:00","548","S 08/15/23","NS",
"02301-9997","ATU","2","207000","ATU","1","1","08/15/23 23:00","08/16/23 07:00","526","S 08/16/23","NS",
"02301-9997","ATU","2","207000","ATU","2","2","08/16/23 07:00","08/16/23 15:00","751","S 08/16/23","NS",
"02301-9997","ATU","2","207000","ATU","3","3","08/16/23 15:00","08/16/23 23:00","106","S 08/16/23","NS",
"02301-9997","ATU","2","207000","ATU","1","1","08/16/23 23:00","08/17/23 07:00","611","S 08/17/23","NS",
"02301-9997","ATU","2","207000","ATU","2","2","08/17/23 07:00","08/17/23 15:00","1027","S 08/17/23","NS",
"02301-9997","ATU","2","207000","ATU","3","3","08/17/23 15:00","08/17/23 20:38","36","S 08/17/23","NS",
"02301-9997","ATU","2","207000","ATU","3","4","08/17/23 21:41","08/17/23 23:00","211","S 08/17/23","NS",
