Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/08/23 17:36","08/08/23 17:50","148","S 08/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","08/08/23 19:12","08/08/23 19:48","155","S 08/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","08/08/23 19:52","08/08/23 22:23","27764","S 08/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/09/23 19:15","08/09/23 19:49","224","S 08/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","08/09/23 19:50","08/09/23 23:07","48105","S 08/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/10/23 19:46","08/10/23 20:09","372","S 08/10/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","6","08/10/23 20:10","08/10/23 23:10","44688","S 08/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","08/11/23 19:18","08/11/23 19:47","160","S 08/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","08/11/23 19:48","08/11/23 23:04","47801","S 08/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","2","08/14/23 18:01","08/14/23 18:06","1129","S 08/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","3","08/14/23 19:10","08/14/23 20:19","1855","S 08/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","4","08/14/23 20:20","08/15/23 00:00","37000","S 08/15/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/15/23 17:30","08/15/23 22:39","51638","S 08/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","13","08/08/23 17:41","08/08/23 19:02","18408","S 08/08/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","14","08/08/23 19:05","08/08/23 19:07","233","S 08/08/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","15","08/08/23 19:11","08/08/23 22:19","37149","S 08/08/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","08/09/23 19:13","08/09/23 20:49","21707","S 08/09/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","08/09/23 20:51","08/09/23 23:02","19290","S 08/09/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","08/10/23 19:13","08/10/23 20:10","3024","S 08/10/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","08/10/23 20:11","08/10/23 23:10","35434","S 08/10/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","08/11/23 19:23","08/11/23 20:40","10395","S 08/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","08/11/23 20:41","08/11/23 21:06","318","S 08/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","08/11/23 21:08","08/11/23 23:16","25993","S 08/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","2","08/14/23 18:00","08/14/23 18:13","46","S 08/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","3","08/14/23 19:01","08/14/23 19:02","1","S 08/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","4","08/14/23 19:10","08/14/23 23:52","56871","S 08/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","08/15/23 19:00","08/15/23 21:22","15057","S 08/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","08/15/23 21:23","08/15/23 22:45","13466","S 08/15/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","08/08/23 15:30","08/08/23 16:27","11120","S 08/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","08/08/23 17:36","08/08/23 18:22","7040","S 08/08/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","3","08/08/23 18:38","08/08/23 18:56","2606","S 08/08/23","S",
"02301-9997","AFSM100","4","466000","466F7347","3","4","08/08/23 19:11","08/08/23 19:23","1006","S 08/08/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","08/08/23 19:31","08/08/23 20:59","9704","S 08/08/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","6","08/08/23 21:03","08/08/23 23:09","15899","S 08/08/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","08/08/23 23:15","08/08/23 23:48","2499","S 08/08/23","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","08/09/23 00:18","08/09/23 00:44","5018","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","3","08/09/23 00:55","08/09/23 01:12","2741","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","08/09/23 01:36","08/09/23 02:11","5503","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","08/09/23 02:32","08/09/23 03:31","4656","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","6","08/09/23 03:39","08/09/23 03:57","1965","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","7","08/09/23 04:06","08/09/23 04:28","3335","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","8","08/09/23 04:34","08/09/23 04:51","3157","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","9","08/09/23 04:56","08/09/23 05:20","5680","S 08/09/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","08/09/23 05:25","08/09/23 05:42","3367","S 08/09/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","08/09/23 12:38","08/09/23 12:49","956","S 08/09/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","08/09/23 13:34","08/09/23 15:05","12307","S 08/09/23","NS",
