Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","11/06/23 19:13","11/06/23 23:49","60964","S 11/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","11/07/23 19:11","11/07/23 22:47","51614","S 11/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","11/08/23 20:05","11/08/23 23:36","39059","S 11/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/09/23 19:20","11/09/23 22:56","34770","S 11/09/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","11/10/23 19:09","11/10/23 22:43","50219","S 11/10/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/13/23 18:09","11/13/23 18:54","632","S 11/13/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/13/23 19:11","11/14/23 00:30","73610","S 11/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","11/06/23 19:12","11/06/23 23:43","46926","S 11/06/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","11/07/23 19:16","11/07/23 22:17","26261","S 11/07/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","11/07/23 22:19","11/07/23 22:57","6796","S 11/07/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/08/23 19:11","11/08/23 23:34","46399","S 11/08/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/09/23 19:15","11/09/23 22:43","50011","S 11/09/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","5","11/10/23 19:09","11/10/23 22:44","22634","S 11/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/13/23 18:23","11/14/23 00:31","56244","S 11/14/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/06/23 14:52","11/06/23 18:47","16754","S 11/06/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/06/23 18:48","11/06/23 19:35","886","S 11/06/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","11/06/23 19:45","11/07/23 00:45","40869","S 11/07/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/07/23 00:52","11/07/23 01:28","5144","S 11/07/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/07/23 01:35","11/07/23 02:08","3519","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/07/23 02:13","11/07/23 02:50","3146","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","11/07/23 02:58","11/07/23 03:27","3178","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","11/07/23 03:35","11/07/23 04:10","5856","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/07/23 04:16","11/07/23 04:33","2658","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","11/07/23 04:45","11/07/23 05:12","4644","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","11/07/23 05:17","11/07/23 05:37","3013","S 11/07/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","11/07/23 05:42","11/07/23 06:16","5661","S 11/07/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","11/07/23 11:31","11/07/23 15:31","14970","S 11/07/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/07/23 16:00","11/07/23 18:33","12257","S 11/07/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","11/07/23 18:39","11/07/23 19:06","2023","S 11/07/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","11/07/23 19:20","11/07/23 20:52","13512","S 11/07/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","11/07/23 21:11","11/07/23 23:40","16409","S 11/07/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/07/23 23:47","11/08/23 00:07","2981","S 11/08/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/08/23 00:12","11/08/23 00:55","6800","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/08/23 01:08","11/08/23 02:11","5140","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","11/08/23 02:22","11/08/23 02:53","5295","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","11/08/23 03:18","11/08/23 03:54","6904","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/08/23 04:01","11/08/23 04:31","5692","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","11/08/23 04:37","11/08/23 05:17","7281","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","11/08/23 05:22","11/08/23 05:47","5331","S 11/08/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","11/08/23 05:51","11/08/23 06:23","6788","S 11/08/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","11/08/23 11:13","11/08/23 14:04","9534","S 11/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","11/08/23 14:11","11/08/23 15:05","4494","S 11/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/08/23 15:30","11/08/23 16:07","3909","S 11/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/08/23 16:50","11/08/23 18:53","14829","S 11/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","11/08/23 19:13","11/08/23 19:59","2985","S 11/08/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","11/08/23 20:13","11/08/23 22:57","16764","S 11/08/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","1","5","11/08/23 22:58","11/09/23 00:00","6063","S 11/09/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/09/23 00:08","11/09/23 00:34","3282","S 11/09/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/09/23 00:39","11/09/23 01:27","6446","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/09/23 02:10","11/09/23 02:48","6366","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","11/09/23 03:19","11/09/23 03:53","6065","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","11/09/23 04:02","11/09/23 04:35","5821","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/09/23 04:44","11/09/23 05:16","4567","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","11/09/23 05:26","11/09/23 05:55","5267","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","11/09/23 06:00","11/09/23 06:27","4426","S 11/09/23","S",
"02301-9997","AFSM100","4","466000","466F7368","2","4","11/09/23 14:05","11/09/23 15:10","7013","S 11/09/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/09/23 15:22","11/09/23 18:53","8097","S 11/09/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/09/23 19:03","11/09/23 20:07","5015","S 11/09/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","11/09/23 20:11","11/09/23 23:54","23028","S 11/10/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/10/23 00:04","11/10/23 00:48","2575","S 11/10/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/10/23 00:49","11/10/23 01:56","6585","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/10/23 01:57","11/10/23 02:36","5044","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","11/10/23 02:44","11/10/23 03:05","4041","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","11/10/23 03:21","11/10/23 03:47","4200","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/10/23 03:52","11/10/23 04:18","5245","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","11/10/23 04:23","11/10/23 04:52","5502","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","11/10/23 04:56","11/10/23 05:15","2944","S 11/10/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","9","11/10/23 05:23","11/10/23 05:47","4720","S 11/10/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","10","11/10/23 05:56","11/10/23 06:28","7092","S 11/10/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/10/23 15:12","11/10/23 18:55","12946","S 11/10/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","11/10/23 18:56","11/10/23 20:07","6887","S 11/10/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","11/10/23 20:36","11/10/23 22:51","15712","S 11/10/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/10/23 23:04","11/10/23 23:25","2924","S 11/10/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/10/23 23:33","11/11/23 00:19","7266","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/11/23 00:27","11/11/23 01:10","5681","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","11/11/23 01:22","11/11/23 02:05","6431","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","11/11/23 02:16","11/11/23 03:05","4696","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","11/11/23 03:13","11/11/23 03:50","6864","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","11/11/23 03:58","11/11/23 04:33","4622","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","11/11/23 04:39","11/11/23 05:42","2993","S 11/11/23","S",
"02301-9997","AFSM100","4","466000","466F7368","2","3","11/11/23 12:43","11/11/23 13:58","4503","S 11/11/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/11/23 16:07","11/11/23 17:15","4157","S 11/11/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/11/23 17:39","11/11/23 18:59","12951","S 11/11/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","11/11/23 19:18","11/11/23 21:22","20665","S 11/11/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","4","11/11/23 22:09","11/12/23 00:53","23765","S 11/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","1","11/12/23 01:32","11/12/23 02:49","11046","S 11/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","2","11/12/23 03:22","11/12/23 04:42","6978","S 11/12/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","3","11/12/23 04:47","11/12/23 05:46","6778","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7343","2","1","11/12/23 11:51","11/12/23 12:54","8908","S 11/12/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","2","11/12/23 13:54","11/12/23 15:12","7481","S 11/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/12/23 15:17","11/12/23 16:03","5092","S 11/12/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/12/23 16:03","11/12/23 16:19","1564","S 11/12/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","11/12/23 16:25","11/12/23 16:53","3447","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","4","11/12/23 17:08","11/12/23 17:42","592","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","5","11/12/23 18:23","11/12/23 18:36","778","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","6","11/12/23 18:44","11/12/23 20:30","10600","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","7","11/12/23 21:11","11/12/23 21:25","1500","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","8","11/12/23 22:09","11/12/23 22:34","2349","S 11/12/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","11/12/23 22:38","11/13/23 00:44","14781","S 11/13/23","S",
