Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","09/05/23 17:13","09/05/23 17:30","61","S 09/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","09/05/23 17:52","09/05/23 17:55","188","S 09/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","09/05/23 17:56","09/05/23 18:12","710","S 09/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","15","09/05/23 18:42","09/05/23 22:58","44441","S 09/05/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","16","09/05/23 23:00","09/06/23 00:12","16238","S 09/06/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/06/23 19:13","09/06/23 19:33","66","S 09/06/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/06/23 19:34","09/06/23 23:58","46099","S 09/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/07/23 17:20","09/07/23 17:31","88","S 09/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/07/23 17:32","09/07/23 22:35","46489","S 09/07/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","4","09/08/23 17:16","09/08/23 17:52","4730","S 09/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","09/08/23 18:00","09/08/23 18:55","10276","S 09/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","09/08/23 19:15","09/08/23 21:26","30000","S 09/08/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/11/23 17:11","09/11/23 17:17","72","S 09/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/11/23 17:18","09/11/23 17:19","77","S 09/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/11/23 17:20","09/11/23 18:16","8391","S 09/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","09/11/23 19:15","09/11/23 20:11","8247","S 09/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","09/11/23 20:17","09/11/23 21:11","11414","S 09/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","09/11/23 21:13","09/11/23 21:30","2020","S 09/11/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","09/11/23 21:46","09/11/23 23:52","19758","S 09/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","4","09/12/23 17:38","09/12/23 18:17","7945","S 09/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/12/23 19:12","09/12/23 19:33","2343","S 09/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/12/23 19:33","09/12/23 20:33","12286","S 09/12/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/12/23 21:07","09/13/23 00:02","28526","S 09/13/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","09/05/23 17:20","09/05/23 17:29","33","S 09/05/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","09/05/23 19:47","09/05/23 20:11","789","S 09/05/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","13","09/05/23 20:12","09/06/23 00:10","70535","S 09/06/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/06/23 19:13","09/06/23 19:55","2734","S 09/06/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/06/23 19:56","09/06/23 23:54","44635","S 09/07/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/07/23 17:28","09/07/23 17:33","356","S 09/07/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/07/23 19:15","09/07/23 21:41","33565","S 09/07/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","09/07/23 21:42","09/07/23 22:30","10619","S 09/07/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","1","09/08/23 17:21","09/08/23 17:35","3062","S 09/08/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","3","09/08/23 19:14","09/08/23 21:32","37723","S 09/08/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/11/23 17:49","09/11/23 17:59","2418","S 09/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","09/11/23 18:00","09/11/23 18:24","3022","S 09/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/11/23 18:26","09/11/23 18:51","5568","S 09/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","09/11/23 19:15","09/11/23 21:03","22760","S 09/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","09/11/23 21:05","09/11/23 21:30","5566","S 09/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","09/11/23 21:49","09/11/23 23:45","8532","S 09/11/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","13","09/11/23 23:46","09/11/23 23:52","1281","S 09/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","4","09/12/23 19:16","09/12/23 22:31","17539","S 09/12/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","5","09/12/23 22:32","09/12/23 23:58","17871","S 09/13/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/05/23 11:39","09/05/23 14:42","14877","S 09/05/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","09/05/23 14:43","09/05/23 15:51","5245","S 09/05/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","09/05/23 15:52","09/05/23 16:00","2","NS","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","09/05/23 16:09","09/05/23 17:53","6625","S 09/05/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","3","09/05/23 17:53","09/05/23 18:46","5852","S 09/05/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","09/05/23 19:14","09/06/23 00:08","33265","S 09/06/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","09/06/23 00:23","09/06/23 00:52","4310","S 09/06/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","09/06/23 01:00","09/06/23 01:20","1601","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","3","09/06/23 01:45","09/06/23 02:35","6272","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","09/06/23 02:45","09/06/23 02:59","1562","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","09/06/23 04:05","09/06/23 04:40","3823","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","6","09/06/23 04:45","09/06/23 05:20","5194","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","7","09/06/23 05:24","09/06/23 05:49","4039","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","8","09/06/23 05:54","09/06/23 06:15","3000","S 09/06/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","09/06/23 12:06","09/06/23 13:27","8802","S 09/06/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/06/23 14:08","09/06/23 14:11","198","S 09/06/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","5","09/06/23 14:16","09/06/23 16:36","10296","S 09/06/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","1","09/06/23 17:45","09/06/23 19:13","4241","S 09/06/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","2","09/06/23 19:16","09/06/23 20:18","3451","S 09/06/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","09/06/23 20:24","09/06/23 23:10","21297","S 09/06/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","09/06/23 23:20","09/06/23 23:33","2374","S 09/06/23","NS",
"02301-9997","AFSM100","4","466000","466F7BRK","1","2","09/06/23 23:42","09/07/23 00:23","3822","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","3","09/07/23 00:30","09/07/23 01:15","4076","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","4","09/07/23 01:16","09/07/23 01:28","26","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","5","09/07/23 01:43","09/07/23 02:38","5174","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","6","09/07/23 02:58","09/07/23 03:23","3509","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","7","09/07/23 03:30","09/07/23 03:47","2384","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","8","09/07/23 03:52","09/07/23 04:21","3674","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","09/07/23 04:27","09/07/23 04:52","3897","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","10","09/07/23 04:57","09/07/23 05:13","1833","S 09/07/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/07/23 11:46","09/07/23 13:23","12438","S 09/07/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","09/07/23 14:17","09/07/23 15:25","6498","S 09/07/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","09/07/23 16:33","09/07/23 16:57","1618","S 09/07/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","2","09/07/23 17:07","09/07/23 18:11","3756","S 09/07/23","S",
"02301-9997","AFSM100","4","466000","466F7368","3","4","09/07/23 18:15","09/07/23 19:02","4383","S 09/07/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","09/07/23 19:22","09/07/23 22:56","21201","S 09/07/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","09/07/23 23:07","09/07/23 23:28","2709","S 09/07/23","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","2","09/08/23 00:02","09/08/23 00:19","2375","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","3","09/08/23 00:26","09/08/23 00:55","2904","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","09/08/23 01:41","09/08/23 02:20","3697","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","5","09/08/23 02:32","09/08/23 02:53","1857","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7379","1","6","09/08/23 03:43","09/08/23 04:10","3924","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7025","1","7","09/08/23 04:16","09/08/23 04:44","2749","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","09/08/23 04:49","09/08/23 05:17","3216","S 09/08/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","9","09/08/23 05:22","09/08/23 05:53","4487","S 09/08/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","09/08/23 11:22","09/08/23 11:57","1172","S 09/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","09/08/23 14:09","09/08/23 14:56","5075","S 09/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","09/08/23 15:40","09/08/23 16:37","4983","S 09/08/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","09/08/23 16:38","09/08/23 19:09","12166","S 09/08/23","NS",
"02301-9997","AFSM100","4","466000","466F7347","3","3","09/08/23 19:13","09/08/23 19:54","5259","S 09/08/23","S",
