Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","07/31/24 19:18","08/01/24 00:18","51311","S 08/01/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/01/24 19:22","08/01/24 23:45","60761","S 08/02/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","08/02/24 17:14","08/02/24 18:23","11805","S 08/02/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","08/02/24 19:14","08/02/24 22:36","51414","S 08/02/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","08/05/24 19:14","08/05/24 23:45","69041","S 08/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","08/06/24 17:48","08/06/24 18:38","5009","S 08/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","08/06/24 19:10","08/06/24 22:34","46203","S 08/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","08/07/24 20:18","08/07/24 23:54","50064","S 08/07/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","07/31/24 19:21","08/01/24 00:02","41729","S 08/01/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","08/01/24 19:18","08/01/24 23:37","49606","S 08/01/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","08/02/24 19:14","08/02/24 22:37","36072","S 08/02/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","08/05/24 19:16","08/06/24 00:00","41664","S 08/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","08/06/24 17:04","08/06/24 18:17","8485","S 08/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","08/06/24 19:14","08/06/24 22:37","29952","S 08/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","08/07/24 19:11","08/07/24 23:41","50232","S 08/07/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","07/31/24 15:03","07/31/24 15:53","5057","S 07/31/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","07/31/24 17:03","07/31/24 18:56","15212","S 07/31/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","07/31/24 19:09","07/31/24 19:28","1056","S 07/31/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","5","07/31/24 19:38","07/31/24 20:16","4393","S 07/31/24","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","6","07/31/24 20:34","07/31/24 21:22","6893","S 07/31/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","7","07/31/24 22:09","07/31/24 23:37","7737","S 07/31/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","07/31/24 23:58","08/01/24 00:11","1278","S 08/01/24","NS",
"02301-9997","AFSM100","1","466000","466F7343","1","2","08/01/24 00:23","08/01/24 01:09","4123","S 08/01/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","08/01/24 01:58","08/01/24 02:46","4337","S 08/01/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","08/01/24 03:01","08/01/24 03:30","4446","S 08/01/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","08/01/24 03:39","08/01/24 04:22","6392","S 08/01/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","08/01/24 04:29","08/01/24 05:01","4661","S 08/01/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","9","08/01/24 05:10","08/01/24 05:30","3104","S 08/01/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","10","08/01/24 05:35","08/01/24 06:08","5108","S 08/01/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","08/01/24 15:50","08/01/24 19:00","10624","S 08/01/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","08/01/24 19:08","08/01/24 20:31","8828","S 08/01/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","08/01/24 20:44","08/01/24 23:09","22202","S 08/01/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","08/01/24 23:13","08/01/24 23:27","1653","S 08/01/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","08/01/24 23:57","08/02/24 00:55","5415","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","08/02/24 01:06","08/02/24 01:32","3741","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","08/02/24 02:23","08/02/24 03:00","3254","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","08/02/24 03:17","08/02/24 03:40","3604","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","08/02/24 03:47","08/02/24 04:12","3243","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","7","08/02/24 04:18","08/02/24 04:40","2675","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","8","08/02/24 04:48","08/02/24 05:09","3185","S 08/02/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","9","08/02/24 05:16","08/02/24 05:44","5182","S 08/02/24","S",
