Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","3","06/03/24 18:17","06/03/24 18:39","4432","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","4","06/03/24 19:16","06/03/24 19:37","1692","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/03/24 19:46","06/03/24 19:56","799","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/03/24 19:57","06/03/24 19:59","677","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","06/03/24 20:05","06/03/24 20:10","837","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","06/03/24 20:12","06/03/24 20:19","1365","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","06/03/24 20:35","06/03/24 21:05","3137","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","1","06/03/24 21:58","06/03/24 22:58","25284","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","2","06/03/24 23:00","06/03/24 23:40","17687","S 06/03/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","3","06/03/24 23:41","06/04/24 00:14","10995","S 06/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/04/24 17:55","06/04/24 18:51","12691","S 06/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/04/24 19:16","06/04/24 23:38","53686","S 06/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","1","06/05/24 19:35","06/05/24 23:26","68913","S 06/05/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","06/06/24 17:38","06/06/24 18:12","8955","S 06/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","06/06/24 19:23","06/06/24 22:57","41020","S 06/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","06/06/24 23:03","06/06/24 23:32","1613","S 06/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","06/07/24 19:20","06/07/24 22:58","54012","S 06/07/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","6","06/07/24 23:02","06/07/24 23:03","58","S 06/07/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","2","06/03/24 17:39","06/03/24 18:48","4001","S 06/03/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","3","06/03/24 19:20","06/03/24 21:45","18020","S 06/03/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","4","06/03/24 21:53","06/03/24 23:37","16844","S 06/03/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","5","06/03/24 23:44","06/04/24 00:33","7780","S 06/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/04/24 19:48","06/04/24 23:37","42273","S 06/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","1","06/05/24 19:17","06/05/24 23:18","30305","S 06/05/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/06/24 19:16","06/06/24 23:23","38855","S 06/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","06/07/24 19:15","06/07/24 23:10","42763","S 06/07/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/02/24 18:05","06/02/24 18:52","7375","S 06/02/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","06/02/24 19:38","06/02/24 20:35","5443","S 06/02/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","06/02/24 21:38","06/02/24 22:12","4750","S 06/02/24","S",
"02301-9997","AFSM100","4","466000","466F7368","3","4","06/02/24 22:32","06/02/24 22:56","4242","S 06/02/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","1","06/02/24 23:23","06/02/24 23:47","3249","S 06/02/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","2","06/03/24 00:11","06/03/24 00:58","4254","S 06/03/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","06/03/24 01:05","06/03/24 02:05","6024","S 06/03/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","06/03/24 02:05","06/03/24 02:41","3911","S 06/03/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","06/03/24 02:41","06/03/24 03:17","1429","S 06/03/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","06/03/24 03:18","06/03/24 03:58","5487","S 06/03/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","06/03/24 03:59","06/03/24 04:26","4199","S 06/03/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","06/03/24 17:12","06/03/24 18:49","8279","S 06/03/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/03/24 19:15","06/03/24 21:31","9187","S 06/03/24","NS",
"02301-9997","AFSM100","4","461000","461F7023","1","3","06/03/24 21:38","06/04/24 01:37","21659","S 06/04/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","2","06/04/24 01:51","06/04/24 02:06","1293","S 06/04/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","3","06/04/24 02:14","06/04/24 02:26","2389","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7025","1","4","06/04/24 03:05","06/04/24 03:48","1150","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","5","06/04/24 03:53","06/04/24 04:12","2452","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","6","06/04/24 04:17","06/04/24 04:36","1726","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","7","06/04/24 05:27","06/04/24 05:58","3123","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","8","06/04/24 06:00","06/04/24 06:20","2170","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","9","06/04/24 06:23","06/04/24 06:38","2647","S 06/04/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","10","06/04/24 06:42","06/04/24 06:54","1933","S 06/04/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","1","06/04/24 13:41","06/04/24 14:32","6699","S 06/04/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","06/04/24 17:37","06/04/24 18:54","7191","S 06/04/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","06/04/24 19:16","06/04/24 20:39","6971","S 06/04/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","4","06/04/24 20:47","06/04/24 22:46","5574","S 06/04/24","S",
"02301-9997","AFSM100","4","461000","461F0OGP","1","1","06/04/24 23:03","06/05/24 01:40","17319","S 06/05/24","NS",
