Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","04/18/25 16:29","04/18/25 16:36","1710","S 04/18/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","04/18/25 18:07","04/18/25 22:56","25344","S 04/18/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","04/21/25 17:38","04/21/25 20:04","19403","S 04/21/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/21/25 20:37","04/21/25 21:25","9569","S 04/21/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/22/25 17:37","04/22/25 20:21","25023","S 04/22/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/22/25 20:39","04/22/25 21:52","17109","S 04/22/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","04/23/25 17:38","04/23/25 18:10","5490","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","04/23/25 18:15","04/23/25 19:07","11141","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","04/23/25 19:13","04/23/25 19:51","6588","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","04/23/25 19:55","04/23/25 20:31","7778","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","04/23/25 20:32","04/23/25 20:42","2120","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","04/23/25 20:43","04/23/25 22:07","12100","S 04/23/25","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","04/23/25 22:09","04/23/25 22:18","1013","S 04/23/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","04/16/25 17:33","04/16/25 20:35","44309","S 04/16/25","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","04/16/25 21:23","04/16/25 22:02","6619","S 04/16/25","NS",
