Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/19/23 17:22","09/19/23 18:51","22702","S 09/19/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/19/23 19:09","09/19/23 19:16","508","S 09/19/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/19/23 19:19","09/19/23 22:13","32169","S 09/19/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/20/23 19:14","09/20/23 21:23","27253","S 09/20/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","09/20/23 21:24","09/20/23 23:12","17199","S 09/20/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/21/23 17:08","09/21/23 18:51","12174","S 09/21/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/21/23 19:10","09/21/23 21:57","38524","S 09/21/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/22/23 18:11","09/22/23 18:52","10511","S 09/22/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/22/23 19:13","09/22/23 21:55","34487","S 09/22/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/25/23 18:03","09/25/23 18:09","1484","S 09/25/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","09/25/23 19:12","09/25/23 21:27","30663","S 09/25/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","09/25/23 21:34","09/25/23 22:23","9134","S 09/25/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","09/25/23 22:24","09/25/23 23:08","8393","S 09/25/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/26/23 17:27","09/26/23 18:24","8864","S 09/26/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/26/23 19:14","09/26/23 22:17","34118","S 09/26/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/19/23 19:12","09/19/23 22:18","32445","S 09/19/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/20/23 19:16","09/20/23 23:15","41772","S 09/20/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","6","09/21/23 19:12","09/21/23 21:50","28179","S 09/22/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/22/23 19:07","09/22/23 21:53","35335","S 09/22/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/25/23 17:22","09/25/23 23:19","42430","S 09/25/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/26/23 19:11","09/26/23 22:12","35150","S 09/26/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","09/19/23 11:54","09/19/23 13:08","9269","S 09/19/23","NS",
