Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","DBCS","4","918000","LV02061U","2","4","01/14/24 11:24","01/14/24 11:50","4147","S 01/14/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","01/14/24 11:33","01/14/24 12:54","24442","S 01/14/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","3","01/14/24 11:33","01/14/24 12:32","12667","S 01/14/24","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","2","01/14/24 11:37","01/14/24 11:53","3658","S 01/14/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","2","1","01/14/24 11:46","01/14/24 11:49","3","S 01/15/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","3","01/14/24 11:53","01/14/24 12:56","20730","S 01/14/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","01/14/24 12:01","01/14/24 12:45","933","S 01/17/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","2","1","01/14/24 12:10","01/14/24 12:10","1","S 01/15/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","3","01/14/24 12:10","01/14/24 13:15","23456","S 01/14/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","2","1","01/14/24 12:10","01/14/24 12:10","4","S 01/15/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","2","1","01/14/24 12:11","01/14/24 12:34","27","S 01/15/24","NS",
"02301-9997","DIOSS","6","893000","893FIM00","2","4","01/14/24 12:32","01/14/24 12:54","7710","S 01/14/24","NS",
"02301-9997","APBS","2","439000","439PA023","2","7","01/14/24 12:47","01/14/24 13:54","3278","S 01/14/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","2","1","01/14/24 13:06","01/14/24 13:23","752","S 01/14/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","01/14/24 13:29","01/14/24 14:01","10540","S 01/14/24","NS",
"02301-9997","DIOSS","6","893000","893FIM00","2","5","01/14/24 13:31","01/14/24 14:00","13954","S 01/14/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","2","1","01/14/24 13:36","01/14/24 13:56","48","S 01/15/24","NS",
"02301-9997","DIOSS","11","893000","893FIM00","2","4","01/14/24 13:39","01/14/24 15:08","29077","S 01/14/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","2","01/14/24 14:03","01/14/24 14:25","9579","S 01/14/24","S",
"02301-9997","DBCS","4","918000","LV02061U","2","5","01/14/24 14:03","01/14/24 15:23","27952","S 01/14/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","2","01/14/24 14:11","01/14/24 14:15","1275","S 01/14/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","3","2","01/14/24 14:11","01/14/24 16:22","36333","S 01/14/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","2","1","01/14/24 14:21","01/14/24 14:22","4","S 01/15/24","NS",
"02301-9997","DIOSS","6","893000","893FIM00","2","6","01/14/24 14:24","01/14/24 15:19","12902","S 01/14/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","3","3","01/14/24 14:34","01/14/24 15:35","21439","S 01/14/24","S",
"02301-9997","LCTS","2","619000","619Z023T","3","2","01/14/24 15:00","01/14/24 23:00","778","S 01/14/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","3","2","01/14/24 15:00","01/14/24 23:00","655","S 01/14/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","01/14/24 15:00","01/14/24 23:00","671","S 01/14/24","NS",
"02301-9997","ATU","1","207000","ATU","3","3","01/14/24 15:00","01/14/24 23:00","423","S 01/14/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 15:13","01/14/24 15:15","7","S 01/15/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","3","1","01/14/24 15:14","01/14/24 16:53","276","S 01/15/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","01/14/24 15:17","01/14/24 16:36","116","S 01/15/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","3","6","01/14/24 15:24","01/14/24 15:57","11852","S 01/14/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","01/14/24 15:24","01/14/24 16:55","4380","S 01/14/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 15:57","01/14/24 15:58","4","S 01/15/24","NS",
"02301-9997","DIOSS","11","918000","LV02301U","3","5","01/14/24 16:02","01/14/24 16:55","22105","S 01/14/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 16:25","01/14/24 16:28","2","S 01/15/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","3","3","01/14/24 17:04","01/14/24 17:19","5062","S 01/14/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","3","4","01/14/24 17:08","01/14/24 17:37","10861","S 01/14/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","01/14/24 17:31","01/14/24 19:38","4258","S 01/14/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","3","1","01/14/24 17:34","01/14/24 18:37","130","S 01/15/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 17:40","01/14/24 18:04","8","S 01/15/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","3","2","01/14/24 17:40","01/14/24 18:25","14998","S 01/14/24","S",
"02301-9997","DBCS","3","918000","LV02330U","3","5","01/14/24 17:55","01/14/24 18:19","12760","S 01/14/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","01/14/24 18:21","01/14/24 18:50","2024","S 01/14/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","3","1","01/14/24 18:25","01/14/24 19:01","145","S 01/15/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 18:26","01/14/24 18:27","4","S 01/15/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","3","7","01/14/24 18:31","01/14/24 18:47","7824","S 01/14/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 18:47","01/14/24 19:23","23","S 01/15/24","NS",
"02301-9997","DIOSS","10","918000","LV02302U","3","7","01/14/24 18:57","01/14/24 20:22","23517","S 01/14/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","01/14/24 19:12","01/14/24 19:54","6870","S 01/14/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","3","1","01/14/24 19:20","01/14/24 19:38","33","S 01/15/24","NS",
"02301-9997","DBCS","2","918000","LV02382U","3","4","01/14/24 19:26","01/14/24 21:11","29701","S 01/14/24","NS",
"02301-9997","DBCS","3","918000","LV02341U","3","6","01/14/24 19:30","01/14/24 20:49","27337","S 01/14/24","S",
"02301-9997","DBCS","5","918000","LV02027U","3","4","01/14/24 19:33","01/14/24 21:43","34340","S 01/14/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","3","01/14/24 19:39","01/14/24 21:50","44616","S 01/14/24","S",
"02301-9997","DIOSS","11","919000","LV02301U-2","3","6","01/14/24 19:43","01/14/24 19:46","60","S 01/14/24","S",
"02301-9997","DIOSS","11","918000","LV02301U","3","7","01/14/24 19:47","01/14/24 19:54","3113","S 01/14/24","S",
"02301-9997","AFSM100","4","466000","466F7359","3","3","01/14/24 19:58","01/14/24 23:17","10717","S 01/14/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 20:34","01/14/24 20:53","19","S 01/15/24","NS",
"02301-9997","DBCS","2","918000","LV02382U","3","5","01/14/24 21:12","01/14/24 21:47","6843","S 01/14/24","NS",
"02301-9997","DIOSS","10","918000","LV02302U","3","8","01/14/24 21:16","01/14/24 22:39","31234","S 01/14/24","S",
"02301-9997","DBCS","3","918000","LV02341U","3","7","01/14/24 21:32","01/14/24 22:49","23852","S 01/14/24","S",
"02301-9997","PSS","4","325000","PSS-RUN-325","3","1","01/14/24 22:08","01/14/24 22:11","9","S 01/15/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/14/24 22:09","01/14/24 22:44","62","S 01/15/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","01/14/24 22:14","01/14/24 23:55","5088","S 01/15/24","NS",
"02301-9997","DBCS","4","918000","LV02333U","1","8","01/14/24 22:26","01/15/24 00:29","44545","S 01/15/24","S",
"02301-9997","DIOSS","6","918000","LV02093U","1","7","01/14/24 22:30","01/15/24 00:27","41511","S 01/15/24","S",
"02301-9997","DBCS","2","918000","LV02382U","1","6","01/14/24 22:36","01/15/24 00:22","15283","S 01/15/24","NS",
"02301-9997","DBCS","5","918000","LV02027U","3","5","01/14/24 22:38","01/14/24 23:00","7269","S 01/14/24","S",
"02301-9997","DBCS","1","918000","LV02368U","1","4","01/14/24 22:47","01/15/24 00:23","11287","S 01/15/24","S",
"02301-9997","LCTS","2","619000","619Z023T","1","3","01/14/24 23:00","01/15/24 07:00","282","S 01/15/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","1","3","01/14/24 23:00","01/15/24 07:00","939","S 01/15/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","01/14/24 23:05","01/15/24 01:21","233","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","1","01/14/24 23:24","01/15/24 00:07","4216","S 01/15/24","S",
"02301-9997","DIOSS","11","918000","LV02301U","1","8","01/14/24 23:24","01/15/24 00:51","19863","S 01/15/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","01/14/24 23:26","01/14/24 23:41","39","S 01/15/24","NS",
"02301-9997","DBCS","3","918000","LV02341U","1","8","01/14/24 23:33","01/15/24 00:48","15371","S 01/15/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","01/14/24 23:38","01/15/24 00:00","8","S 01/15/24","NS",
"02301-9997","PSS","3","325000","PSS-RUN-325","1","1","01/14/24 23:38","01/14/24 23:38","1","S 01/15/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","1","1","01/14/24 23:39","01/15/24 00:36","53","S 01/15/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","01/15/24 00:11","01/15/24 00:12","5","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","2","01/15/24 00:14","01/15/24 00:53","741","S 01/15/24","S",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","01/15/24 00:40","01/15/24 01:35","168","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","3","01/15/24 00:53","01/15/24 01:09","1307","S 01/15/24","S",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","01/15/24 01:02","01/15/24 01:19","24","S 01/15/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","01/15/24 01:11","01/15/24 07:00","243","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","4","01/15/24 01:15","01/15/24 02:23","9723","S 01/15/24","S",
"02301-9997","DBCS","2","918000","LV02382U","1","7","01/15/24 01:18","01/15/24 02:04","9517","S 01/15/24","NS",
"02301-9997","DIOSS","11","483000","483FIM00","1","9","01/15/24 01:22","01/15/24 02:58","13083","S 01/15/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","01/15/24 01:22","01/15/24 02:12","94","S 01/15/24","NS",
"02301-9997","DBCS","1","918000","LV02368U","1","5","01/15/24 01:25","01/15/24 01:36","2159","S 01/15/24","S",
"02301-9997","DBCS","3","918000","LV02341U","1","9","01/15/24 01:31","01/15/24 02:11","9752","S 01/15/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","1","9","01/15/24 01:39","01/15/24 03:07","4599","S 01/15/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","01/15/24 02:05","01/15/24 02:08","18","S 01/15/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","01/15/24 02:07","01/15/24 02:12","12","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7361","1","5","01/15/24 02:33","01/15/24 04:17","11484","S 01/15/24","S",
"02301-9997","DIOSS","6","483000","483FIM00","1","8","01/15/24 02:36","01/15/24 03:38","8151","S 01/15/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","1","10","01/15/24 03:14","01/15/24 04:00","11544","S 01/15/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","01/15/24 03:43","01/15/24 04:17","1131","S 01/15/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","1","9","01/15/24 03:50","01/15/24 04:16","5049","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7043","1","6","01/15/24 04:17","01/15/24 05:29","4798","S 01/15/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","1","11","01/15/24 04:34","01/15/24 04:43","1853","S 01/15/24","NS",
"02301-9997","PSS","1","325000","PSS-RUN-325","1","1","01/15/24 04:39","01/15/24 05:33","49","S 01/15/24","NS",
"02301-9997","PSS","4","325000","PSS-RUN-325","1","1","01/15/24 04:41","01/15/24 04:56","36","S 01/15/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","1","1","01/15/24 04:42","01/15/24 05:17","46","S 01/15/24","NS",
"02301-9997","DIOSS","10","918000","LV02302U","1","12","01/15/24 04:45","01/15/24 04:51","2457","S 01/15/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","01/15/24 04:50","01/15/24 04:50","1","S 01/15/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","1","13","01/15/24 04:52","01/15/24 05:56","11142","S 01/15/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","1","10","01/15/24 05:12","01/15/24 05:36","3695","S 01/15/24","NS",
"02301-9997","PSS","5","325000","PSS-RUN-325","1","1","01/15/24 05:29","01/15/24 05:32","15","S 01/15/24","NS",
"02301-9997","MSA","2","308000","MSA-RUN-308","1","1","01/15/24 05:31","01/15/24 05:31","1","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7BRK","1","7","01/15/24 05:34","01/15/24 06:10","2461","S 01/15/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","1","14","01/15/24 06:15","01/15/24 06:54","8155","S 01/15/24","NS",
"02301-9997","AFSM100","4","466000","466F7368","1","8","01/15/24 06:18","01/15/24 07:34","4033","S 01/15/24","S",
"02301-9997","DIOSS","11","483000","483FIM00","1","12","01/15/24 06:21","01/15/24 06:54","7237","S 01/15/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","1","11","01/15/24 06:31","01/15/24 06:55","7074","S 01/15/24","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","12","01/15/24 06:48","01/15/24 07:27","13072","S 01/15/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","2","1","01/15/24 07:00","01/15/24 15:00","953","S 01/15/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","01/15/24 07:00","01/15/24 15:00","940","S 01/15/24","NS",
"02301-9997","LCTS","1","619000","619Z0231","2","1","01/15/24 07:00","01/15/24 15:00","167","S 01/15/24","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","1","01/15/24 07:04","01/15/24 07:52","14100","S 01/15/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","01/15/24 07:04","01/15/24 07:53","12831","S 01/15/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","1","01/15/24 07:05","01/15/24 07:54","9687","S 01/15/24","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","01/15/24 07:32","01/15/24 07:54","27","S 01/15/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","1","01/15/24 07:43","01/15/24 08:42","22400","S 01/15/24","S",
"02301-9997","DIOSS","10","483000","483FIM00","2","2","01/15/24 08:03","01/15/24 08:26","5482","S 01/15/24","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","2","01/15/24 08:31","01/15/24 09:09","6875","S 01/15/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","01/15/24 08:31","01/15/24 09:50","19215","S 01/15/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","1","01/15/24 08:33","01/15/24 09:19","19512","S 01/15/24","S",
"02301-9997","DIOSS","11","483000","483FIM00","2","2","01/15/24 08:36","01/15/24 09:40","19032","S 01/15/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","1","01/15/24 08:52","01/15/24 09:33","17844","S 01/15/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","01/15/24 10:00","01/15/24 10:52","5917","S 01/15/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","1","01/15/24 10:07","01/15/24 10:34","8196","S 01/15/24","S",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","01/15/24 10:11","01/15/24 10:11","1","S 01/16/24","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","01/15/24 10:39","01/15/24 11:45","11097","S 01/15/24","NS",
"02301-9997","DIOSS","11","918000","LV02301U","2","3","01/15/24 11:06","01/15/24 11:53","16595","S 01/15/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","2","01/15/24 11:11","01/15/24 11:41","13320","S 01/15/24","S",
"02301-9997","DBCS","3","918000","LV02330U","2","1","01/15/24 11:13","01/15/24 11:49","17114","S 01/15/24","NS",
"02301-9997","DBCS","2","918000","LV02360U","2","1","01/15/24 11:15","01/15/24 12:52","33816","S 01/15/24","NS",
"02301-9997","DBCS","4","918000","LV02061U","2","2","01/15/24 11:17","01/15/24 11:40","10865","S 01/15/24","NS",
"02301-9997","DBCS","5","918000","LV02021U","2","2","01/15/24 11:17","01/15/24 11:50","9956","S 01/15/24","S",
"02301-9997","LCREM","1","487000","487F0023","2","3","01/15/24 11:20","01/15/24 11:23","136","S 01/15/24","NS",
"02301-9997","DBCS","8","918000","LV02018U","2","2","01/15/24 11:21","01/15/24 12:08","14000","S 01/15/24","S",
"02301-9997","LCREM","1","490000","490F0023","2","4","01/15/24 11:28","01/15/24 11:31","658","S 01/15/24","NS",
"02301-9997","LCREM","1","487000","487F0023","2","5","01/15/24 11:39","01/15/24 11:41","40","S 01/15/24","NS",
"02301-9997","LCREM","1","490000","490F0023","2","6","01/15/24 11:44","01/15/24 11:49","362","S 01/15/24","NS",
"02301-9997","DIOSS","6","918000","LV02093U","2","3","01/15/24 11:48","01/15/24 12:37","15055","S 01/15/24","S",
"02301-9997","PSS","1","325000","PSS-RUN-325","2","1","01/15/24 12:00","01/15/24 12:07","19","S 01/16/24","NS",
"02301-9997","DBCS","1","919000","LV02090U-2","2","3","01/15/24 12:06","01/15/24 13:25","41879","S 01/15/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","2","3","01/15/24 12:10","01/15/24 12:43","12591","S 01/15/24","S",
"02301-9997","DBCS","4","919000","LV02061U-2","2","3","01/15/24 12:15","01/15/24 13:23","32002","S 01/15/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","2","2","01/15/24 12:16","01/15/24 13:24","38326","S 01/15/24","S",
"02301-9997","DIOSS","10","918000","LV02302U","2","5","01/15/24 12:33","01/15/24 13:39","9616","S 01/15/24","S",
"02301-9997","APBS","2","436000","436SA023","2","4","01/15/24 12:43","01/15/24 13:59","1805","S 01/17/24","NS",
"02301-9997","DBCS","5","919000","LV02021U-2","2","4","01/15/24 12:43","01/15/24 13:28","19997","S 01/15/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","2","3","01/15/24 12:47","01/15/24 13:21","12000","S 01/15/24","S",
"02301-9997","DIOSS","11","918000","LV02301U","2","4","01/15/24 12:49","01/15/24 12:50","239","S 01/15/24","NS",
"02301-9997","DIOSS","11","919000","LV02301U-2","2","5","01/15/24 12:51","01/15/24 14:06","32637","S 01/15/24","S",
"02301-9997","DBCS","2","919000","LV02360U-2","2","2","01/15/24 13:19","01/15/24 13:26","3303","S 01/15/24","S",
"02301-9997","DBCS","2","919000","LV02360U-2","2","3","01/15/24 13:38","01/15/24 13:55","9020","S 01/15/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","2","4","01/15/24 13:39","01/15/24 13:52","1997","S 01/15/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","2","5","01/15/24 13:53","01/15/24 14:49","20814","S 01/15/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","4","01/15/24 14:03","01/15/24 16:17","53013","S 01/15/24","S",
"02301-9997","DBCS","4","919000","LV02061U-2","3","4","01/15/24 14:03","01/15/24 16:21","72288","S 01/15/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","3","3","01/15/24 14:04","01/15/24 16:21","66380","S 01/15/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","4","01/15/24 14:05","01/15/24 16:29","72470","S 01/15/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","2","5","01/15/24 14:08","01/15/24 15:06","22344","S 01/15/24","S",
"02301-9997","DBCS","2","919000","LV02360U-2","3","4","01/15/24 14:11","01/15/24 16:23","77779","S 01/15/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","3","6","01/15/24 14:50","01/15/24 15:21","5915","S 01/15/24","S",
"02301-9997","LCTS","1","619000","619Z0231","3","2","01/15/24 15:00","01/15/24 23:00","238","S 01/15/24","NS",
"02301-9997","LCTS","2","619000","619Z023T","3","2","01/15/24 15:00","01/15/24 23:00","685","S 01/15/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","01/15/24 15:00","01/15/24 23:00","649","S 01/15/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","01/15/24 15:06","01/15/24 16:15","5308","S 01/15/24","NS",
"02301-9997","DBCS","5","919000","LV02021U-2","3","6","01/15/24 15:07","01/15/24 16:23","23980","S 01/15/24","S",
"02301-9997","APBS","2","436000","436SA023","3","5","01/15/24 15:13","01/15/24 15:23","318","S 01/17/24","NS",
"02301-9997","DIOSS","6","919000","LV02093U-2","3","7","01/15/24 15:22","01/15/24 15:42","6851","S 01/15/24","S",
"02301-9997","APBS","2","439000","439PA023","3","6","01/15/24 15:23","01/15/24 17:01","4781","S 01/15/24","NS",
"02301-9997","DIOSS","6","919000","LV02093U-2","3","8","01/15/24 15:43","01/15/24 15:53","1527","S 01/15/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","01/15/24 16:17","01/15/24 16:24","214","S 01/15/24","NS",
"02301-9997","MSA","1","308000","MSA-RUN-308","3","1","01/15/24 16:20","01/15/24 16:31","11","S 01/16/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","01/15/24 16:44","01/15/24 17:31","899","S 01/15/24","S",
"02301-9997","PSS","4","325000","PSS-RUN-325","3","1","01/15/24 16:46","01/15/24 16:49","9","S 01/16/24","NS",
"02301-9997","DBCS","1","919000","LV02090U-2","3","5","01/15/24 17:06","01/15/24 17:20","5972","S 01/15/24","S",
"02301-9997","DBCS","8","919000","LV02018U-2","3","5","01/15/24 17:06","01/15/24 18:46","45694","S 01/15/24","S",
"02301-9997","DBCS","3","919000","LV02330U-2","3","4","01/15/24 17:08","01/15/24 17:52","23075","S 01/15/24","S",
"02301-9997","DBCS","4","919000","LV02061U-2","3","5","01/15/24 17:09","01/15/24 17:52","23373","S 01/15/24","S",
"02301-9997","DBCS","2","919000","LV02360U-2","3","5","01/15/24 17:09","01/15/24 18:10","33791","S 01/15/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","3","7","01/15/24 17:10","01/15/24 19:11","50019","S 01/15/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","6","01/15/24 17:27","01/15/24 17:37","4873","S 01/15/24","S",
"02301-9997","DIOSS","11","919000","LV02301U-2","3","6","01/15/24 17:33","01/15/24 19:01","27942","S 01/15/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","3","9","01/15/24 17:35","01/15/24 18:53","32906","S 01/15/24","S",
"02301-9997","DBCS","3","896000","896FA330","3","5","01/15/24 18:04","01/15/24 18:18","4402","S 01/15/24","S",
"02301-9997","AFSM100","4","466000","466F7025","3","4","01/15/24 18:04","01/15/24 19:09","2191","S 01/15/24","S",
"02301-9997","DBCS","4","896000","896FA061","3","6","01/15/24 18:06","01/15/24 18:16","4702","S 01/15/24","S",
"02301-9997","DBCS","2","896000","896FA360","3","6","01/15/24 18:28","01/15/24 18:36","2716","S 01/15/24","S",
"02301-9997","DIOSS","6","919000","LV02093U-2","3","10","01/15/24 19:18","01/15/24 21:28","51678","S 01/15/24","S",
"02301-9997","DBCS","5","919000","LV02021U-2","3","8","01/15/24 19:18","01/15/24 19:24","2002","S 01/15/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","7","01/15/24 19:19","01/15/24 20:08","24748","S 01/15/24","S",
"02301-9997","DIOSS","11","919000","LV02301U-2","3","7","01/15/24 19:27","01/15/24 21:15","45310","S 01/15/24","S",
"02301-9997","DBCS","2","918000","LV02382U","3","7","01/15/24 19:30","01/15/24 20:06","18863","S 01/15/24","NS",
"02301-9997","DIOSS","10","918000","LV02302U","3","8","01/15/24 19:30","01/15/24 19:53","9357","S 01/15/24","S",
"02301-9997","DBCS","5","896000","896FA021","3","9","01/15/24 19:36","01/15/24 19:46","4008","S 01/15/24","S",
