Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","LCTS","2","619000","619Z023T","2","1","07/11/23 07:00","07/11/23 15:00","2506","S 07/11/23","NS",
"02301-9997","ATU","1","207000","ATU","2","2","07/11/23 07:00","07/11/23 15:00","256","S 07/11/23","NS",
"02301-9997","LCTS","1","619000","619Z0231","2","4","07/11/23 07:00","07/11/23 14:57","394","S 07/11/23","NS",
"02301-9997","DBCS","8","893000","893FIM00","2","1","07/11/23 07:05","07/11/23 07:54","12618","S 07/11/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","1","07/11/23 07:06","07/11/23 07:52","7273","S 07/11/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","1","07/11/23 07:06","07/11/23 07:52","17206","S 07/11/23","NS",
"02301-9997","DIOSS","6","919000","LV02382U-2","2","1","07/11/23 08:04","07/11/23 10:39","36618","S 07/11/23","S",
"02301-9997","DBCS","8","893000","893FIM00","2","2","07/11/23 08:05","07/11/23 08:34","5633","S 07/11/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","2","07/11/23 08:33","07/11/23 09:52","24483","S 07/11/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","2","07/11/23 08:36","07/11/23 09:48","21115","S 07/11/23","NS",
"02301-9997","DBCS","8","893000","893FIM00","2","3","07/11/23 08:37","07/11/23 09:51","21184","S 07/11/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","07/11/23 09:14","07/11/23 09:36","36","S 07/12/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","3","07/11/23 10:01","07/11/23 10:28","8007","S 07/11/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","07/11/23 10:14","07/11/23 10:15","3","S 07/12/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","07/11/23 10:35","07/11/23 10:35","1","S 07/12/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","3","07/11/23 10:37","07/11/23 11:52","17973","S 07/11/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","4","07/11/23 10:37","07/11/23 11:51","20087","S 07/11/23","NS",
"02301-9997","LCREM","1","490000","490F0023","2","1","07/11/23 10:44","07/11/23 11:10","327","S 07/11/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","07/11/23 11:04","07/11/23 11:18","342","S 07/12/23","NS",
"02301-9997","DBCS","1","918000","LV02368U","2","4","07/11/23 11:15","07/11/23 12:44","25297","S 07/11/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","07/11/23 11:17","07/11/23 12:52","12384","S 07/11/23","NS",
"02301-9997","DBCS","4","918000","LV02333U","2","1","07/11/23 11:21","07/11/23 12:17","19179","S 07/11/23","S",
"02301-9997","DBCS","3","918000","LV02341U","2","1","07/11/23 11:25","07/11/23 12:18","22687","S 07/11/23","S",
"02301-9997","DBCS","8","918000","LV02301U","2","4","07/11/23 11:26","07/11/23 12:58","19577","S 07/11/23","S",
"02301-9997","DBCS","5","918000","LV02027U","2","6","07/11/23 11:27","07/11/23 13:14","29350","S 07/11/23","S",
"02301-9997","DBCS","2","918000","LV02093U","2","1","07/11/23 11:30","07/11/23 12:25","19905","S 07/11/23","S",
"02301-9997","LCREM","1","487000","487F0023","2","2","07/11/23 11:40","07/11/23 11:45","148","S 07/11/23","NS",
"02301-9997","PSS","1","233000","PSS-RUN-233","2","1","07/11/23 11:42","07/11/23 11:57","4","S 07/12/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","4","07/11/23 11:57","07/11/23 12:32","13400","S 07/11/23","NS",
"02301-9997","DBCS","2","918000","LV02093U","2","2","07/11/23 12:34","07/11/23 13:10","12547","S 07/11/23","S",
"02301-9997","DBCS","4","918000","LV02061U","2","2","07/11/23 12:34","07/11/23 13:24","18885","S 07/11/23","S",
"02301-9997","DIOSS","6","483000","483FIM00","2","2","07/11/23 12:35","07/11/23 12:45","813","S 07/11/23","NS",
"02301-9997","DIOSS","10","483000","483FIM00","2","5","07/11/23 12:36","07/11/23 14:49","39989","S 07/11/23","NS",
"02301-9997","DIOSS","11","483000","483FIM00","2","5","07/11/23 12:37","07/11/23 14:01","28129","S 07/11/23","NS",
"02301-9997","DIOSS","6","483000","483FIM00","2","3","07/11/23 12:46","07/11/23 14:53","30110","S 07/11/23","NS",
"02301-9997","DBCS","3","918000","LV02330U","2","2","07/11/23 12:50","07/11/23 13:21","15370","S 07/11/23","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","5","07/11/23 13:01","07/11/23 13:23","9057","S 07/11/23","S",
