Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFSM100","1","462000","462F0OVR","3","5","01/23/25 21:54","01/23/25 22:06","241","S 01/23/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","6","01/23/25 22:08","01/23/25 22:29","1170","S 01/23/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","7","01/23/25 22:45","01/23/25 23:13","4221","S 01/23/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","1","01/23/25 23:19","01/23/25 23:40","3108","S 01/23/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","2","01/23/25 23:51","01/24/25 00:08","2637","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","3","01/24/25 01:40","01/24/25 02:18","7488","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","01/24/25 02:25","01/24/25 03:10","5996","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","01/24/25 03:16","01/24/25 04:14","1606","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","6","01/24/25 04:14","01/24/25 04:44","2304","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","7","01/24/25 04:50","01/24/25 05:16","3618","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","8","01/24/25 05:21","01/24/25 06:02","6743","S 01/24/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","01/24/25 14:18","01/24/25 16:56","23070","S 01/24/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/24/25 17:11","01/24/25 17:38","2674","S 01/24/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","01/24/25 18:07","01/24/25 18:44","2671","S 01/24/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","01/24/25 18:50","01/24/25 21:13","14498","S 01/24/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","4","01/24/25 21:28","01/24/25 21:54","1417","S 01/24/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","1","01/24/25 23:21","01/24/25 23:38","2300","S 01/24/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","2","01/24/25 23:48","01/25/25 00:11","3655","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","3","01/25/25 03:06","01/25/25 03:25","3543","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","4","01/25/25 03:29","01/25/25 03:51","4669","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","5","01/25/25 03:56","01/25/25 04:17","4070","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","6","01/25/25 04:21","01/25/25 04:42","4077","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","7","01/25/25 04:45","01/25/25 05:07","3615","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","8","01/25/25 05:10","01/25/25 05:31","4360","S 01/25/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","5","01/25/25 14:34","01/25/25 20:11","22876","S 01/25/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","1","01/25/25 20:12","01/25/25 21:08","6448","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7343","3","2","01/25/25 21:19","01/25/25 22:33","4105","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","3","3","01/25/25 22:41","01/25/25 23:09","3665","S 01/25/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","1","01/25/25 23:17","01/26/25 00:25","7789","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","2","01/26/25 00:33","01/26/25 02:12","5047","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","3","01/26/25 02:18","01/26/25 03:02","5329","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","01/26/25 04:11","01/26/25 05:20","861","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","5","01/26/25 05:29","01/26/25 06:03","3419","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7361","2","3","01/26/25 14:14","01/26/25 15:13","4184","S 01/26/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/26/25 15:23","01/26/25 16:48","10196","S 01/26/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","01/26/25 17:37","01/26/25 19:22","12214","S 01/26/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","01/26/25 20:03","01/26/25 20:48","4712","S 01/26/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","4","01/26/25 20:53","01/26/25 21:47","3705","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7343","3","5","01/26/25 22:37","01/26/25 23:08","2920","S 01/26/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","1","01/26/25 23:18","01/27/25 00:00","2981","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","3","01/27/25 00:09","01/27/25 00:48","4884","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","01/27/25 01:39","01/27/25 01:57","1666","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","5","01/27/25 03:03","01/27/25 03:29","3351","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","6","01/27/25 03:38","01/27/25 03:53","1574","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","01/27/25 04:32","01/27/25 04:56","3640","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","01/27/25 05:01","01/27/25 05:28","4045","S 01/27/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","9","01/27/25 05:34","01/27/25 06:04","4356","S 01/27/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","01/27/25 14:33","01/27/25 16:55","15145","S 01/27/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/27/25 17:36","01/27/25 18:35","4904","S 01/27/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","01/27/25 18:51","01/27/25 22:05","21414","S 01/28/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","3","01/27/25 22:20","01/27/25 23:04","2477","S 01/28/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","1","01/27/25 23:15","01/27/25 23:44","3766","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7343","1","2","01/28/25 00:02","01/28/25 00:30","2934","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","3","01/28/25 00:43","01/28/25 00:50","759","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","01/28/25 01:38","01/28/25 01:57","2198","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","01/28/25 02:38","01/28/25 02:57","2929","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","01/28/25 03:11","01/28/25 03:27","2438","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","01/28/25 03:40","01/28/25 04:11","4234","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","01/28/25 04:55","01/28/25 05:24","2915","S 01/28/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","9","01/28/25 05:26","01/28/25 05:47","4521","S 01/28/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","01/28/25 14:15","01/28/25 16:46","15611","S 01/28/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/28/25 17:34","01/28/25 17:54","737","S 01/28/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","01/28/25 18:11","01/28/25 20:14","1805","S 01/28/25","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","01/28/25 20:28","01/28/25 23:14","17700","S 01/28/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","01/28/25 23:21","01/28/25 23:36","1727","S 01/28/25","NS",
"02301-9997","AFSM100","1","466000","466F7343","1","2","01/28/25 23:37","01/28/25 23:54","2073","S 01/29/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","3","01/29/25 00:03","01/29/25 00:24","2069","S 01/29/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","4","01/29/25 00:35","01/29/25 01:04","3421","S 01/29/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","5","01/29/25 02:34","01/29/25 02:57","3055","S 01/29/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","6","01/29/25 03:02","01/29/25 03:20","2943","S 01/29/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","7","01/29/25 04:11","01/29/25 04:25","2136","S 01/29/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","8","01/29/25 04:30","01/29/25 04:53","3129","S 01/29/25","S",
"02301-9997","AFSM100","1","463000","463F0M30","2","3","01/29/25 14:13","01/29/25 14:46","2011","S 01/29/25","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","01/29/25 15:12","01/29/25 18:00","18982","S 01/29/25","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","2","01/29/25 18:08","01/29/25 18:41","4053","S 01/29/25","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","01/29/25 18:50","01/29/25 19:46","4391","S 01/29/25","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","01/29/25 20:04","01/29/25 21:49","13334","S 01/29/25","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","5","01/29/25 22:25","01/29/25 22:53","2084","S 01/29/25","NS",
"02301-9997","AFSM100","1","466000","466F7343","1","1","01/29/25 23:27","01/30/25 00:04","4346","S 01/30/25","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","2","01/30/25 00:14","01/30/25 00:40","3226","S 01/30/25","S",
"02301-9997","AFSM100","1","466000","466F7368","1","3","01/30/25 01:47","01/30/25 03:12","6212","S 01/30/25","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","01/30/25 03:40","01/30/25 04:06","4591","S 01/30/25","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","01/30/25 04:49","01/30/25 05:13","3752","S 01/30/25","S",
"02301-9997","AFSM100","1","466000","466F7361","1","7","01/30/25 05:17","01/30/25 05:46","3807","S 01/30/25","S",
"02301-9997","AFSM100","1","466000","466F7043","1","8","01/30/25 05:48","01/30/25 06:15","4355","S 01/30/25","S",
"02301-9997","APBS","2","436000","436SA023","2","3","01/23/25 12:22","01/23/25 12:37","336","S 01/23/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","4","01/23/25 12:38","01/23/25 14:25","6551","S 01/23/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","01/23/25 15:03","01/23/25 17:26","8712","S 01/23/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","01/23/25 18:01","01/23/25 19:56","6918","S 01/23/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","01/23/25 22:35","01/24/25 04:11","23733","S 01/24/25","NS",
"02301-9997","APBS","2","436000","436SA023","2","2","01/24/25 12:13","01/24/25 12:36","892","S 01/24/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","3","01/24/25 12:37","01/24/25 14:24","6119","S 01/24/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","4","01/24/25 15:08","01/24/25 17:26","8363","S 01/24/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","01/24/25 18:04","01/24/25 19:57","7061","S 01/24/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","6","01/24/25 20:16","01/25/25 03:46","25820","S 01/25/25","NS",
"02301-9997","APBS","2","436000","436SA023","2","2","01/25/25 12:13","01/25/25 13:43","4868","S 01/25/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","3","01/25/25 13:44","01/25/25 14:30","3583","S 01/25/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","4","01/25/25 15:04","01/25/25 17:24","10748","S 01/25/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","01/25/25 18:07","01/25/25 19:56","8864","S 01/25/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","01/25/25 20:17","01/26/25 00:53","15578","S 01/26/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","01/26/25 01:32","01/26/25 03:13","4989","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","4","01/26/25 12:10","01/26/25 12:26","595","S 01/26/25","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","01/26/25 12:27","01/26/25 13:22","1981","S 01/26/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","6","01/26/25 13:23","01/26/25 14:25","3834","S 01/26/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","01/26/25 15:02","01/26/25 17:26","9614","S 01/26/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","01/26/25 18:00","01/26/25 21:55","9722","S 01/26/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","01/26/25 22:32","01/27/25 00:51","6467","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","01/27/25 01:31","01/27/25 02:59","4054","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","01/27/25 03:16","01/27/25 03:26","466","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","3","01/27/25 03:29","01/27/25 03:35","99","S 01/27/25","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","01/27/25 12:13","01/27/25 13:48","5476","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","7","01/27/25 13:50","01/27/25 14:26","3188","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","01/27/25 15:03","01/27/25 17:26","8594","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","01/27/25 18:02","01/27/25 19:54","8406","S 01/27/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","10","01/27/25 21:04","01/27/25 21:55","2671","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","11","01/27/25 22:33","01/27/25 23:01","1991","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","01/28/25 00:44","01/28/25 02:00","4495","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","01/28/25 02:39","01/28/25 02:47","240","S 01/28/25","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","01/28/25 12:12","01/28/25 12:39","683","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","6","01/28/25 12:40","01/28/25 14:25","6435","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","01/28/25 15:06","01/28/25 17:14","7322","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","01/28/25 18:04","01/28/25 19:55","6297","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","01/28/25 20:16","01/28/25 21:56","4372","S 01/28/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","01/28/25 22:30","01/29/25 02:30","14556","S 01/29/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","01/29/25 03:08","01/29/25 03:19","274","S 01/29/25","NS",
"02301-9997","APBS","2","436000","436SA023","2","4","01/29/25 12:16","01/29/25 13:32","2078","S 01/29/25","NS",
"02301-9997","APBS","2","439000","439PA023","2","5","01/29/25 13:32","01/29/25 14:40","2795","S 01/29/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","01/29/25 15:01","01/29/25 17:25","8132","S 01/29/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","01/29/25 18:04","01/29/25 19:55","5811","S 01/29/25","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","01/29/25 20:08","01/29/25 21:57","5749","S 01/29/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","01/29/25 22:08","01/30/25 02:38","16661","S 01/30/25","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","01/30/25 03:03","01/30/25 03:53","4035","S 01/30/25","NS",
"02301-9997","ATU","1","207000","ATU","2","2","01/23/25 08:00","01/23/25 16:00","766","S 01/23/25","NS",
"02301-9997","ATU","1","207000","ATU","1","1","01/24/25 00:00","01/24/25 08:00","195","S 01/24/25","NS",
"02301-9997","ATU","1","207000","ATU","2","2","01/24/25 08:00","01/24/25 16:00","453","S 01/24/25","NS",
"02301-9997","ATU","1","207000","ATU","2","3","01/25/25 08:00","01/25/25 16:00","685","S 01/25/25","NS",
"02301-9997","ATU","1","207000","ATU","3","4","01/25/25 16:00","01/26/25 00:00","81","S 01/26/25","NS",
"02301-9997","ATU","1","207000","ATU","1","1","01/26/25 00:00","01/26/25 08:00","713","S 01/26/25","NS",
"02301-9997","ATU","1","207000","ATU","2","2","01/26/25 08:00","01/26/25 16:00","348","S 01/26/25","NS",
"02301-9997","ATU","1","207000","ATU","3","3","01/26/25 16:00","01/27/25 00:00","45","S 01/27/25","NS",
"02301-9997","ATU","1","207000","ATU","1","1","01/27/25 00:00","01/27/25 08:00","18","S 01/27/25","NS",
"02301-9997","ATU","1","207000","ATU","2","2","01/27/25 08:00","01/27/25 16:00","621","S 01/27/25","NS",
"02301-9997","ATU","1","207000","ATU","1","1","01/29/25 00:00","01/29/25 08:00","179","S 01/29/25","NS",
"02301-9997","ATU","1","207000","ATU","2","2","01/29/25 08:00","01/29/25 16:00","664","S 01/29/25","NS",
"02301-9997","ATU","1","207000","ATU","1","1","01/30/25 00:00","01/30/25 08:00","244","S 01/30/25","NS",
"02301-9997","ATU","2","207000","ATU","2","3","01/23/25 06:00","01/23/25 14:00","1233","S 01/23/25","NS",
"02301-9997","ATU","2","207000","ATU","1","1","01/23/25 22:00","01/24/25 06:00","646","S 01/24/25","NS",
"02301-9997","ATU","2","207000","ATU","2","2","01/24/25 06:00","01/24/25 14:00","1790","S 01/24/25","NS",
"02301-9997","ATU","2","207000","ATU","1","1","01/24/25 22:00","01/25/25 06:00","573","S 01/25/25","NS",
"02301-9997","ATU","2","207000","ATU","2","2","01/25/25 06:00","01/25/25 14:00","1385","S 01/25/25","NS",
"02301-9997","ATU","2","207000","ATU","3","3","01/25/25 14:00","01/25/25 22:00","335","S 01/25/25","NS",
"02301-9997","ATU","2","207000","ATU","1","1","01/25/25 22:00","01/26/25 01:46","375","S 01/26/25","NS",
"02301-9997","ATU","2","207000","ATU","1","2","01/26/25 02:05","01/26/25 06:00","273","S 01/26/25","NS",
"02301-9997","ATU","2","207000","ATU","2","3","01/26/25 06:00","01/26/25 10:59","559","S 01/26/25","NS",
"02301-9997","ATU","2","207000","ATU","2","4","01/26/25 10:59","01/26/25 14:00","598","S 01/26/25","NS",
"02301-9997","ATU","2","207000","ATU","1","1","01/26/25 22:00","01/27/25 04:02","107","S 01/27/25","NS",
"02301-9997","ATU","2","207000","ATU","1","2","01/27/25 04:15","01/27/25 06:00","168","S 01/27/25","NS",
"02301-9997","ATU","2","207000","ATU","2","3","01/27/25 06:00","01/27/25 14:00","1124","S 01/27/25","NS",
"02301-9997","ATU","2","207000","ATU","1","1","01/27/25 22:00","01/28/25 02:29","29","S 01/28/25","NS",
"02301-9997","ATU","2","207000","ATU","1","2","01/28/25 02:39","01/28/25 06:00","520","S 01/28/25","NS",
"02301-9997","ATU","2","207000","ATU","2","3","01/28/25 06:00","01/28/25 14:00","866","S 01/28/25","NS",
"02301-9997","ATU","2","207000","ATU","3","2","01/28/25 15:14","01/28/25 22:00","116","S 01/28/25","NS",
"02301-9997","ATU","2","207000","ATU","1","2","01/28/25 23:36","01/29/25 06:00","646","S 01/29/25","NS",
"02301-9997","ATU","2","207000","ATU","2","3","01/29/25 06:00","01/29/25 14:00","1448","S 01/29/25","NS",
"02301-9997","ATU","2","207000","ATU","3","4","01/29/25 14:00","01/29/25 22:00","1","S 01/29/25","NS",
"02301-9997","ATU","2","207000","ATU","1","2","01/30/25 01:08","01/30/25 06:00","529","S 01/30/25","NS",
"02301-9997","DBCS","1","918000","LV02018U","3","3","01/23/25 14:32","01/23/25 15:46","26481","S 01/23/25","NS",
"02301-9997","DBCS","1","918000","LV02018U","3","4","01/23/25 16:03","01/23/25 16:54","17596","S 01/23/25","NS",
"02301-9997","DBCS","1","918000","LV02018U","3","5","01/23/25 18:06","01/23/25 18:29","8915","S 01/23/25","NS",
"02301-9997","DBCS","1","919000","LV02018U-2","3","6","01/23/25 18:50","01/23/25 19:23","13498","S 01/23/25","S",
"02301-9997","DBCS","1","919000","LV02018U-2","3","7","01/23/25 20:08","01/23/25 21:49","36756","S 01/23/25","S",
"02301-9997","DBCS","1","896000","896FA018","3","8","01/23/25 22:13","01/23/25 22:30","981","S 01/23/25","S",
"02301-9997","DBCS","1","918000","LV02368U","1","9","01/23/25 22:46","01/24/25 00:55","60959","S 01/24/25","S",
"02301-9997","DBCS","1","918000","LV02368U","1","10","01/24/25 01:33","01/24/25 02:09","15549","S 01/24/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","11","01/24/25 02:22","01/24/25 05:00","73680","S 01/24/25","S",
"02301-9997","DBCS","1","896000","896FA368","1","12","01/24/25 05:09","01/24/25 05:14","777","S 01/24/25","S",
"02301-9997","DBCS","1","918000","LV02018U","3","3","01/24/25 14:17","01/24/25 16:22","55122","S 01/24/25","NS",
"02301-9997","DBCS","1","919000","LV02018U-2","3","4","01/24/25 16:28","01/24/25 16:55","12147","S 01/24/25","S",
"02301-9997","DBCS","1","919000","LV02018U-2","3","5","01/24/25 17:33","01/24/25 18:43","40336","S 01/24/25","S",
"02301-9997","DBCS","1","896000","896FA018","3","6","01/24/25 18:48","01/24/25 18:53","801","S 01/24/25","S",
"02301-9997","DBCS","1","918000","LV02368U","3","7","01/24/25 20:22","01/24/25 21:50","27735","S 01/24/25","S",
"02301-9997","DBCS","1","918000","LV02368U","1","8","01/24/25 22:18","01/25/25 00:24","54146","S 01/25/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","9","01/25/25 01:27","01/25/25 02:25","25812","S 01/25/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","10","01/25/25 03:04","01/25/25 03:32","3524","S 01/25/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","11","01/25/25 04:01","01/25/25 05:37","47359","S 01/25/25","S",
"02301-9997","DBCS","1","896000","896FA368","1","12","01/25/25 05:39","01/25/25 05:46","1842","S 01/25/25","S",
"02301-9997","DBCS","1","918000","LV02018U","3","1","01/25/25 14:25","01/25/25 16:38","55121","S 01/25/25","NS",
"02301-9997","DBCS","1","918000","LV02368U","3","2","01/25/25 20:30","01/25/25 21:49","35133","S 01/25/25","S",
"02301-9997","DBCS","1","918000","LV02368U","1","3","01/25/25 22:25","01/26/25 00:52","31331","S 01/26/25","S",
"02301-9997","DBCS","1","918000","LV02368U","1","4","01/26/25 01:46","01/26/25 02:03","5229","S 01/26/25","S",
"02301-9997","DBCS","1","918000","LV02018U","3","3","01/26/25 14:24","01/26/25 15:47","36758","S 01/26/25","NS",
"02301-9997","DBCS","1","919000","LV02018U-2","3","4","01/26/25 16:36","01/26/25 16:51","6822","S 01/26/25","S",
"02301-9997","DBCS","1","919000","LV02018U-2","3","5","01/26/25 17:35","01/26/25 19:21","51900","S 01/26/25","S",
"02301-9997","DBCS","1","919000","LV02018U-2","3","6","01/26/25 20:04","01/26/25 21:01","28452","S 01/26/25","S",
"02301-9997","DBCS","1","896000","896FA018","3","7","01/26/25 21:10","01/26/25 21:19","1918","S 01/26/25","S",
"02301-9997","DBCS","1","918000","LV02368U","1","8","01/26/25 22:13","01/27/25 00:15","48131","S 01/27/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","9","01/27/25 00:37","01/27/25 00:55","8049","S 01/27/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","10","01/27/25 01:34","01/27/25 03:24","58411","S 01/27/25","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","11","01/27/25 04:07","01/27/25 05:32","43828","S 01/27/25","S",
"02301-9997","DBCS","1","896000","896FA368","1","12","01/27/25 05:42","01/27/25 05:48","2044","S 01/27/25","S",
"02301-9997","DBCS","1","918000","LV02018U","3","1","01/27/25 14:32","01/27/25 16:04","25608","S 01/27/25","NS",
"02301-9997","DBCS","1","918000","LV02018U","3","2","01/27/25 16:08","01/27/25 16:57","12905","S 01/27/25","NS",
"02301-9997","DBCS","1","918000","LV02018U","3","3","01/27/25 17:34","01/27/25 18:26","15644","S 01/27/25","NS",
"02301-9997","DBCS","1","919000","LV02018U-2","3","4","01/27/25 19:00","01/27/25 19:35","3749","S 01/27/25","S",
"02301-9997","DBCS","1","919000","LV02018U-2","3","5","01/27/25 20:04","01/27/25 21:51","36338","S 01/28/25","S",
