Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","12/18/23 15:13","12/18/23 18:34","52151","S 12/18/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","11","12/18/23 19:08","12/19/23 03:57","160507","S 12/19/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/19/23 16:11","12/19/23 18:52","49821","S 12/19/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","7","12/19/23 19:14","12/20/23 04:17","166822","S 12/20/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/20/23 15:54","12/20/23 15:57","524","S 12/20/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/20/23 16:04","12/20/23 16:34","9103","S 12/20/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","10","12/20/23 16:51","12/20/23 18:31","32661","S 12/20/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","12/20/23 19:18","12/21/23 02:11","91896","S 12/21/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","12/21/23 16:15","12/21/23 16:19","704","S 12/21/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","12/21/23 17:05","12/21/23 18:23","27686","S 12/21/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/21/23 19:09","12/21/23 22:39","65612","S 12/21/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","12/21/23 22:42","12/22/23 01:16","36102","S 12/22/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","12/22/23 17:05","12/22/23 17:15","271","S 12/22/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","12/22/23 17:22","12/22/23 18:56","25527","S 12/22/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","12/22/23 19:11","12/22/23 23:51","85322","S 12/22/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","12/18/23 15:10","12/18/23 16:03","2905","S 12/18/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","12","12/18/23 16:09","12/18/23 18:53","40261","S 12/18/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","13","12/18/23 19:09","12/19/23 03:52","126971","S 12/19/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/19/23 16:14","12/19/23 16:16","138","S 12/19/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/19/23 16:32","12/19/23 16:52","1659","S 12/19/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/19/23 17:04","12/19/23 18:51","31554","S 12/19/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","9","12/19/23 19:12","12/20/23 04:18","133627","S 12/20/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","12/20/23 15:57","12/20/23 16:01","519","S 12/20/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","12/20/23 16:04","12/20/23 18:55","56005","S 12/20/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","12/20/23 19:18","12/21/23 02:05","120540","S 12/21/23","NS",
