Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/21/24 17:15","11/21/24 17:49","5825","S 11/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/21/24 17:50","11/21/24 22:51","53903","S 11/21/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","11/22/24 19:16","11/22/24 20:07","11967","S 11/22/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","11/22/24 20:08","11/22/24 23:26","39387","S 11/22/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","11","11/25/24 17:10","11/25/24 19:16","12146","S 11/25/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","11/25/24 19:58","11/25/24 21:46","13623","S 11/25/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","13","11/25/24 21:50","11/25/24 23:37","23906","S 11/25/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/26/24 17:20","11/26/24 19:07","17966","S 11/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/26/24 19:20","11/26/24 19:31","2670","S 11/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","11/26/24 19:51","11/26/24 20:04","2506","S 11/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","11/26/24 20:06","11/26/24 23:03","39118","S 11/26/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/27/24 17:48","11/27/24 19:11","9152","S 11/27/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","11/27/24 19:53","11/27/24 23:18","46582","S 11/27/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/21/24 19:15","11/21/24 22:48","35749","S 11/21/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","11","11/22/24 17:03","11/22/24 23:15","64529","S 11/22/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/25/24 17:12","11/25/24 23:40","83164","S 11/25/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/26/24 17:19","11/26/24 23:11","58626","S 11/26/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/27/24 17:11","11/27/24 23:17","79646","S 11/27/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","1","11/21/24 07:29","11/21/24 07:34","10","S 11/21/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","2","4","11/21/24 12:33","11/21/24 13:18","4891","S 11/21/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","5","11/21/24 14:26","11/21/24 18:19","29482","S 11/21/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","1","11/21/24 18:28","11/21/24 18:53","3129","S 11/21/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","11/21/24 19:13","11/21/24 21:30","21258","S 11/21/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","3","11/21/24 21:36","11/21/24 21:57","3266","S 11/21/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","4","11/21/24 22:46","11/21/24 23:25","7496","S 11/21/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","1","11/21/24 23:35","11/22/24 00:13","6421","S 11/22/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","2","11/22/24 00:29","11/22/24 01:03","6239","S 11/22/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","11/22/24 01:17","11/22/24 02:07","4957","S 11/22/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","11/22/24 02:26","11/22/24 03:36","9298","S 11/22/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","5","11/22/24 03:42","11/22/24 04:10","5345","S 11/22/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","11/22/24 04:16","11/22/24 05:02","8949","S 11/22/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","7","11/22/24 05:08","11/22/24 05:57","8198","S 11/22/24","S",
