Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/04/24 17:41","09/04/24 22:38","67680","S 09/04/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/05/24 17:36","09/05/24 18:47","19184","S 09/05/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","09/05/24 19:20","09/05/24 19:58","5825","S 09/05/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","09/05/24 20:01","09/05/24 22:51","28530","S 09/05/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","09/06/24 19:14","09/06/24 22:45","45435","S 09/06/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/09/24 19:12","09/09/24 22:59","48319","S 09/09/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","09/10/24 19:15","09/10/24 22:08","46202","S 09/10/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","09/11/24 17:27","09/11/24 21:54","53889","S 09/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","09/04/24 19:19","09/04/24 22:46","40492","S 09/04/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/05/24 19:12","09/05/24 22:44","43779","S 09/05/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/06/24 19:16","09/06/24 22:45","42249","S 09/06/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","09/09/24 17:33","09/09/24 18:35","11585","S 09/09/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/09/24 19:17","09/09/24 23:02","46083","S 09/09/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","09/10/24 17:18","09/10/24 20:47","38717","S 09/10/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","6","09/10/24 21:46","09/10/24 22:05","5033","S 09/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","09/11/24 18:02","09/11/24 18:03","40","S 09/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","09/11/24 18:07","09/11/24 18:17","1442","S 09/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","9","09/11/24 18:23","09/11/24 18:30","1189","S 09/11/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","10","09/11/24 19:18","09/11/24 22:03","30160","S 09/11/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","09/04/24 15:14","09/04/24 17:10","12426","S 09/04/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","09/04/24 17:20","09/04/24 17:55","2709","S 09/04/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","3","09/04/24 18:24","09/04/24 19:09","4179","S 09/04/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","4","09/04/24 19:15","09/04/24 19:49","2799","S 09/04/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","5","09/04/24 20:32","09/04/24 21:04","3664","S 09/04/24","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","6","09/04/24 21:13","09/04/24 23:54","15041","S 09/04/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","09/05/24 00:02","09/05/24 00:17","1879","S 09/05/24","NS",
"02301-9997","AFSM100","1","466000","466F7343","1","2","09/05/24 00:31","09/05/24 01:04","5792","S 09/05/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","09/05/24 02:04","09/05/24 02:22","3395","S 09/05/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","09/05/24 03:06","09/05/24 03:40","6219","S 09/05/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","09/05/24 03:51","09/05/24 04:14","4305","S 09/05/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","09/05/24 04:25","09/05/24 04:39","2573","S 09/05/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","7","09/05/24 04:46","09/05/24 05:04","3559","S 09/05/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","8","09/05/24 05:11","09/05/24 05:34","2666","S 09/05/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","09/05/24 17:02","09/05/24 20:04","13473","S 09/05/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","09/05/24 20:43","09/06/24 00:35","18680","S 09/06/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","09/06/24 00:38","09/06/24 00:57","3082","S 09/06/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","09/06/24 01:05","09/06/24 02:53","3993","S 09/06/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","09/06/24 02:56","09/06/24 03:28","3573","S 09/06/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","09/06/24 03:43","09/06/24 04:38","3506","S 09/06/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","09/06/24 04:52","09/06/24 05:14","3860","S 09/06/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","6","09/06/24 05:21","09/06/24 05:34","1713","S 09/06/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","7","09/06/24 05:40","09/06/24 06:09","3780","S 09/06/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","8","09/06/24 06:13","09/06/24 06:24","1933","S 09/06/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","09/06/24 15:27","09/06/24 19:08","18524","S 09/06/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","09/06/24 19:29","09/06/24 19:51","1936","S 09/06/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","09/06/24 20:28","09/07/24 01:04","26803","S 09/07/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","09/07/24 01:30","09/07/24 01:45","1685","S 09/07/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","09/07/24 01:52","09/07/24 02:30","4849","S 09/07/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","09/07/24 02:34","09/07/24 02:50","2824","S 09/07/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","09/07/24 02:58","09/07/24 03:16","3027","S 09/07/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","09/07/24 03:24","09/07/24 03:46","2836","S 09/07/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","6","09/07/24 03:53","09/07/24 04:53","2641","S 09/07/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","7","09/07/24 04:53","09/07/24 05:57","6225","S 09/07/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","8","09/07/24 06:07","09/07/24 06:25","990","S 09/07/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","09/07/24 19:35","09/07/24 21:43","6115","S 09/07/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","4","09/07/24 22:42","09/08/24 01:36","10427","S 09/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","1","09/08/24 02:25","09/08/24 04:06","11004","S 09/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","2","09/08/24 04:07","09/08/24 04:46","3511","S 09/08/24","NS",
"02301-9997","AFSM100","1","466000","466F7361","1","3","09/08/24 04:54","09/08/24 04:58","147","S 09/08/24","NS",
"02301-9997","AFSM100","1","466000","466F7361","1","4","09/08/24 04:58","09/08/24 05:47","3848","S 09/08/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","09/08/24 15:05","09/08/24 16:37","7867","S 09/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","09/08/24 17:36","09/08/24 18:00","2412","S 09/08/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","3","09/08/24 18:16","09/08/24 19:54","8459","S 09/08/24","S",
"02301-9997","AFSM100","1","466000","466F7043","3","4","09/08/24 20:04","09/08/24 20:29","2906","S 09/08/24","S",
"02301-9997","AFSM100","1","466000","466F7043","3","5","09/08/24 21:07","09/08/24 22:06","9491","S 09/08/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","6","09/08/24 22:17","09/08/24 23:48","10851","S 09/08/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","1","09/08/24 23:56","09/09/24 01:18","10796","S 09/09/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","2","09/09/24 01:41","09/09/24 02:41","7069","S 09/09/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","3","09/09/24 02:49","09/09/24 04:19","4400","S 09/09/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","09/09/24 04:37","09/09/24 05:31","5831","S 09/09/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","09/09/24 05:35","09/09/24 05:59","3423","S 09/09/24","S",
