Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFSM100","4","466000","466F7343","1","3","05/09/24 02:05","05/09/24 02:37","5392","S 05/09/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","05/09/24 03:10","05/09/24 04:28","8642","S 05/09/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","05/09/24 04:29","05/09/24 05:17","6003","S 05/09/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","05/09/24 05:25","05/09/24 05:47","2766","S 05/09/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","05/09/24 06:05","05/09/24 06:22","3624","S 05/09/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","05/09/24 06:30","05/09/24 06:40","1928","S 05/09/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","05/09/24 11:38","05/09/24 13:17","10774","S 05/09/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/09/24 15:54","05/09/24 16:26","3218","S 05/09/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","05/09/24 17:06","05/09/24 18:55","11553","S 05/09/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","05/09/24 19:13","05/09/24 20:20","2409","S 05/09/24","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","4","05/09/24 20:29","05/10/24 00:02","27114","S 05/10/24","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","05/10/24 00:16","05/10/24 00:37","4035","S 05/10/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","05/10/24 00:48","05/10/24 01:48","10830","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","05/10/24 01:59","05/10/24 02:34","4464","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","05/10/24 03:03","05/10/24 03:32","4878","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","05/10/24 03:48","05/10/24 04:25","6994","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","05/10/24 04:36","05/10/24 05:05","4671","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","05/10/24 05:12","05/10/24 05:40","4010","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","8","05/10/24 05:48","05/10/24 06:07","2783","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","9","05/10/24 06:12","05/10/24 06:31","3156","S 05/10/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","3","05/10/24 11:34","05/10/24 13:31","9334","S 05/10/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","4","05/10/24 14:49","05/10/24 17:54","11859","S 05/10/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/10/24 19:19","05/10/24 20:06","6751","S 05/10/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","2","05/10/24 20:16","05/10/24 21:16","5340","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","3","05/10/24 21:24","05/10/24 21:52","2660","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7359","3","4","05/10/24 21:54","05/10/24 22:31","4540","S 05/10/24","S",
"02301-9997","AFSM100","4","466000","466F7368","3","5","05/10/24 22:40","05/10/24 22:44","3","S 05/10/24","NS",
"02301-9997","AFSM100","4","466000","466F7368","1","6","05/10/24 22:45","05/11/24 01:06","17638","S 05/11/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","1","05/11/24 02:07","05/11/24 03:06","4618","S 05/11/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","2","05/11/24 03:15","05/11/24 04:23","11064","S 05/11/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","3","05/11/24 04:29","05/11/24 05:28","9077","S 05/11/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","4","05/11/24 05:39","05/11/24 06:16","6955","S 05/11/24","S",
"02301-9997","AFSM100","4","463000","463F0M30","1","1","05/11/24 23:31","05/12/24 01:25","8436","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","2","05/12/24 02:03","05/12/24 03:54","8912","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","1","3","05/12/24 04:33","05/12/24 06:10","13573","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","05/12/24 15:04","05/12/24 16:59","18813","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","05/12/24 18:29","05/12/24 19:03","3868","S 05/12/24","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","05/12/24 19:13","05/12/24 19:35","2755","S 05/12/24","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","4","05/12/24 19:37","05/12/24 20:27","5593","S 05/12/24","S",
"02301-9997","AFSM100","4","466000","466F7025","3","5","05/12/24 21:30","05/12/24 21:56","2758","S 05/12/24","S",
"02301-9997","AFSM100","4","466000","466F7343","3","6","05/12/24 22:23","05/12/24 22:55","3336","S 05/12/24","S",
"02301-9997","AFSM100","4","466000","466F7343","1","1","05/12/24 23:30","05/13/24 00:12","4492","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7359","1","2","05/13/24 00:20","05/13/24 01:19","9765","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","05/13/24 01:36","05/13/24 02:27","7169","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7361","1","4","05/13/24 02:34","05/13/24 03:24","4576","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","05/13/24 03:30","05/13/24 04:19","6772","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","05/13/24 04:28","05/13/24 05:10","6771","S 05/13/24","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","05/13/24 05:20","05/13/24 06:09","9557","S 05/13/24","S",
"02301-9997","AFSM100 Canceller","4","468000","FLAT CANCELLATIONS","3","1","05/10/24 20:07","05/10/24 20:17","264","S 05/14/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","6","05/05/24 22:31","05/05/24 23:55","4045","S 05/05/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/06/24 00:38","05/06/24 02:55","10572","S 05/06/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","05/06/24 03:35","05/06/24 05:26","6719","S 05/06/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","05/06/24 12:41","05/06/24 14:01","3162","S 05/06/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","6","05/06/24 14:30","05/06/24 16:47","3950","S 05/06/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","05/06/24 17:35","05/06/24 20:03","7742","S 05/06/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","05/06/24 22:19","05/06/24 23:56","4777","S 05/06/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/07/24 00:35","05/07/24 03:00","6863","S 05/07/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","05/07/24 03:34","05/07/24 05:26","6326","S 05/07/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","05/07/24 12:41","05/07/24 13:59","3597","S 05/07/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","7","05/07/24 14:29","05/07/24 14:43","160","S 05/07/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","05/07/24 14:46","05/07/24 16:59","9080","S 05/07/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","05/07/24 17:47","05/07/24 20:00","9672","S 05/07/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","05/07/24 22:09","05/08/24 00:01","5854","S 05/08/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/08/24 00:40","05/08/24 02:57","7058","S 05/08/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","05/08/24 03:40","05/08/24 05:24","5965","S 05/08/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","05/08/24 12:58","05/08/24 14:00","1199","S 05/08/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","7","05/08/24 14:35","05/08/24 15:25","1489","S 05/08/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","05/08/24 15:27","05/08/24 17:02","4802","S 05/08/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","05/08/24 17:39","05/08/24 19:54","5713","S 05/08/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","05/08/24 22:10","05/08/24 23:58","3111","S 05/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/09/24 00:41","05/09/24 03:00","6113","S 05/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","05/09/24 03:34","05/09/24 05:47","6988","S 05/09/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","05/09/24 12:48","05/09/24 14:01","2622","S 05/09/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","7","05/09/24 14:34","05/09/24 15:50","1943","S 05/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","05/09/24 15:51","05/09/24 16:59","3697","S 05/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","05/09/24 17:43","05/09/24 19:59","8552","S 05/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","05/09/24 22:54","05/09/24 23:16","21","S 05/09/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","12","05/09/24 23:30","05/09/24 23:59","1660","S 05/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/10/24 00:33","05/10/24 05:39","19230","S 05/10/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","5","05/10/24 12:48","05/10/24 14:00","2941","S 05/10/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","6","05/10/24 14:35","05/10/24 15:51","4014","S 05/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","05/10/24 15:52","05/10/24 17:22","3960","S 05/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","05/10/24 17:39","05/10/24 20:06","7391","S 05/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","05/10/24 20:23","05/10/24 21:36","3105","S 05/10/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","05/10/24 22:10","05/10/24 23:59","4504","S 05/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/11/24 00:35","05/11/24 00:56","833","S 05/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","05/11/24 01:11","05/11/24 02:56","6277","S 05/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","3","05/11/24 03:33","05/11/24 05:29","7227","S 05/11/24","NS",
"02301-9997","APBS","2","436000","436SA023","2","6","05/11/24 13:07","05/11/24 14:31","2049","S 05/11/24","NS",
"02301-9997","APBS","2","436000","436SA023","3","7","05/11/24 15:25","05/11/24 15:57","816","S 05/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","05/11/24 15:57","05/11/24 17:01","3665","S 05/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","05/11/24 17:36","05/11/24 20:01","7493","S 05/11/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","05/11/24 22:20","05/12/24 00:00","4999","S 05/12/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/12/24 00:35","05/12/24 05:23","10203","S 05/12/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","3","05/12/24 22:27","05/12/24 23:59","3560","S 05/13/24","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","05/13/24 00:34","05/13/24 05:28","19105","S 05/13/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/05/24 07:00","05/05/24 15:00","1009","S 05/05/24","NS",
"02301-9997","ATU","1","207000","ATU","3","3","05/05/24 15:00","05/05/24 23:00","955","S 05/05/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","05/07/24 02:26","05/07/24 07:00","1","S 05/07/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/07/24 07:00","05/07/24 15:00","1154","S 05/07/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/08/24 07:00","05/08/24 15:00","494","S 05/08/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/09/24 07:00","05/09/24 15:00","787","S 05/09/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/10/24 07:00","05/10/24 15:00","491","S 05/10/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/11/24 07:00","05/11/24 15:00","436","S 05/11/24","NS",
"02301-9997","ATU","1","207000","ATU","3","3","05/11/24 15:00","05/11/24 23:00","314","S 05/11/24","NS",
"02301-9997","ATU","1","207000","ATU","1","1","05/11/24 23:00","05/12/24 07:00","11","S 05/12/24","NS",
"02301-9997","ATU","1","207000","ATU","2","2","05/12/24 07:00","05/12/24 15:00","275","S 05/12/24","NS",
"02301-9997","ATU","1","207000","ATU","3","3","05/12/24 15:00","05/12/24 23:00","847","S 05/12/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","05/05/24 07:00","05/05/24 15:00","1164","S 05/05/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/05/24 23:00","05/06/24 07:00","42","S 05/06/24","NS",
"02301-9997","ATU","2","207000","ATU","2","1","05/06/24 07:40","05/06/24 15:00","1006","S 05/06/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/06/24 23:00","05/07/24 07:00","320","S 05/07/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","05/07/24 07:00","05/07/24 15:00","1347","S 05/07/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/07/24 23:00","05/08/24 07:00","361","S 05/08/24","NS",
"02301-9997","ATU","2","207000","ATU","2","1","05/08/24 08:06","05/08/24 15:00","1057","S 05/08/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/08/24 23:00","05/09/24 07:00","338","S 05/09/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","05/09/24 07:00","05/09/24 15:00","1214","S 05/09/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","05/09/24 15:00","05/09/24 23:00","642","S 05/09/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/09/24 23:00","05/10/24 07:00","547","S 05/10/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","05/10/24 07:00","05/10/24 15:00","1240","S 05/10/24","NS",
"02301-9997","ATU","2","207000","ATU","3","3","05/10/24 15:00","05/10/24 23:00","286","S 05/10/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/10/24 23:00","05/11/24 07:00","354","S 05/11/24","NS",
"02301-9997","ATU","2","207000","ATU","2","2","05/11/24 07:00","05/11/24 15:00","84","S 05/11/24","NS",
"02301-9997","ATU","2","207000","ATU","1","3","05/12/24 03:24","05/12/24 07:00","184","S 05/12/24","NS",
"02301-9997","ATU","2","207000","ATU","2","4","05/12/24 07:00","05/12/24 15:00","822","S 05/12/24","NS",
"02301-9997","ATU","2","207000","ATU","1","1","05/12/24 23:00","05/13/24 03:39","133","S 05/13/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","1","05/05/24 11:16","05/05/24 11:58","22633","S 05/05/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","2","2","05/05/24 12:32","05/05/24 13:22","24760","S 05/05/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","2","3","05/05/24 14:08","05/05/24 15:37","34080","S 05/05/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","4","05/05/24 15:48","05/05/24 15:54","1577","S 05/05/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","5","05/05/24 17:10","05/05/24 17:16","1854","S 05/05/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","6","05/05/24 17:20","05/05/24 18:05","16833","S 05/05/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","7","05/05/24 18:14","05/05/24 18:31","6719","S 05/05/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","8","05/05/24 19:17","05/05/24 20:45","36803","S 05/05/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","3","9","05/05/24 21:15","05/05/24 21:52","20533","S 05/05/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","10","05/05/24 22:35","05/06/24 00:26","50478","S 05/06/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","11","05/06/24 01:08","05/06/24 02:23","7486","S 05/06/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","12","05/06/24 02:24","05/06/24 02:59","5939","S 05/06/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","13","05/06/24 03:05","05/06/24 04:15","27612","S 05/06/24","S",
"02301-9997","DBCS","1","896000","896FA368","1","14","05/06/24 04:22","05/06/24 04:49","9214","S 05/06/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","1","05/06/24 11:25","05/06/24 13:28","45300","S 05/06/24","S",
"02301-9997","DBCS","1","918000","LV02090U","3","2","05/06/24 14:12","05/06/24 16:39","58020","S 05/06/24","S",
"02301-9997","DBCS","1","918000","LV02090U","3","3","05/06/24 17:21","05/06/24 17:33","2021","S 05/06/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","4","05/06/24 18:05","05/06/24 21:56","95724","S 05/06/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","5","05/06/24 22:26","05/06/24 22:35","1951","S 05/06/24","S",
"02301-9997","DBCS","1","918000","LV02368U","1","6","05/06/24 22:44","05/07/24 02:39","66081","S 05/07/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","7","05/07/24 03:32","05/07/24 05:50","63213","S 05/07/24","S",
"02301-9997","DBCS","1","896000","896FA368","1","8","05/07/24 05:58","05/07/24 06:09","3340","S 05/07/24","S",
"02301-9997","DBCS","1","918000","LV02368U","2","5","05/07/24 11:17","05/07/24 13:27","45221","S 05/07/24","S",
"02301-9997","DBCS","1","918000","LV02090U","3","6","05/07/24 14:34","05/07/24 16:34","45050","S 05/07/24","S",
"02301-9997","DBCS","1","918000","LV02090U","3","7","05/07/24 17:11","05/07/24 17:55","13530","S 05/07/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","8","05/07/24 18:15","05/07/24 18:57","22617","S 05/07/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","9","05/07/24 19:03","05/07/24 19:07","2046","S 05/07/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","10","05/07/24 19:14","05/07/24 20:04","27641","S 05/07/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","11","05/07/24 20:11","05/07/24 20:15","1422","S 05/07/24","S",
"02301-9997","DBCS","1","918000","LV02368U","3","12","05/07/24 20:33","05/07/24 21:57","37411","S 05/07/24","S",
"02301-9997","DBCS","1","918000","LV02368U","1","13","05/07/24 22:55","05/07/24 23:32","17335","S 05/07/24","S",
"02301-9997","DBCS","1","918000","LV02368U","1","14","05/07/24 23:36","05/08/24 00:04","6057","S 05/08/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","1","15","05/08/24 01:04","05/08/24 04:51","101445","S 05/08/24","S",
"02301-9997","DBCS","1","896000","896FA368","1","16","05/08/24 05:26","05/08/24 05:30","2186","S 05/08/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","3","05/08/24 11:16","05/08/24 12:31","23330","S 05/08/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","4","05/08/24 12:38","05/08/24 13:14","14890","S 05/08/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","5","05/08/24 13:15","05/08/24 13:16","274","S 05/08/24","NS",
"02301-9997","DBCS","1","918000","LV02090U","2","6","05/08/24 13:27","05/08/24 13:31","700","S 05/08/24","S",
"02301-9997","DBCS","1","918000","LV02090U","2","7","05/08/24 14:08","05/08/24 15:27","19679","S 05/08/24","S",
"02301-9997","DBCS","1","919000","LV02368U-2","3","8","05/08/24 15:49","05/08/24 15:50","59","NS","NS",
"02301-9997","DBCS","1","919000","LV02090U-2","3","9","05/08/24 15:50","05/08/24 16:22","16244","S 05/08/24","S",
"02301-9997","DBCS","1","919000","LV02090U-2","3","10","05/08/24 17:04","05/08/24 18:15","35868","S 05/08/24","S",
"02301-9997","DBCS","1","896000","896FA090","3","11","05/08/24 18:27","05/08/24 18:36","1429","S 05/08/24","S",
