Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/13/23 18:09","11/13/23 18:54","632","S 11/13/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/13/23 19:11","11/14/23 00:30","73610","S 11/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/14/23 19:47","11/14/23 23:19","54436","S 11/14/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/15/23 19:46","11/15/23 22:54","32733","S 11/15/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/16/23 19:09","11/16/23 22:30","45577","S 11/16/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/17/23 17:06","11/17/23 19:03","24023","S 11/17/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/17/23 19:12","11/17/23 21:34","29320","S 11/17/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","11/17/23 21:46","11/17/23 22:27","8954","S 11/17/23","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","11/20/23 19:18","11/21/23 00:43","60988","S 11/21/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/13/23 18:23","11/14/23 00:31","56244","S 11/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/14/23 19:15","11/14/23 22:31","31645","S 11/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/14/23 22:34","11/14/23 23:22","10477","S 11/14/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/15/23 17:05","11/15/23 17:55","8475","S 11/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/15/23 19:11","11/15/23 22:47","47629","S 11/15/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/16/23 19:12","11/16/23 22:42","47695","S 11/16/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/17/23 19:15","11/17/23 22:29","38946","S 11/17/23","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/20/23 19:16","11/21/23 00:45","63447","S 11/21/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","6","11/13/23 13:41","11/13/23 17:42","29280","S 11/13/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/13/23 18:32","11/13/23 18:50","1315","S 11/13/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","11/13/23 18:56","11/13/23 20:53","14745","S 11/13/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","3","11/13/23 21:06","11/13/23 23:50","23103","S 11/13/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/13/23 23:57","11/14/23 00:19","3184","S 11/14/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/14/23 00:23","11/14/23 01:20","8656","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/14/23 02:02","11/14/23 02:52","8103","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","11/14/23 02:58","11/14/23 03:57","7617","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","5","11/14/23 03:57","11/14/23 04:46","7373","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/14/23 04:48","11/14/23 05:47","7537","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","7","11/14/23 05:53","11/14/23 06:25","6286","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7368","2","3","11/14/23 10:54","11/14/23 13:11","8672","S 11/14/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","11/14/23 13:11","11/14/23 13:29","1083","S 11/14/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","5","11/14/23 14:07","11/14/23 18:44","23982","S 11/14/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","1","11/14/23 18:45","11/14/23 19:24","1239","S 11/14/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","4","11/14/23 19:55","11/14/23 20:12","893","S 11/14/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","11/14/23 20:21","11/15/23 00:19","30773","S 11/15/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/15/23 00:19","11/15/23 00:58","4743","S 11/15/23","NS",
"02301-9997","AFSM100","4","466000","466F7072","1","2","11/15/23 00:58","11/15/23 01:31","4549","S 11/15/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","3","11/15/23 01:43","11/15/23 02:27","5030","S 11/15/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","4","11/15/23 02:27","11/15/23 03:15","4335","S 11/15/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","11/15/23 03:24","11/15/23 04:46","9135","S 11/15/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","11/15/23 04:56","11/15/23 05:43","11249","S 11/15/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","7","11/15/23 05:49","11/15/23 06:39","6585","S 11/15/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","11/15/23 11:19","11/15/23 13:28","15718","S 11/15/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","5","11/15/23 13:36","11/15/23 19:07","23349","S 11/15/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/15/23 19:09","11/15/23 19:49","3110","S 11/15/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","11/15/23 19:59","11/15/23 23:52","34007","S 11/15/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/16/23 00:00","11/16/23 00:33","4444","S 11/16/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/16/23 00:38","11/16/23 01:48","10843","S 11/16/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","3","11/16/23 01:56","11/16/23 03:00","10799","S 11/16/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","4","11/16/23 03:17","11/16/23 04:11","8942","S 11/16/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","6","11/16/23 04:21","11/16/23 05:00","7149","S 11/16/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","7","11/16/23 05:04","11/16/23 05:45","6946","S 11/16/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","8","11/16/23 05:49","11/16/23 06:31","5702","S 11/16/23","S",
"02301-9997","AFSM100","4","466000","466F7368","2","4","11/16/23 11:29","11/16/23 12:32","8377","S 11/16/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","11/16/23 12:40","11/16/23 13:26","4013","S 11/16/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","6","11/16/23 14:14","11/16/23 19:20","29638","S 11/16/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","1","11/16/23 19:23","11/16/23 20:14","5460","S 11/16/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","2","11/16/23 20:20","11/16/23 22:51","26893","S 11/16/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","3","11/16/23 22:59","11/16/23 23:27","2488","S 11/16/23","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","1","11/16/23 23:30","11/17/23 00:14","6298","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","2","11/17/23 00:19","11/17/23 02:08","9550","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","3","11/17/23 02:24","11/17/23 03:24","9249","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","4","11/17/23 03:29","11/17/23 04:00","7254","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","5","11/17/23 04:08","11/17/23 04:45","6034","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/17/23 04:50","11/17/23 05:13","4654","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","7","11/17/23 05:17","11/17/23 05:51","7346","S 11/17/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","11/17/23 11:49","11/17/23 13:14","12642","S 11/17/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","11/17/23 14:03","11/17/23 15:00","6399","S 11/17/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/17/23 15:42","11/17/23 17:01","11231","S 11/17/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/17/23 18:05","11/17/23 18:18","552","S 11/17/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","3","11/17/23 18:26","11/17/23 18:54","4654","S 11/17/23","S",
"02301-9997","AFSM100","4","466000","466F7025","3","4","11/17/23 19:20","11/17/23 20:20","2859","S 11/17/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","11/17/23 20:31","11/17/23 23:43","21911","S 11/17/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","1","2","11/18/23 00:09","11/18/23 00:42","4789","S 11/18/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","3","11/18/23 00:48","11/18/23 01:41","7489","S 11/18/23","NS",
"02301-9997","AFSM100","4","466000","466F7BRK","1","4","11/18/23 02:07","11/18/23 02:58","9670","S 11/18/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","5","11/18/23 03:07","11/18/23 03:39","6247","S 11/18/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","6","11/18/23 03:45","11/18/23 04:10","4773","S 11/18/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","7","11/18/23 04:15","11/18/23 04:46","5297","S 11/18/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","8","11/18/23 04:51","11/18/23 05:08","3936","S 11/18/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","9","11/18/23 05:12","11/18/23 05:44","6490","S 11/18/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","10","11/18/23 05:49","11/18/23 06:10","4209","S 11/18/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","11/18/23 11:35","11/18/23 12:56","9834","S 11/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","5","11/18/23 14:03","11/18/23 14:08","2","NS","NS",
"02301-9997","AFSM100","4","463000","463F0M30","2","6","11/18/23 14:36","11/18/23 15:20","6097","S 11/18/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/18/23 19:20","11/18/23 22:37","9495","S 11/19/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","1","2","11/18/23 22:40","11/19/23 00:04","8693","S 11/19/23","S",
"02301-9997","AFSM100","4","466000","466F7343","1","1","11/19/23 00:07","11/19/23 01:43","5959","S 11/19/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","2","11/19/23 02:14","11/19/23 03:02","5002","S 11/19/23","S",
"02301-9997","AFSM100","4","466000","466F7368","1","3","11/19/23 03:14","11/19/23 04:23","8504","S 11/19/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","11/19/23 04:39","11/19/23 05:18","4104","S 11/19/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","5","11/19/23 05:22","11/19/23 06:00","4760","S 11/19/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","6","11/19/23 06:04","11/19/23 06:28","3252","S 11/19/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/19/23 15:11","11/19/23 16:27","11703","S 11/20/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","3","11/19/23 17:42","11/19/23 18:09","3929","S 11/20/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","4","11/19/23 19:08","11/19/23 20:32","11482","S 11/20/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","5","11/19/23 20:43","11/19/23 20:53","1217","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7025","3","6","11/19/23 21:38","11/19/23 22:07","1926","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7025","3","7","11/19/23 22:15","11/19/23 22:22","181","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7343","3","8","11/19/23 22:34","11/19/23 22:51","1404","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","1","11/19/23 23:59","11/20/23 00:04","261","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","2","11/20/23 00:06","11/20/23 02:00","6459","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","11/20/23 02:10","11/20/23 02:42","3846","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","11/20/23 03:12","11/20/23 04:30","6204","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","11/20/23 04:39","11/20/23 05:17","4018","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","6","11/20/23 05:22","11/20/23 06:27","7324","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","2","1","11/20/23 07:09","11/20/23 07:23","112","S 11/20/23","S",
"02301-9997","AFSM100","4","466000","466F7368","2","3","11/20/23 10:43","11/20/23 11:16","4166","S 11/20/23","S",
"02301-9997","AFSM100","4","463000","463F0M30","2","4","11/20/23 11:21","11/20/23 15:58","8993","S 11/20/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","1","11/20/23 15:58","11/20/23 16:47","6915","S 11/20/23","NS",
"02301-9997","AFSM100","4","463000","463F0M30","3","2","11/20/23 18:01","11/20/23 18:57","1442","S 11/20/23","NS",
"02301-9997","AFSM100","4","466000","466F7025","3","4","11/20/23 19:13","11/20/23 20:01","5411","S 11/20/23","S",
"02301-9997","AFSM100","4","461000","461F0OGP","3","5","11/20/23 20:08","11/20/23 20:51","8718","S 11/20/23","NS",
"02301-9997","AFSM100","4","461000","461F0OGP","1","6","11/20/23 21:35","11/21/23 01:40","32669","S 11/21/23","NS",
"02301-9997","AFSM100","4","462000","462F0OVR","1","1","11/21/23 01:50","11/21/23 02:05","3143","S 11/21/23","NS",
"02301-9997","AFSM100","4","466000","466F7343","1","2","11/21/23 02:22","11/21/23 03:25","7275","S 11/21/23","S",
"02301-9997","AFSM100","4","466000","466F7072","1","3","11/21/23 03:30","11/21/23 04:13","5538","S 11/21/23","S",
"02301-9997","AFSM100","4","466000","466F7359","1","4","11/21/23 04:17","11/21/23 04:56","5542","S 11/21/23","S",
"02301-9997","AFSM100","4","466000","466F7361","1","5","11/21/23 05:02","11/21/23 05:28","3319","S 11/21/23","S",
"02301-9997","AFSM100","4","466000","466F7043","1","6","11/21/23 05:37","11/21/23 06:02","3637","S 11/21/23","S",
"02301-9997","AFSM100","4","466000","466F7BRK","1","7","11/21/23 06:07","11/21/23 06:25","3543","S 11/21/23","S",
"02301-9997","APBS","2","437000","437SA023","2","5","11/13/23 13:00","11/13/23 14:01","2323","S 11/13/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","6","11/13/23 14:35","11/13/23 16:02","3790","S 11/13/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","11/13/23 16:08","11/13/23 17:02","2935","S 11/13/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","11/13/23 17:57","11/13/23 19:56","7647","S 11/13/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","11/13/23 22:13","11/14/23 00:02","3561","S 11/14/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/14/23 00:37","11/14/23 02:59","6493","S 11/14/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/14/23 04:27","11/14/23 05:56","3759","S 11/14/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","5","11/14/23 12:32","11/14/23 14:02","3910","S 11/14/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","6","11/14/23 14:36","11/14/23 14:53","600","S 11/14/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","11/14/23 14:53","11/14/23 17:01","6666","S 11/14/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","11/14/23 17:58","11/14/23 19:55","5403","S 11/14/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","11/14/23 22:14","11/15/23 00:05","7212","S 11/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/15/23 00:38","11/15/23 02:59","9069","S 11/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/15/23 03:38","11/15/23 05:45","7541","S 11/15/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","5","11/15/23 12:15","11/15/23 13:29","1952","S 11/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","2","6","11/15/23 13:29","11/15/23 14:02","1770","S 11/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","11/15/23 14:44","11/15/23 17:02","7670","S 11/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","11/15/23 17:50","11/15/23 20:02","6310","S 11/15/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","9","11/15/23 22:28","11/16/23 00:05","6134","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/16/23 00:42","11/16/23 02:57","10342","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/16/23 03:39","11/16/23 05:43","8044","S 11/16/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","4","11/16/23 12:16","11/16/23 13:57","4261","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","5","11/16/23 14:46","11/16/23 17:03","8202","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","11/16/23 17:35","11/16/23 20:02","8301","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","11/16/23 20:21","11/16/23 21:04","1186","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","11/16/23 22:45","11/16/23 22:56","194","S 11/16/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","11/16/23 23:39","11/17/23 00:01","1634","S 11/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/17/23 00:37","11/17/23 02:58","9778","S 11/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","3","11/17/23 03:37","11/17/23 05:45","9588","S 11/17/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","6","11/17/23 12:40","11/17/23 14:02","4197","S 11/17/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","7","11/17/23 14:38","11/17/23 15:20","2457","S 11/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","8","11/17/23 15:21","11/17/23 17:03","8408","S 11/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","9","11/17/23 17:50","11/17/23 20:01","7926","S 11/17/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","10","11/17/23 22:15","11/18/23 00:02","7308","S 11/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/18/23 00:37","11/18/23 02:58","9468","S 11/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/18/23 03:46","11/18/23 05:55","5690","S 11/18/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","4","11/18/23 12:12","11/18/23 14:03","3747","S 11/18/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","5","11/18/23 14:38","11/18/23 17:02","4717","S 11/18/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","6","11/18/23 17:42","11/18/23 19:02","2304","S 11/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","11/18/23 19:03","11/18/23 20:01","1094","S 11/18/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","11/18/23 22:11","11/19/23 00:00","4614","S 11/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/19/23 00:38","11/19/23 02:59","10376","S 11/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/19/23 03:40","11/19/23 05:50","7314","S 11/19/23","NS",
"02301-9997","APBS","2","439000","439PA023","2","5","11/19/23 12:27","11/19/23 14:02","4712","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","6","11/19/23 14:38","11/19/23 17:19","6564","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","7","11/19/23 17:39","11/19/23 19:58","5349","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","8","11/19/23 22:19","11/20/23 00:03","4663","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/20/23 00:41","11/20/23 02:59","9165","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/20/23 03:44","11/20/23 04:41","3237","S 11/20/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","4","11/20/23 12:24","11/20/23 12:32","175","S 11/20/23","NS",
"02301-9997","APBS","2","437000","437SA023","2","7","11/20/23 12:56","11/20/23 14:17","958","S 11/20/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","8","11/20/23 14:38","11/20/23 15:56","2141","S 11/20/23","NS",
"02301-9997","APBS","2","437000","437SA023","3","10","11/20/23 16:04","11/20/23 16:22","3","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","11","11/20/23 16:40","11/20/23 17:02","1293","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","3","12","11/20/23 17:44","11/20/23 18:24","2585","S 11/20/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","13","11/20/23 23:21","11/21/23 00:01","2009","S 11/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","1","11/21/23 00:42","11/21/23 03:02","7635","S 11/21/23","NS",
"02301-9997","APBS","2","439000","439PA023","1","2","11/21/23 03:39","11/21/23 05:53","7502","S 11/21/23","NS",
