Site,MType,MNo,Op No.,Sort Program,Tour,Run#,Start,End,Fed,MODS,DOIS
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/07/24 17:25","11/07/24 17:47","459","S 11/07/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","11/07/24 17:48","11/07/24 18:40","8412","S 11/07/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","12","11/07/24 20:00","11/07/24 23:08","34756","S 11/07/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","5","11/08/24 19:20","11/08/24 20:02","974","S 11/08/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/08/24 20:05","11/08/24 22:47","32979","S 11/08/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","6","11/12/24 17:07","11/12/24 19:17","16334","S 11/12/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","7","11/12/24 19:18","11/12/24 23:32","54820","S 11/12/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","1","8","11/12/24 23:35","11/13/24 00:31","10262","S 11/13/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","8","11/13/24 17:15","11/13/24 18:11","2361","S 11/13/24","NS",
"02301-9997","AFCS200","2","004000","004FA023.STF","3","9","11/13/24 18:12","11/13/24 23:49","42017","S 11/13/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/07/24 19:17","11/07/24 23:26","57896","S 11/07/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","5","11/08/24 17:23","11/08/24 18:27","15309","S 11/08/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/08/24 18:29","11/08/24 18:39","991","S 11/08/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/08/24 18:40","11/08/24 18:48","2653","S 11/08/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","8","11/08/24 18:49","11/08/24 22:44","40665","S 11/08/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/12/24 17:06","11/12/24 17:14","1","S 11/12/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/12/24 17:15","11/12/24 22:46","49237","S 11/12/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","1","8","11/12/24 22:48","11/13/24 00:35","25799","S 11/13/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","6","11/13/24 18:06","11/13/24 18:42","4982","S 11/13/24","NS",
"02301-9997","AFCS200","3","004000","004FA023.STF","3","7","11/13/24 18:43","11/13/24 23:47","56462","S 11/13/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","11/07/24 13:51","11/07/24 16:20","9671","S 11/07/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","11/07/24 19:12","11/07/24 21:22","16159","S 11/07/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","11/07/24 21:32","11/07/24 22:49","8130","S 11/07/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","3","11/07/24 22:49","11/08/24 00:25","9445","S 11/08/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","11/08/24 00:34","11/08/24 00:46","1034","S 11/08/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","2","11/08/24 00:57","11/08/24 01:39","7251","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","11/08/24 02:11","11/08/24 03:05","7549","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","11/08/24 03:13","11/08/24 03:40","4222","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","5","11/08/24 03:54","11/08/24 04:27","5249","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","6","11/08/24 04:33","11/08/24 04:54","3706","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","7","11/08/24 04:59","11/08/24 05:32","3005","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","8","11/08/24 05:35","11/08/24 06:01","3406","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","9","11/08/24 06:03","11/08/24 06:26","4101","S 11/08/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","2","3","11/08/24 12:07","11/08/24 13:24","15220","S 11/08/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","11/08/24 14:03","11/08/24 16:33","25500","S 11/08/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","1","11/08/24 17:22","11/08/24 18:05","6832","S 11/08/24","S",
"02301-9997","AFSM100","1","466000","466F7343","3","2","11/08/24 18:22","11/08/24 18:54","6205","S 11/08/24","S",
"02301-9997","AFSM100","1","461000","461F0OGP","3","3","11/08/24 19:14","11/08/24 21:34","15406","S 11/08/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","4","11/08/24 21:44","11/08/24 22:43","85","S 11/08/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","5","11/08/24 22:48","11/09/24 01:04","12689","S 11/09/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","1","1","11/09/24 01:14","11/09/24 01:40","2300","S 11/09/24","NS",
"02301-9997","AFSM100","1","466000","466F7BRK","1","2","11/09/24 01:45","11/09/24 01:55","3","NS","NS",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","11/09/24 02:24","11/09/24 03:13","5519","S 11/09/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","5","11/09/24 03:31","11/09/24 04:31","7893","S 11/09/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","11/09/24 04:44","11/09/24 05:13","4025","S 11/09/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","7","11/09/24 05:22","11/09/24 05:43","3006","S 11/09/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","11/09/24 05:50","11/09/24 06:28","4155","S 11/09/24","S",
"02301-9997","AFSM100","1","466000","466F7368","3","1","11/09/24 19:43","11/09/24 20:38","7152","S 11/12/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","11/09/24 20:46","11/10/24 00:31","30840","S 11/10/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","1","1","11/10/24 01:02","11/10/24 01:40","2630","S 11/10/24","NS",
"02301-9997","AFSM100","1","466000","466F7043","1","2","11/10/24 01:45","11/10/24 02:56","14972","S 11/10/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","3","11/10/24 03:22","11/10/24 03:56","5329","S 11/10/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","4","11/10/24 04:42","11/10/24 05:14","2170","S 11/10/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","5","11/10/24 05:23","11/10/24 06:05","7445","S 11/10/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","1","6","11/10/24 06:08","11/10/24 06:36","3877","S 11/10/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","11/10/24 15:34","11/10/24 17:07","14445","S 11/10/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","11/10/24 17:46","11/10/24 20:28","32017","S 11/10/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","11/10/24 21:13","11/10/24 22:12","8010","S 11/10/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","5","11/10/24 22:26","11/10/24 23:51","11607","S 11/10/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","1","11/10/24 23:59","11/11/24 00:53","8519","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","2","11/11/24 01:01","11/11/24 01:40","1795","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","3","11/11/24 02:11","11/11/24 03:45","13647","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","4","11/11/24 03:56","11/11/24 05:56","12632","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7359","2","4","11/11/24 14:07","11/11/24 14:52","4296","S 11/11/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","11/11/24 15:30","11/11/24 16:47","9749","S 11/11/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","11/11/24 17:29","11/11/24 19:00","13178","S 11/11/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","3","11/11/24 19:08","11/11/24 19:18","987","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7025","3","4","11/11/24 20:01","11/11/24 20:34","4395","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7343","3","5","11/11/24 20:35","11/11/24 21:21","3851","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","3","6","11/11/24 21:27","11/11/24 23:34","13940","S 11/11/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","1","11/11/24 23:37","11/12/24 00:06","3361","S 11/12/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","2","11/12/24 00:10","11/12/24 02:00","11137","S 11/12/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","3","11/12/24 02:03","11/12/24 03:16","9948","S 11/12/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","4","11/12/24 03:21","11/12/24 06:12","19059","S 11/12/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","4","11/12/24 14:47","11/12/24 16:24","12006","S 11/12/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","1","11/12/24 17:14","11/12/24 19:14","8152","S 11/12/24","NS",
"02301-9997","AFSM100","1","463000","463F0M30","3","2","11/12/24 19:30","11/12/24 20:40","3172","S 11/12/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","1","3","11/12/24 20:51","11/13/24 01:45","35494","S 11/13/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","1","1","11/13/24 02:01","11/13/24 02:50","6717","S 11/13/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","2","11/13/24 03:20","11/13/24 03:57","6599","S 11/13/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","3","11/13/24 03:57","11/13/24 05:06","3581","S 11/13/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","8","11/13/24 05:20","11/13/24 05:48","4111","S 11/13/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","9","11/13/24 05:49","11/13/24 07:05","3345","S 11/13/24","S",
"02301-9997","AFSM100","1","463000","463F0M30","3","3","11/13/24 14:11","11/13/24 17:26","19248","S 11/13/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","1","11/13/24 17:52","11/13/24 19:19","11319","S 11/13/24","NS",
"02301-9997","AFSM100","1","461000","461F0OGP","3","2","11/13/24 19:28","11/13/24 21:43","11677","S 11/13/24","NS",
"02301-9997","AFSM100","1","462000","462F0OVR","3","3","11/13/24 21:54","11/13/24 22:35","4828","S 11/13/24","NS",
"02301-9997","AFSM100","1","466000","466F7025","3","4","11/13/24 22:35","11/13/24 23:12","127","S 11/13/24","S",
"02301-9997","AFSM100","1","466000","466F7025","1","1","11/13/24 23:18","11/13/24 23:22","107","S 11/13/24","S",
"02301-9997","AFSM100","1","466000","466F7025","1","2","11/13/24 23:22","11/14/24 00:08","7996","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7343","1","3","11/14/24 00:11","11/14/24 00:50","7421","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7BRK","1","4","11/14/24 00:59","11/14/24 01:51","5867","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7368","1","5","11/14/24 02:02","11/14/24 02:55","9755","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7072","1","6","11/14/24 03:07","11/14/24 03:40","6174","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7359","1","7","11/14/24 03:50","11/14/24 05:12","12601","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7361","1","8","11/14/24 05:18","11/14/24 05:49","5115","S 11/14/24","S",
"02301-9997","AFSM100","1","466000","466F7043","1","9","11/14/24 05:52","11/14/24 06:16","4689","S 11/14/24","S",
